gene	contig	start	stop	strand	ori	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
KPL1938_CDC4791_99___137	c_000000000008	79591	79890	+	F	GC_00000609	1	persistent	3	0	0
KPL1938_CDC4791_99___138	c_000000000008	80029	81975	+	F	GC_00001208	1	persistent	3	0	0
KPL1938_CDC4791_99___139	c_000000000008	81996	83141	+	F	GC_00000739	1	persistent	2	0	0
KPL1938_CDC4791_99___140	c_000000000008	83131	84297	+	F	GC_00000840	1	persistent	2	0	0
KPL1938_CDC4791_99___141	c_000000000008	84301	85734	+	F	GC_00001116	1	persistent	2	0	0
KPL1938_CDC4791_99___142	c_000000000008	85825	88260	+	F	GC_00001299	1	persistent	2	0	0
KPL1938_CDC4791_99___143	c_000000000008	88347	90179	+	F	GC_00000012	2	persistent	3	0	0
KPL1938_CDC4791_99___144	c_000000000008	90199	90579	+	F	GC_00000012	2	persistent	3	0	0
KPL1938_CDC4791_99___145	c_000000000008	90670	90867	+	F	GC_00000230	1	persistent	3	0	0
KPL1938_CDC4791_99___146	c_000000000011	319	1266	+	F	GC_00001029	1	persistent	1	2	2
KPL1938_CDC4791_99___147	c_000000000011	1282	3081	+	F	GC_00000848	1	persistent	2	0	0
KPL1938_CDC4791_99___148	c_000000000011	3220	3693	-	F	GC_00000946	1	persistent	2	1	0
KPL1938_CDC4791_99___149	c_000000000011	3894	6722	+	F	GC_00001008	1	persistent	2	1	0
KPL1938_CDC4791_99___150	c_000000000011	6876	8540	+	F	GC_00001145	1	persistent	3	0	0
KPL1938_CDC4791_99___151	c_000000000011	8530	8823	+	F	GC_00001334	1	persistent	2	0	0
KPL1938_CDC4791_99___152	c_000000000011	8935	9117	+	F	GC_00000423	1	persistent	3	0	0
KPL1938_CDC4791_99___153	c_000000000011	9138	9440	+	F	GC_00000460	1	persistent	2	0	0
KPL1938_CDC4791_99___154	c_000000000011	9545	9898	+	F	GC_00000326	1	persistent	2	0	0
KPL1938_CDC4791_99___155	c_000000000011	10022	10966	+	F	GC_00000469	1	persistent	2	0	0
KPL1938_CDC4791_99___156	c_000000000011	10970	11848	+	F	GC_00000651	1	persistent	2	0	0
KPL1938_CDC4791_99___157	c_000000000011	11850	12848	+	F	GC_00001001	1	persistent	2	0	0
KPL1938_CDC4791_99___158	c_000000000011	12901	13329	+	F	GC_00000855	1	persistent	2	0	0
KPL1938_CDC4791_99___159	c_000000000011	13342	14280	+	F	GC_00000751	1	persistent	2	0	0
KPL1938_CDC4791_99___160	c_000000000011	14369	16093	+	F	GC_00000842	1	persistent	2	0	0
KPL1938_CDC4791_99___161	c_000000000011	16129	17019	+	F	GC_00000747	1	persistent	2	0	0
KPL1938_CDC4791_99___162	c_000000000011	17016	18044	+	F	GC_00000442	1	persistent	2	0	0
KPL1938_CDC4791_99___163	c_000000000011	18082	19005	+	F	GC_00000383	1	persistent	2	0	0
KPL1938_CDC4791_99___164	c_000000000011	19098	19691	+	F	GC_00000263	1	persistent	2	0	0
KPL1938_CDC4791_99___165	c_000000000011	20281	22206	+	F	GC_00001062	1	persistent	2	0	0
KPL1938_CDC4791_99___166	c_000000000011	22330	23592	+	F	GC_00001138	1	persistent	2	0	0
KPL1938_CDC4791_99___167	c_000000000011	23608	24168	+	F	GC_00000546	1	persistent	2	0	0
KPL1938_CDC4791_99___168	c_000000000011	24178	24534	+	F	GC_00000011	2	persistent	3	0	0
KPL1938_CDC4791_99___169	c_000000000011	24521	25747	+	F	GC_00000011	2	persistent	3	0	0
KPL1938_CDC4791_99___170	c_000000000011	25791	28562	+	F	GC_00001324	1	persistent	2	0	0
KPL1938_CDC4791_99___171	c_000000000011	28634	29113	+	F	GC_00000709	1	persistent	2	0	0
KPL1938_CDC4791_99___172	c_000000000011	29136	30431	+	F	GC_00000533	1	persistent	2	0	0
KPL1938_CDC4791_99___173	c_000000000011	30510	31241	+	F	GC_00000968	1	persistent	2	0	0
KPL1938_CDC4791_99___174	c_000000000011	31243	31887	+	F	GC_00000809	1	persistent	3	0	1
KPL1938_CDC4791_99___175	c_000000000011	32116	33096	+	F	GC_00001428	1	persistent	2	0	0
KPL1938_CDC4791_99___176	c_000000000011	33100	34092	+	F	GC_00001406	1	persistent	3	0	0
KPL1938_CDC4791_99___177	c_000000000011	34099	35421	+	F	GC_00001402	1	persistent	3	0	0
KPL1938_CDC4791_99___178	c_000000000011	35425	36867	+	F	GC_00001430	1	persistent	2	0	0
KPL1938_CDC4791_99___179	c_000000000011	36864	37700	+	F	GC_00001427	1	persistent	2	0	0
KPL1938_CDC4791_99___180	c_000000000011	37815	39248	-	F	GC_00001318	1	persistent	3	0	1
KPL1938_CDC4791_99___181	c_000000000011	39390	40367	+	F	GC_00001269	1	persistent	3	0	0
KPL1938_CDC4791_99___182	c_000000000011	40408	41196	+	F	GC_00001372	1	persistent	2	0	1
KPL1938_CDC4791_99___183	c_000000000011	41306	42592	+	F	GC_00001345	1	persistent	2	0	1
KPL1938_CDC4791_99___184	c_000000000011	42840	43727	-	F	GC_00001333	1	persistent	2	0	0
KPL1938_CDC4791_99___185	c_000000000011	43966	44319	+	F	GC_00000320	1	persistent	2	0	0
KPL1938_CDC4791_99___186	c_000000000011	44351	44698	+	F	GC_00000305	1	persistent	2	0	0
KPL1938_CDC4791_99___187	c_000000000011	44796	45893	-	F	GC_00001043	1	persistent	2	0	0
KPL1938_CDC4791_99___188	c_000000000011	46066	47070	+	F	GC_00000584	1	persistent	4	0	0
KPL1938_CDC4791_99___189	c_000000000011	47820	50372	-	F	GC_00001304	1	persistent	3	0	0
KPL1938_CDC4791_99___190	c_000000000011	50707	50934	+	F	GC_00000018	2	persistent	3	2	0
KPL1938_CDC4791_99___191	c_000000000011	50931	51197	+	F	GC_00000312	1	persistent	2	0	0
KPL1938_CDC4791_99___192	c_000000000011	51309	52274	-	F	GC_00000492	1	persistent	2	0	1
KPL1938_CDC4791_99___193	c_000000000011	52410	54215	-	F	GC_00001313	1	persistent	2	0	1
KPL1938_CDC4791_99___194	c_000000000011	54370	54837	-	F	GC_00000631	1	persistent	2	0	0
KPL1938_CDC4791_99___195	c_000000000011	55239	56504	-	F	GC_00001026	1	persistent	2	0	0
KPL1938_CDC4791_99___196	c_000000000011	56549	57532	-	F	GC_00000191	1	persistent	3	0	0
KPL1938_CDC4791_99___197	c_000000000011	57654	59336	+	F	GC_00000500	1	persistent	2	0	0
KPL1938_CDC4791_99___198	c_000000000011	59430	60884	+	F	GC_00000197	1	persistent	3	0	0
KPL1938_CDC4791_99___199	c_000000000011	60972	61325	-	F	GC_00000067	1	persistent	2	1	1
KPL1938_CDC4791_99___200	c_000000000011	61528	61941	+	F	GC_00000985	1	persistent	2	5	0
KPL1938_CDC4791_99___201	c_000000000011	62164	62274	+	F	GC_00001738	1	shell	1	1	0
KPL1938_CDC4791_99___202	c_000000000011	62460	63170	+	F	GC_00001450	1	shell	3	4	1
KPL1938_CDC4791_99___203	c_000000000011	63261	63353	+	F	GC_00001553	1	shell	3	1	1
KPL1938_CDC4791_99___204	c_000000000011	63414	64322	+	F	GC_00000156	1	persistent	4	3	1
KPL1938_CDC4791_99___205	c_000000000011	64306	65031	+	F	GC_00001356	1	persistent	2	0	1
KPL1938_CDC4791_99___206	c_000000000011	65044	65742	+	F	GC_00001040	1	persistent	4	2	0
KPL1938_CDC4791_99___207	c_000000000011	65747	67231	+	F	GC_00001366	1	persistent	2	0	0
KPL1938_CDC4791_99___208	c_000000000011	67212	67808	+	F	GC_00000019	2	persistent	3	1	1
KPL1938_CDC4791_99___209	c_000000000011	67936	68118	+	F	GC_00001415	1	persistent	3	1	0
KPL1938_CDC4791_99___210	c_000000000011	68641	68985	+	F	GC_00001665	1	shell	2	1	0
KPL1938_CDC4791_99___211	c_000000000011	69062	69289	+	F	GC_00000018	2	persistent	3	2	0
KPL1938_CDC4791_99___212	c_000000000011	69406	70035	-	F	GC_00001569	1	shell	1	3	0
KPL1938_CDC4791_99___213	c_000000000011	70326	72350	+	F	GC_00001576	1	shell	0	3	0
KPL1938_CDC4791_99___214	c_000000000011	72350	72985	+	F	GC_00001570	1	shell	1	1	0
KPL1938_CDC4791_99___215	c_000000000011	73173	73508	+	F	GC_00000019	2	persistent	3	1	1
KPL1938_CDC4791_99___216	c_000000000011	73886	76546	+	F	GC_00001326	1	persistent	4	0	1
KPL1938_CDC4791_99___217	c_000000000011	76585	77418	+	F	GC_00001315	1	persistent	2	0	0
KPL1938_CDC4791_99___218	c_000000000011	77418	78029	+	F	GC_00001296	1	persistent	2	0	0
KPL1938_CDC4791_99___219	c_000000000011	78114	78572	+	F	GC_00000262	1	persistent	2	0	0
KPL1938_CDC4791_99___220	c_000000000011	78585	79976	+	F	GC_00001216	1	persistent	2	0	0
KPL1938_CDC4791_99___221	c_000000000011	79976	80902	+	F	GC_00001121	1	persistent	2	0	0
KPL1938_CDC4791_99___222	c_000000000011	81211	82605	+	F	GC_00001211	1	persistent	2	0	0
KPL1938_CDC4791_99___223	c_000000000011	82814	83248	+	F	GC_00000691	1	persistent	2	0	0
KPL1938_CDC4791_99___224	c_000000000011	83478	85241	+	F	GC_00000771	1	persistent	2	0	0
KPL1938_CDC4791_99___225	c_000000000011	85231	87006	+	F	GC_00001225	1	persistent	3	0	1
KPL1938_CDC4791_99___226	c_000000000011	87144	87932	+	F	GC_00000719	1	persistent	3	0	1
KPL1938_CDC4791_99___227	c_000000000011	88057	88902	+	F	GC_00000681	1	persistent	2	1	0
KPL1938_CDC4791_99___228	c_000000000011	89026	90042	-	F	GC_00001099	1	persistent	2	1	0
KPL1938_CDC4791_99___229	c_000000000011	90164	91225	+	F	GC_00001109	1	persistent	2	0	0
KPL1938_CDC4791_99___230	c_000000000011	91248	92168	+	F	GC_00001142	1	persistent	2	0	0
KPL1938_CDC4791_99___231	c_000000000011	92181	93323	+	F	GC_00001037	1	persistent	2	0	0
KPL1938_CDC4791_99___232	c_000000000011	93316	94695	+	F	GC_00001162	1	persistent	4	0	0
KPL1938_CDC4791_99___233	c_000000000011	94750	95844	-	F	GC_00000844	1	persistent	4	0	0
KPL1938_CDC4791_99___234	c_000000000011	96087	97052	+	F	GC_00000931	1	persistent	2	0	0
KPL1938_CDC4791_99___235	c_000000000011	97074	98246	+	F	GC_00000949	1	persistent	2	0	0
KPL1938_CDC4791_99___236	c_000000000011	98266	99318	+	F	GC_00001012	1	persistent	2	1	0
KPL1938_CDC4791_99___237	c_000000000011	99450	100001	+	F	GC_00000661	1	persistent	4	1	0
KPL1938_CDC4791_99___238	c_000000000011	99979	100947	+	F	GC_00001235	1	persistent	2	0	0
KPL1938_CDC4791_99___239	c_000000000011	100947	101618	+	F	GC_00000826	1	persistent	2	0	0
KPL1938_CDC4791_99___240	c_000000000011	101718	103928	+	F	GC_00000051	1	persistent	3	0	0
KPL1938_CDC4791_99___241	c_000000000011	103979	104431	+	F	GC_00001183	1	persistent	1	2	6
KPL1938_CDC4791_99___242	c_000000000011	104596	104841	+	F	GC_00001632	1	shell	2	0	7
KPL1938_CDC4791_99___243	c_000000000011	104945	105466	+	F	GC_00001901	1	cloud	1	2	2
KPL1938_CDC4791_99___244	c_000000000011	105613	105822	+	F	GC_00001834	1	cloud	1	0	4
KPL1938_CDC4791_99___245	c_000000000011	105853	107142	+	F	GC_00002613	1	cloud	0	0	2
KPL1938_CDC4791_99___246	c_000000000011	107127	108395	+	F	GC_00002872	1	cloud	0	0	2
KPL1938_CDC4791_99___247	c_000000000011	108398	109159	+	F	GC_00002690	1	cloud	0	0	2
KPL1938_CDC4791_99___248	c_000000000011	109162	110235	+	F	GC_00002880	1	cloud	0	0	2
KPL1938_CDC4791_99___249	c_000000000011	110250	111461	+	F	GC_00002673	1	cloud	0	0	2
KPL1938_CDC4791_99___250	c_000000000011	111607	111957	-	F	GC_00001775	2	cloud	3	1	7
KPL1938_CDC4791_99___251	c_000000000011	111954	112529	-	F	GC_00001775	2	cloud	3	1	7
KPL1938_CDC4791_99___252	c_000000000011	112638	113159	+	F	GC_00002814	1	cloud	0	0	2
KPL1938_CDC4791_99___253	c_000000000011	113156	114013	+	F	GC_00002836	1	cloud	0	0	2
KPL1938_CDC4791_99___254	c_000000000011	114505	114765	+	F	GC_00002354	1	cloud	0	1	3
KPL1938_CDC4791_99___255	c_000000000011	115197	115388	+	F	GC_00001549	1	shell	1	2	8
KPL1938_CDC4791_99___256	c_000000000011	115320	116618	-	F	GC_00001210	1	persistent	1	2	3
KPL1938_CDC4791_99___257	c_000000000011	116771	117490	+	F	GC_00000907	1	persistent	2	0	1
KPL1938_CDC4791_99___258	c_000000000011	117844	118740	-	F	GC_00001247	1	persistent	2	2	5
KPL1938_CDC4791_99___259	c_000000000011	118895	119101	+	F	GC_00001727	1	shell	2	1	1
KPL1938_CDC4791_99___260	c_000000000011	119076	119273	+	F	GC_00001483	1	shell	2	1	4
KPL1938_CDC4791_99___261	c_000000000011	119449	120864	+	F	GC_00000897	1	persistent	2	2	5
KPL1938_CDC4791_99___262	c_000000000011	121253	122356	+	F	GC_00000990	1	persistent	2	0	0
KPL1938_CDC4791_99___263	c_000000000011	122406	122786	+	F	GC_00000692	1	persistent	2	0	0
KPL1938_CDC4791_99___264	c_000000000011	122829	124184	+	F	GC_00001297	1	persistent	2	0	0
KPL1938_CDC4791_99___265	c_000000000011	124184	125671	+	F	GC_00000883	1	persistent	2	0	0
KPL1938_CDC4791_99___266	c_000000000011	125755	126261	+	F	GC_00000165	1	persistent	2	0	2
KPL1938_CDC4791_99___267	c_000000000011	126316	127848	+	F	GC_00001248	1	persistent	2	0	0
