gene	contig	start	stop	strand	ori	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
KPL3065___58	c_000000000001	56277	58478	+	F	GC_00001168	1	persistent	2	2	1
KPL3065___59	c_000000000001	58459	59022	+	F	GC_00000759	1	persistent	2	0	0
KPL3065___60	c_000000000001	59131	60060	-	F	GC_00000945	1	persistent	2	0	0
KPL3065___61	c_000000000001	60106	60780	-	F	GC_00000371	1	persistent	2	0	0
KPL3065___62	c_000000000001	60777	61511	-	F	GC_00000508	1	persistent	2	0	1
KPL3065___63	c_000000000001	61766	62179	+	F	GC_00000581	1	persistent	2	0	1
KPL3065___64	c_000000000001	62246	62467	-	F	GC_00000544	1	persistent	2	0	0
KPL3065___65	c_000000000001	62707	64371	+	F	GC_00000960	1	persistent	2	0	0
KPL3065___66	c_000000000001	64513	65364	+	F	GC_00001032	1	persistent	2	0	0
KPL3065___67	c_000000000001	65354	65938	+	F	GC_00001080	1	persistent	2	0	0
KPL3065___68	c_000000000001	65940	66563	+	F	GC_00001117	1	persistent	2	0	0
KPL3065___69	c_000000000001	66595	67182	+	F	GC_00001035	1	persistent	2	0	0
KPL3065___70	c_000000000001	67412	68542	-	F	GC_00001206	1	persistent	2	0	0
KPL3065___71	c_000000000001	68635	69996	+	F	GC_00001205	1	persistent	2	0	1
KPL3065___72	c_000000000001	70011	70217	+	F	GC_00000066	2	persistent	3	1	1
KPL3065___73	c_000000000001	70434	71150	+	F	GC_00001237	1	persistent	2	0	2
KPL3065___74	c_000000000001	71171	71935	+	F	GC_00000593	1	persistent	2	0	0
KPL3065___75	c_000000000001	71925	72848	+	F	GC_00001230	1	persistent	2	0	0
KPL3065___76	c_000000000001	72849	73037	+	F	GC_00000449	1	persistent	2	0	0
KPL3065___77	c_000000000001	73095	74195	+	F	GC_00000696	1	persistent	2	0	0
KPL3065___78	c_000000000001	74212	74895	+	F	GC_00000408	1	persistent	3	0	0
KPL3065___79	c_000000000001	75005	75523	-	F	GC_00001375	1	persistent	2	0	0
KPL3065___80	c_000000000001	75563	76006	-	F	GC_00000509	1	persistent	4	0	1
KPL3065___81	c_000000000001	76271	76393	+	F	GC_00001400	1	persistent	2	0	0
KPL3065___82	c_000000000001	76606	78183	+	F	GC_00000124	1	persistent	4	0	1
KPL3065___83	c_000000000001	78342	79298	+	F	GC_00000532	1	persistent	2	0	0
KPL3065___84	c_000000000001	79305	80132	+	F	GC_00000489	1	persistent	2	0	0
KPL3065___85	c_000000000001	80135	81106	+	F	GC_00001251	1	persistent	2	0	0
KPL3065___86	c_000000000001	81103	81858	+	F	GC_00000729	1	persistent	2	1	2
KPL3065___87	c_000000000001	82035	83153	+	F	GC_00000772	1	persistent	2	1	3
KPL3065___88	c_000000000001	83226	84371	+	F	GC_00001284	1	persistent	2	0	0
KPL3065___89	c_000000000001	84368	87436	+	F	GC_00000204	1	persistent	3	0	0
KPL3065___90	c_000000000001	87462	88190	+	F	GC_00000908	1	persistent	2	0	0
KPL3065___91	c_000000000001	88310	88621	-	F	GC_00000426	1	persistent	2	0	0
KPL3065___92	c_000000000001	88899	90008	+	F	GC_00000416	1	persistent	2	0	0
KPL3065___93	c_000000000001	90145	90681	+	F	GC_00000962	1	persistent	2	0	0
KPL3065___94	c_000000000001	90734	92110	+	F	GC_00000699	1	persistent	2	0	0
KPL3065___95	c_000000000001	92157	93260	+	F	GC_00000445	1	persistent	2	1	0
KPL3065___96	c_000000000001	93331	93705	-	F	GC_00001350	1	persistent	2	3	0
KPL3065___97	c_000000000001	93751	94503	-	F	GC_00001643	1	shell	2	2	0
KPL3065___98	c_000000000001	95320	95529	+	F	GC_00001393	1	persistent	2	5	2
KPL3065___99	c_000000000001	96180	96893	+	F	GC_00000701	1	persistent	3	3	1
KPL3065___100	c_000000000001	96909	99062	+	F	GC_00000125	1	shell	4	4	0
KPL3065___101	c_000000000001	99119	99856	-	F	GC_00000026	1	persistent	3	1	0
KPL3065___102	c_000000000001	99857	101176	-	F	GC_00000027	1	persistent	3	2	2
KPL3065___103	c_000000000001	101643	102446	+	F	GC_00000665	1	persistent	3	0	2
KPL3065___104	c_000000000001	102439	104103	+	F	GC_00000082	1	persistent	4	0	2
KPL3065___105	c_000000000001	104582	106054	+	F	GC_00000788	1	persistent	4	1	1
KPL3065___106	c_000000000001	106864	108159	+	F	GC_00000001	8	persistent	76	15	10
KPL3065___107	c_000000000001	108301	109875	+	F	GC_00000044	1	persistent	5	0	0
KPL3065___108	c_000000000001	110091	111434	+	F	GC_00000934	1	persistent	2	0	0
KPL3065___109	c_000000000001	111427	111990	+	F	GC_00000457	1	persistent	2	0	0
KPL3065___110	c_000000000001	112001	112363	+	F	GC_00000725	1	persistent	2	1	0
KPL3065___111	c_000000000001	112866	113585	+	F	GC_00000656	1	persistent	2	1	0
KPL3065___112	c_000000000001	113585	114547	+	F	GC_00000613	1	persistent	2	0	0
KPL3065___113	c_000000000001	114635	115282	+	F	GC_00000902	1	persistent	2	0	1
KPL3065___114	c_000000000001	115482	115709	-	F	GC_00000034	2	persistent	2	2	1
KPL3065___115	c_000000000001	115892	116314	-	F	GC_00001655	1	shell	3	1	0
KPL3065___116	c_000000000001	116434	118170	-	F	GC_00001779	1	shell	0	2	0
KPL3065___117	c_000000000001	118163	119881	-	F	GC_00001765	1	shell	0	2	0
KPL3065___118	c_000000000001	119878	120474	-	F	GC_00001767	1	shell	0	2	0
KPL3065___119	c_000000000001	120810	121211	+	F	GC_00001756	1	shell	1	1	0
KPL3065___120	c_000000000001	121212	121574	-	F	GC_00000034	2	persistent	2	2	1
KPL3065___121	c_000000000001	121705	122619	-	F	GC_00001432	1	persistent	2	1	0
KPL3065___122	c_000000000001	122696	123526	-	F	GC_00001046	1	persistent	2	1	0
KPL3065___123	c_000000000001	123552	124238	-	F	GC_00000412	1	persistent	2	0	0
KPL3065___124	c_000000000001	124275	125357	-	F	GC_00000775	1	persistent	2	0	0
KPL3065___125	c_000000000001	126355	127632	+	F	GC_00000161	1	persistent	3	0	1
KPL3065___126	c_000000000001	127701	128582	-	F	GC_00001179	1	persistent	2	0	1
KPL3065___127	c_000000000001	128617	129087	-	F	GC_00000009	2	persistent	4	1	0
KPL3065___128	c_000000000001	129607	130362	-	F	GC_00001573	1	shell	2	0	0
KPL3065___129	c_000000000001	130451	131020	-	F	GC_00000056	1	persistent	5	4	2
KPL3065___130	c_000000000001	132213	132953	-	F	GC_00000068	1	persistent	5	4	2
KPL3065___131	c_000000000001	132969	134273	-	F	GC_00002087	1	cloud	2	0	0
KPL3065___132	c_000000000001	134470	134889	+	F	GC_00001359	1	persistent	2	2	1
KPL3065___133	c_000000000001	134873	135760	+	F	GC_00001358	1	persistent	2	0	0
KPL3065___134	c_000000000001	135753	136517	+	F	GC_00001347	1	persistent	2	0	0
KPL3065___135	c_000000000001	136666	137304	+	F	GC_00001369	1	persistent	4	1	0
KPL3065___136	c_000000000001	137937	138860	+	F	GC_00000001	8	persistent	76	15	10
KPL3065___137	c_000000000001	139319	139786	-	F	GC_00001818	1	cloud	2	0	0
KPL3065___138	c_000000000001	139916	140116	+	F	GC_00001389	1	persistent	2	4	5
KPL3065___139	c_000000000001	140277	140501	+	F	GC_00001440	2	shell	2	5	0
KPL3065___140	c_000000000001	140515	140724	+	F	GC_00001440	2	shell	2	5	0
KPL3065___141	c_000000000001	140819	140989	+	F	GC_00000045	2	shell	2	6	1
KPL3065___142	c_000000000001	141128	141307	-	F	GC_00000077	2	shell	7	4	3
KPL3065___143	c_000000000001	141515	142333	-	F	GC_00000028	1	shell	7	9	6
KPL3065___144	c_000000000001	142378	142926	-	F	GC_00000008	2	persistent	8	8	9
KPL3065___145	c_000000000001	143236	143538	-	F	GC_00001697	1	shell	3	3	1
KPL3065___146	c_000000000001	144195	144710	+	F	GC_00001260	1	persistent	2	1	0
KPL3065___147	c_000000000001	144729	145685	+	F	GC_00001130	1	persistent	2	2	2
KPL3065___148	c_000000000001	145906	145998	+	F	GC_00001949	1	cloud	1	1	0
KPL3065___149	c_000000000001	146002	146493	+	F	GC_00001762	1	shell	2	1	2
KPL3065___150	c_000000000001	146486	146671	+	F	GC_00001417	1	persistent	2	3	0
KPL3065___151	c_000000000001	147095	147466	-	F	GC_00000077	2	shell	7	4	3
KPL3065___152	c_000000000001	148011	148562	-	F	GC_00001431	1	persistent	3	3	2
KPL3065___153	c_000000000001	148622	148876	-	F	GC_00001998	1	cloud	2	0	0
KPL3065___154	c_000000000001	149318	150013	+	F	GC_00001394	1	persistent	3	2	2
KPL3065___155	c_000000000001	150284	151720	+	F	GC_00001279	1	persistent	3	1	1
KPL3065___156	c_000000000001	151704	152117	+	F	GC_00000845	1	persistent	2	0	0
KPL3065___157	c_000000000001	152114	152860	+	F	GC_00000733	1	persistent	2	0	0
KPL3065___158	c_000000000001	153054	155369	+	F	GC_00000207	1	persistent	3	0	0
KPL3065___159	c_000000000001	155531	156400	+	F	GC_00001131	1	persistent	2	0	0
KPL3065___160	c_000000000001	156462	157193	-	F	GC_00001219	1	persistent	2	0	0
KPL3065___161	c_000000000001	157190	158437	-	F	GC_00001015	1	persistent	2	0	0
KPL3065___162	c_000000000001	158688	160262	+	F	GC_00001200	1	persistent	2	0	0
KPL3065___163	c_000000000001	160265	161878	+	F	GC_00001236	1	persistent	2	0	0
KPL3065___164	c_000000000001	161980	162390	-	F	GC_00000686	1	persistent	3	0	0
KPL3065___165	c_000000000001	162533	164005	+	F	GC_00000186	1	persistent	3	0	1
KPL3065___166	c_000000000001	164236	164763	-	F	GC_00001054	1	persistent	2	0	2
KPL3065___167	c_000000000001	164993	165943	-	F	GC_00000633	1	persistent	2	0	0
KPL3065___168	c_000000000001	165959	166756	-	F	GC_00000530	1	persistent	2	0	0
KPL3065___169	c_000000000001	166775	167752	-	F	GC_00000580	1	persistent	2	0	0
KPL3065___170	c_000000000001	167777	168268	-	F	GC_00000303	1	persistent	3	2	1
KPL3065___171	c_000000000001	168707	169900	-	F	GC_00001467	2	shell	3	3	0
KPL3065___172	c_000000000001	170137	170670	-	F	GC_00001498	1	shell	2	2	1
KPL3065___173	c_000000000001	170845	173610	-	F	GC_00001275	1	persistent	2	3	1
KPL3065___174	c_000000000001	173800	174054	+	F	GC_00001953	1	cloud	1	1	0
KPL3065___175	c_000000000001	174106	174393	+	F	GC_00001730	1	shell	2	3	1
KPL3065___176	c_000000000001	175021	176301	-	F	GC_00000997	1	persistent	2	2	0
KPL3065___177	c_000000000001	176303	177307	-	F	GC_00001090	1	persistent	2	0	0
KPL3065___178	c_000000000001	177441	178394	-	F	GC_00001268	1	persistent	2	0	0
KPL3065___179	c_000000000001	178490	178819	-	F	GC_00000799	1	persistent	2	1	2
KPL3065___180	c_000000000001	178861	179022	-	F	GC_00001769	1	shell	2	0	0
KPL3065___181	c_000000000001	179128	179688	-	F	GC_00000913	1	persistent	2	1	3
KPL3065___182	c_000000000001	179834	180436	+	F	GC_00000619	1	persistent	3	0	0
KPL3065___183	c_000000000001	180712	181089	+	F	GC_00001056	1	persistent	3	0	0
KPL3065___184	c_000000000001	181157	182431	-	F	GC_00001259	1	persistent	3	0	0
KPL3065___185	c_000000000001	182979	183953	-	F	GC_00000309	1	persistent	3	0	0
KPL3065___186	c_000000000001	184271	184732	+	F	GC_00000446	1	persistent	2	0	0
KPL3065___187	c_000000000001	184738	185682	+	F	GC_00001123	1	persistent	2	0	0
KPL3065___188	c_000000000001	185722	185946	+	F	GC_00000313	1	persistent	2	0	0
KPL3065___189	c_000000000001	185969	186940	+	F	GC_00000924	1	persistent	2	0	0
KPL3065___190	c_000000000001	186989	187936	+	F	GC_00001095	1	persistent	2	0	0
KPL3065___191	c_000000000001	187933	188655	+	F	GC_00000650	1	persistent	2	0	0
KPL3065___192	c_000000000001	188655	189908	+	F	GC_00001265	1	persistent	2	0	0
KPL3065___193	c_000000000001	189910	190404	+	F	GC_00000787	1	persistent	2	0	0
KPL3065___194	c_000000000001	190405	190839	+	F	GC_00000462	1	persistent	2	0	0
KPL3065___195	c_000000000001	190841	192205	+	F	GC_00000853	1	persistent	2	0	0
KPL3065___196	c_000000000001	192228	193100	+	F	GC_00000160	1	persistent	3	0	0
KPL3065___197	c_000000000001	193087	193872	+	F	GC_00001002	1	persistent	2	0	0
KPL3065___198	c_000000000001	194316	194624	+	F	GC_00000290	1	persistent	2	0	0
KPL3065___199	c_000000000001	194668	195300	+	F	GC_00000435	1	persistent	2	0	0
KPL3065___200	c_000000000001	195329	195952	+	F	GC_00000323	1	persistent	2	0	0
KPL3065___201	c_000000000001	195952	196242	+	F	GC_00000281	1	persistent	2	0	0
KPL3065___202	c_000000000001	196284	197129	+	F	GC_00000475	1	persistent	2	0	0
KPL3065___203	c_000000000001	197176	197454	+	F	GC_00000214	1	persistent	2	0	0
KPL3065___204	c_000000000001	197476	197832	+	F	GC_00000264	1	persistent	2	0	0
KPL3065___205	c_000000000001	197839	198495	+	F	GC_00000266	1	persistent	2	0	0
KPL3065___206	c_000000000001	198499	198930	+	F	GC_00000241	1	persistent	2	0	0
KPL3065___207	c_000000000001	198920	199114	+	F	GC_00000220	1	persistent	2	0	0
KPL3065___208	c_000000000001	199151	199414	+	F	GC_00000306	1	persistent	2	0	0
KPL3065___209	c_000000000001	199455	199823	+	F	GC_00000242	1	persistent	2	0	0
KPL3065___210	c_000000000001	199857	200159	+	F	GC_00000319	1	persistent	2	0	0
KPL3065___211	c_000000000001	200193	200732	+	F	GC_00000243	1	persistent	2	0	0
KPL3065___212	c_000000000001	200759	200944	+	F	GC_00000246	1	persistent	2	0	0
KPL3065___213	c_000000000001	200983	201381	+	F	GC_00000276	1	persistent	2	0	0
KPL3065___214	c_000000000001	201430	201966	+	F	GC_00000483	1	persistent	2	0	0
KPL3065___215	c_000000000001	202019	202378	+	F	GC_00000271	1	persistent	2	0	0
KPL3065___216	c_000000000001	202399	202908	+	F	GC_00000486	1	persistent	3	0	0
KPL3065___217	c_000000000001	202922	203104	+	F	GC_00001332	1	persistent	2	0	0
KPL3065___218	c_000000000001	203141	203581	+	F	GC_00000368	1	persistent	3	0	0
KPL3065___219	c_000000000001	203586	204902	+	F	GC_00000322	1	persistent	2	0	0
KPL3065___220	c_000000000001	204922	205566	+	F	GC_00000640	1	persistent	2	0	0
KPL3065___221	c_000000000001	205692	205910	+	F	GC_00000260	1	persistent	2	0	0
KPL3065___222	c_000000000001	206174	206539	+	F	GC_00000269	1	persistent	2	0	0
KPL3065___223	c_000000000001	206572	206970	+	F	GC_00000245	1	persistent	2	0	0
KPL3065___224	c_000000000001	207038	207979	+	F	GC_00000249	1	persistent	2	0	0
KPL3065___225	c_000000000001	208006	208425	+	F	GC_00000293	1	persistent	2	0	0
KPL3065___226	c_000000000001	208685	210181	+	F	GC_00001165	1	persistent	2	0	0
KPL3065___227	c_000000000001	210312	211151	+	F	GC_00000941	1	persistent	2	0	0
KPL3065___228	c_000000000001	211121	212005	+	F	GC_00000616	1	persistent	2	0	0
KPL3065___229	c_000000000001	211995	212792	+	F	GC_00000627	1	persistent	2	0	0
KPL3065___230	c_000000000001	212853	213602	+	F	GC_00001243	1	persistent	2	0	0
KPL3065___231	c_000000000001	213782	214114	+	F	GC_00000478	1	persistent	2	0	0
KPL3065___232	c_000000000001	214114	214944	+	F	GC_00001124	1	persistent	2	0	0
KPL3065___233	c_000000000001	214931	215818	+	F	GC_00001093	1	persistent	2	0	0
KPL3065___234	c_000000000001	215819	216841	+	F	GC_00001160	1	persistent	2	0	0
KPL3065___235	c_000000000001	216872	217870	+	F	GC_00001302	1	persistent	2	0	0
KPL3065___236	c_000000000001	217923	219578	+	F	GC_00001156	1	persistent	2	0	0
KPL3065___237	c_000000000001	219593	220528	+	F	GC_00000655	1	persistent	2	0	0
KPL3065___238	c_000000000001	220525	221598	+	F	GC_00001064	1	persistent	2	0	0
KPL3065___239	c_000000000001	221601	222212	+	F	GC_00000174	2	persistent	3	0	0
KPL3065___240	c_000000000001	222281	222643	+	F	GC_00000174	2	persistent	3	0	0
KPL3065___241	c_000000000001	222640	223497	+	F	GC_00001141	1	persistent	2	0	1
KPL3065___242	c_000000000001	223671	223778	+	F	GC_00000175	2	persistent	4	3	3
KPL3065___243	c_000000000001	223796	225166	+	F	GC_00000175	2	persistent	4	3	3
KPL3065___244	c_000000000001	226289	226516	+	F	GC_00001504	2	shell	4	2	0
KPL3065___245	c_000000000001	226494	227741	+	F	GC_00001420	2	shell	4	5	1
KPL3065___246	c_000000000001	228419	228799	+	F	GC_00001515	1	shell	2	3	1
KPL3065___247	c_000000000001	228792	229661	+	F	GC_00001503	1	shell	0	3	0
KPL3065___248	c_000000000001	229658	230302	+	F	GC_00001519	1	shell	0	2	0
KPL3065___249	c_000000000001	230318	230905	+	F	GC_00001525	1	shell	1	3	0
KPL3065___250	c_000000000001	230923	231069	+	F	GC_00001577	1	shell	2	2	1
KPL3065___251	c_000000000001	231204	231389	-	F	GC_00001628	1	shell	3	3	0
KPL3065___252	c_000000000001	232068	233717	+	F	GC_00001221	1	persistent	3	3	1
KPL3065___253	c_000000000001	233755	236013	+	F	GC_00001282	1	persistent	2	0	0
KPL3065___254	c_000000000001	236037	237254	+	F	GC_00001188	1	persistent	2	0	0
KPL3065___255	c_000000000001	237247	238173	+	F	GC_00001239	1	persistent	2	1	0
KPL3065___256	c_000000000001	238366	238542	+	F	GC_00001649	1	shell	2	0	0
KPL3065___257	c_000000000001	238719	239648	-	F	GC_00000714	1	persistent	2	1	0
KPL3065___258	c_000000000001	239671	240621	-	F	GC_00000713	1	persistent	2	0	0
KPL3065___259	c_000000000001	240637	241833	-	F	GC_00001077	1	persistent	2	0	0
KPL3065___260	c_000000000001	242251	242694	+	F	GC_00000294	1	persistent	2	0	0
KPL3065___261	c_000000000001	242708	243100	+	F	GC_00000353	1	persistent	2	1	1
KPL3065___262	c_000000000001	243315	244250	+	F	GC_00001215	1	persistent	2	1	1
KPL3065___263	c_000000000001	244269	245150	+	F	GC_00001164	1	persistent	2	0	0
KPL3065___264	c_000000000001	245402	246772	+	F	GC_00000406	1	persistent	2	0	0
KPL3065___265	c_000000000001	246782	247444	+	F	GC_00000553	1	persistent	2	1	0
KPL3065___266	c_000000000001	247536	248204	-	F	GC_00000170	1	persistent	3	3	5
KPL3065___267	c_000000000001	249151	249570	+	F	GC_00001896	1	cloud	1	1	1
KPL3065___268	c_000000000001	250083	250343	+	F	GC_00001753	1	shell	1	1	1
KPL3065___269	c_000000000001	250483	250923	+	F	GC_00001491	1	shell	1	2	0
KPL3065___270	c_000000000001	250932	251357	+	F	GC_00001500	1	shell	1	1	0
KPL3065___271	c_000000000001	251785	252534	+	F	GC_00000697	1	persistent	1	1	3
KPL3065___272	c_000000000001	252521	253294	+	F	GC_00000740	1	persistent	2	0	0
KPL3065___273	c_000000000001	253296	254351	+	F	GC_00001149	1	persistent	2	0	1
KPL3065___274	c_000000000001	254625	255404	+	F	GC_00000547	1	persistent	3	0	1
KPL3065___275	c_000000000001	255404	256141	+	F	GC_00001392	1	persistent	2	0	0
KPL3065___276	c_000000000001	256142	256867	+	F	GC_00000133	1	persistent	4	0	0
KPL3065___277	c_000000000001	256950	257699	-	F	GC_00000756	1	persistent	2	0	0
KPL3065___278	c_000000000001	257701	258618	-	F	GC_00000768	1	persistent	3	0	0
KPL3065___279	c_000000000001	258878	259297	+	F	GC_00001421	1	persistent	3	0	0
KPL3065___280	c_000000000001	259691	259924	+	F	GC_00000325	1	persistent	3	0	0
KPL3065___281	c_000000000001	260266	261126	+	F	GC_00000970	1	persistent	3	0	0
KPL3065___282	c_000000000001	261431	261601	-	F	GC_00001398	1	persistent	2	0	3
KPL3065___283	c_000000000001	261689	261811	-	F	GC_00001873	1	cloud	2	0	1
KPL3065___284	c_000000000001	262300	262767	-	F	GC_00000296	1	persistent	3	0	4
KPL3065___285	c_000000000001	262778	263545	-	F	GC_00000494	1	persistent	2	0	0
KPL3065___286	c_000000000001	263644	264519	-	F	GC_00000773	1	persistent	2	0	0
KPL3065___287	c_000000000001	264704	265399	+	F	GC_00000762	1	persistent	2	0	0
KPL3065___288	c_000000000001	265430	266149	+	F	GC_00000825	1	persistent	2	0	0
KPL3065___289	c_000000000001	266248	267411	+	F	GC_00000830	1	persistent	3	1	0
KPL3065___290	c_000000000001	267814	268023	+	F	GC_00001466	1	shell	3	0	1
KPL3065___291	c_000000000001	268380	269744	+	F	GC_00000677	1	persistent	2	1	1
KPL3065___292	c_000000000001	269906	270589	+	F	GC_00001242	1	persistent	2	0	0
KPL3065___293	c_000000000001	270726	271127	+	F	GC_00000657	1	persistent	2	0	0
KPL3065___294	c_000000000001	271248	272147	+	F	GC_00001189	1	persistent	3	0	0
KPL3065___295	c_000000000001	272140	273414	+	F	GC_00001113	1	persistent	3	1	0
KPL3065___296	c_000000000001	273540	274733	+	F	GC_00001229	1	persistent	3	2	1
KPL3065___297	c_000000000001	275174	275485	+	F	GC_00001579	1	shell	4	1	1
KPL3065___298	c_000000000001	276015	276479	-	F	GC_00000542	1	persistent	3	1	0
KPL3065___299	c_000000000001	276550	278004	-	F	GC_00000552	1	persistent	2	0	0
KPL3065___300	c_000000000001	278026	278958	-	F	GC_00000805	1	persistent	2	0	0
KPL3065___301	c_000000000001	278968	280494	-	F	GC_00000667	1	persistent	2	0	0
KPL3065___302	c_000000000001	280509	280838	-	F	GC_00000671	1	persistent	2	0	0
KPL3065___303	c_000000000001	280831	281340	-	F	GC_00000662	1	persistent	2	0	0
KPL3065___304	c_000000000001	281381	281593	-	F	GC_00000226	1	persistent	2	0	0
KPL3065___305	c_000000000001	281667	282380	-	F	GC_00000786	1	persistent	2	0	0
KPL3065___306	c_000000000001	282582	283976	-	F	GC_00000083	1	persistent	3	0	1
KPL3065___307	c_000000000001	284187	285857	-	F	GC_00000075	1	persistent	4	0	1
KPL3065___308	c_000000000001	286377	292544	+	F	GC_00000037	1	persistent	4	0	2
KPL3065___309	c_000000000001	292971	294710	+	F	GC_00001025	1	persistent	4	0	0
KPL3065___310	c_000000000001	294749	295069	+	F	GC_00000575	1	persistent	2	0	0
KPL3065___311	c_000000000001	295109	295708	+	F	GC_00000354	1	persistent	2	0	0
KPL3065___312	c_000000000001	295775	296437	+	F	GC_00000749	1	persistent	2	0	0
KPL3065___313	c_000000000001	296482	296811	+	F	GC_00000327	1	persistent	2	0	0
KPL3065___314	c_000000000001	296832	297818	+	F	GC_00001007	1	persistent	2	0	0
KPL3065___315	c_000000000001	297920	298267	+	F	GC_00000350	1	persistent	2	0	0
KPL3065___316	c_000000000001	298267	299019	+	F	GC_00001291	1	persistent	2	0	0
