gene	contig	start	stop	strand	ori	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
KPL3070___60	c_000000000001	57517	58191	-	F	GC_00000371	1	persistent	2	0	0
KPL3070___61	c_000000000001	58188	58922	-	F	GC_00000508	1	persistent	2	0	1
KPL3070___62	c_000000000001	59177	59590	+	F	GC_00000581	1	persistent	2	0	1
KPL3070___63	c_000000000001	59657	59878	-	F	GC_00000544	1	persistent	2	0	0
KPL3070___64	c_000000000001	60118	61782	+	F	GC_00000960	1	persistent	2	0	0
KPL3070___65	c_000000000001	61925	62776	+	F	GC_00001032	1	persistent	2	0	0
KPL3070___66	c_000000000001	62766	63350	+	F	GC_00001080	1	persistent	2	0	0
KPL3070___67	c_000000000001	63352	63975	+	F	GC_00001117	1	persistent	2	0	0
KPL3070___68	c_000000000001	64007	64594	+	F	GC_00001035	1	persistent	2	0	0
KPL3070___69	c_000000000001	64824	65954	-	F	GC_00001206	1	persistent	2	0	0
KPL3070___70	c_000000000001	66047	67408	+	F	GC_00001205	1	persistent	2	0	1
KPL3070___71	c_000000000001	67423	67629	+	F	GC_00000066	1	persistent	3	1	1
KPL3070___72	c_000000000001	67846	68562	+	F	GC_00001237	1	persistent	2	0	2
KPL3070___73	c_000000000001	68583	69347	+	F	GC_00000593	1	persistent	2	0	0
KPL3070___74	c_000000000001	69337	70260	+	F	GC_00001230	1	persistent	2	0	0
KPL3070___75	c_000000000001	70261	70449	+	F	GC_00000449	1	persistent	2	0	0
KPL3070___76	c_000000000001	70507	71607	+	F	GC_00000696	1	persistent	2	0	0
KPL3070___77	c_000000000001	71624	72307	+	F	GC_00000408	1	persistent	3	0	0
KPL3070___78	c_000000000001	72417	72935	-	F	GC_00001375	1	persistent	2	0	0
KPL3070___79	c_000000000001	72975	73418	-	F	GC_00000509	1	persistent	4	0	1
KPL3070___80	c_000000000001	73683	73808	+	F	GC_00001400	1	persistent	2	0	0
KPL3070___81	c_000000000001	74005	75582	+	F	GC_00000124	1	persistent	4	0	1
KPL3070___82	c_000000000001	75743	76699	+	F	GC_00000532	1	persistent	2	0	0
KPL3070___83	c_000000000001	76706	77533	+	F	GC_00000489	1	persistent	2	0	0
KPL3070___84	c_000000000001	77536	78507	+	F	GC_00001251	1	persistent	2	0	0
KPL3070___85	c_000000000001	78504	79259	+	F	GC_00000729	1	persistent	2	1	2
KPL3070___86	c_000000000001	79434	80552	+	F	GC_00000772	1	persistent	2	1	3
KPL3070___87	c_000000000001	80625	81770	+	F	GC_00001284	1	persistent	2	0	0
KPL3070___88	c_000000000001	81767	84835	+	F	GC_00000204	1	persistent	3	0	0
KPL3070___89	c_000000000001	84861	85589	+	F	GC_00000908	1	persistent	2	0	0
KPL3070___90	c_000000000001	85709	86020	-	F	GC_00000426	1	persistent	2	0	0
KPL3070___91	c_000000000001	86298	87407	+	F	GC_00000416	1	persistent	2	0	0
KPL3070___92	c_000000000001	87544	88080	+	F	GC_00000962	1	persistent	2	0	0
KPL3070___93	c_000000000001	88133	89509	+	F	GC_00000699	1	persistent	2	0	0
KPL3070___94	c_000000000001	89556	90659	+	F	GC_00000445	1	persistent	2	1	0
KPL3070___95	c_000000000001	90731	91105	-	F	GC_00001350	1	persistent	2	3	0
KPL3070___96	c_000000000001	91151	91903	-	F	GC_00001643	1	shell	2	2	0
KPL3070___97	c_000000000001	92720	92929	+	F	GC_00001393	1	persistent	2	5	2
KPL3070___98	c_000000000001	93580	94293	+	F	GC_00000701	1	persistent	3	3	1
KPL3070___99	c_000000000001	94309	96462	+	F	GC_00000125	1	shell	4	4	0
KPL3070___100	c_000000000001	96519	97256	-	F	GC_00000026	1	persistent	3	1	0
KPL3070___101	c_000000000001	97257	98576	-	F	GC_00000027	1	persistent	3	2	2
KPL3070___102	c_000000000001	99041	99844	+	F	GC_00000665	1	persistent	3	0	2
KPL3070___103	c_000000000001	99837	101501	+	F	GC_00000082	1	persistent	4	0	2
KPL3070___104	c_000000000001	101783	101923	+	F	GC_00000046	1	persistent	2	4	5
KPL3070___105	c_000000000001	102069	102200	-	F	GC_00001455	1	shell	2	1	2
KPL3070___106	c_000000000001	102733	103242	-	F	GC_00001561	1	shell	3	2	3
KPL3070___107	c_000000000001	103875	105347	+	F	GC_00000788	1	persistent	4	1	1
KPL3070___108	c_000000000001	105722	107296	+	F	GC_00000044	1	persistent	5	0	0
KPL3070___109	c_000000000001	107512	108861	+	F	GC_00000934	1	persistent	2	0	0
KPL3070___110	c_000000000001	108854	109417	+	F	GC_00000457	1	persistent	2	0	0
KPL3070___111	c_000000000001	109428	109790	+	F	GC_00000725	1	persistent	2	1	0
KPL3070___112	c_000000000001	110069	110788	+	F	GC_00000656	1	persistent	2	1	0
KPL3070___113	c_000000000001	110788	111750	+	F	GC_00000613	1	persistent	2	0	0
KPL3070___114	c_000000000001	111838	112485	+	F	GC_00000902	1	persistent	2	0	1
KPL3070___115	c_000000000001	112550	112912	-	F	GC_00000034	1	persistent	2	2	1
KPL3070___116	c_000000000001	113127	113264	-	F	GC_00001432	1	persistent	2	1	0
KPL3070___117	c_000000000001	113401	114231	-	F	GC_00001046	1	persistent	2	1	0
KPL3070___118	c_000000000001	114257	114943	-	F	GC_00000412	1	persistent	2	0	0
KPL3070___119	c_000000000001	114980	116062	-	F	GC_00000775	1	persistent	2	0	0
KPL3070___120	c_000000000001	117059	118336	+	F	GC_00000161	1	persistent	3	0	1
KPL3070___121	c_000000000001	118405	119286	-	F	GC_00001179	1	persistent	2	0	1
KPL3070___122	c_000000000001	119321	119791	-	F	GC_00000009	2	persistent	4	1	0
KPL3070___123	c_000000000001	120311	121066	-	F	GC_00001573	1	shell	2	0	0
KPL3070___124	c_000000000001	121155	121394	-	F	GC_00000056	2	persistent	5	4	2
KPL3070___125	c_000000000001	121391	121690	-	F	GC_00000056	2	persistent	5	4	2
KPL3070___126	c_000000000001	122695	122940	+	F	GC_00000085	2	shell	5	3	3
KPL3070___127	c_000000000001	122891	123805	+	F	GC_00000085	2	shell	5	3	3
KPL3070___128	c_000000000001	123919	124119	+	F	GC_00001389	1	persistent	2	4	5
KPL3070___129	c_000000000001	124280	124780	+	F	GC_00001440	1	shell	2	5	0
KPL3070___130	c_000000000001	124821	124919	+	F	GC_00001751	1	shell	0	2	0
KPL3070___131	c_000000000001	125100	125498	+	F	GC_00001720	1	shell	0	4	0
KPL3070___132	c_000000000001	125526	125810	+	F	GC_00001812	1	shell	0	2	0
KPL3070___133	c_000000000001	125992	127635	+	F	GC_00001685	1	shell	1	4	0
KPL3070___134	c_000000000001	128026	128493	+	F	GC_00001698	1	shell	2	2	0
KPL3070___135	c_000000000001	128755	129840	-	F	GC_00001662	1	shell	0	3	0
KPL3070___136	c_000000000001	129854	130855	+	F	GC_00001693	1	shell	1	1	0
KPL3070___137	c_000000000001	131069	131650	-	F	GC_00000068	2	persistent	5	4	2
KPL3070___138	c_000000000001	131644	131823	-	F	GC_00000068	2	persistent	5	4	2
KPL3070___139	c_000000000001	131841	133151	-	F	GC_00001441	1	persistent	2	2	2
KPL3070___140	c_000000000001	133571	133708	+	F	GC_00001799	1	shell	2	1	0
KPL3070___141	c_000000000001	133721	134140	+	F	GC_00001359	1	persistent	2	2	1
KPL3070___142	c_000000000001	134124	135011	+	F	GC_00001358	1	persistent	2	0	0
KPL3070___143	c_000000000001	135004	135768	+	F	GC_00001347	1	persistent	2	0	0
KPL3070___144	c_000000000001	135795	136556	+	F	GC_00001369	1	persistent	4	1	0
KPL3070___145	c_000000000001	137142	137657	+	F	GC_00001260	1	persistent	2	1	0
KPL3070___146	c_000000000001	137676	138632	+	F	GC_00001130	1	persistent	2	2	2
KPL3070___147	c_000000000001	138919	139104	+	F	GC_00001417	1	persistent	2	3	0
KPL3070___148	c_000000000001	139686	140237	-	F	GC_00001431	1	persistent	3	3	2
KPL3070___149	c_000000000001	140929	141105	+	F	GC_00001784	1	shell	1	1	1
KPL3070___150	c_000000000001	141123	141293	+	F	GC_00001782	1	shell	1	1	0
KPL3070___151	c_000000000001	141442	142137	+	F	GC_00001394	1	persistent	3	2	2
KPL3070___152	c_000000000001	142512	142691	-	F	GC_00000077	1	shell	7	4	3
KPL3070___153	c_000000000001	142921	144354	+	F	GC_00001279	1	persistent	3	1	1
KPL3070___154	c_000000000001	144344	144751	+	F	GC_00000845	1	persistent	2	0	0
KPL3070___155	c_000000000001	144748	145494	+	F	GC_00000733	1	persistent	2	0	0
KPL3070___156	c_000000000001	145688	147976	+	F	GC_00000207	1	persistent	3	0	0
KPL3070___157	c_000000000001	148138	149007	+	F	GC_00001131	1	persistent	2	0	0
KPL3070___158	c_000000000001	149071	149802	-	F	GC_00001219	1	persistent	2	0	0
KPL3070___159	c_000000000001	149799	151046	-	F	GC_00001015	1	persistent	2	0	0
KPL3070___160	c_000000000001	151298	152872	+	F	GC_00001200	1	persistent	2	0	0
KPL3070___161	c_000000000001	152875	154488	+	F	GC_00001236	1	persistent	2	0	0
KPL3070___162	c_000000000001	154589	154999	-	F	GC_00000686	1	persistent	3	0	0
KPL3070___163	c_000000000001	155142	156614	+	F	GC_00000186	1	persistent	3	0	1
KPL3070___164	c_000000000001	156844	157371	-	F	GC_00001054	1	persistent	2	0	2
KPL3070___165	c_000000000001	157599	158549	-	F	GC_00000633	1	persistent	2	0	0
KPL3070___166	c_000000000001	158565	159362	-	F	GC_00000530	1	persistent	2	0	0
KPL3070___167	c_000000000001	159381	160358	-	F	GC_00000580	1	persistent	2	0	0
KPL3070___168	c_000000000001	160383	160874	-	F	GC_00000303	1	persistent	3	2	1
KPL3070___169	c_000000000001	161474	161638	+	F	GC_00001990	1	cloud	2	1	0
KPL3070___170	c_000000000001	161814	162071	-	F	GC_00000036	2	persistent	3	0	1
KPL3070___171	c_000000000001	162068	162334	-	F	GC_00000032	2	persistent	2	0	0
KPL3070___172	c_000000000001	162327	162569	-	F	GC_00000033	2	persistent	2	1	0
KPL3070___173	c_000000000001	162572	162892	-	F	GC_00001620	2	shell	1	3	0
KPL3070___174	c_000000000001	162855	163586	-	F	GC_00001620	2	shell	1	3	0
KPL3070___175	c_000000000001	163914	164363	+	F	GC_00001574	1	shell	0	4	3
KPL3070___176	c_000000000001	164603	164884	+	F	GC_00001660	1	shell	0	2	0
KPL3070___177	c_000000000001	164940	165104	+	F	GC_00001659	1	shell	1	2	0
KPL3070___178	c_000000000001	165336	165866	-	F	GC_00001498	1	shell	2	2	1
KPL3070___179	c_000000000001	165928	168693	-	F	GC_00001275	1	persistent	2	3	1
KPL3070___180	c_000000000001	168850	170130	-	F	GC_00000997	1	persistent	2	2	0
KPL3070___181	c_000000000001	170132	171136	-	F	GC_00001090	1	persistent	2	0	0
KPL3070___182	c_000000000001	171280	172236	-	F	GC_00001268	1	persistent	2	0	0
KPL3070___183	c_000000000001	172332	172661	-	F	GC_00000799	1	persistent	2	1	2
KPL3070___184	c_000000000001	172754	172861	-	F	GC_00001769	1	shell	2	0	0
KPL3070___185	c_000000000001	172968	173528	-	F	GC_00000913	1	persistent	2	1	3
KPL3070___186	c_000000000001	173674	174276	+	F	GC_00000619	1	persistent	3	0	0
KPL3070___187	c_000000000001	174553	174942	+	F	GC_00001056	1	persistent	3	0	0
KPL3070___188	c_000000000001	174991	176259	-	F	GC_00001259	1	persistent	3	0	0
KPL3070___189	c_000000000001	176810	177784	-	F	GC_00000309	1	persistent	3	0	0
KPL3070___190	c_000000000001	178102	178563	+	F	GC_00000446	1	persistent	2	0	0
KPL3070___191	c_000000000001	178569	179513	+	F	GC_00001123	1	persistent	2	0	0
KPL3070___192	c_000000000001	179553	179777	+	F	GC_00000313	1	persistent	2	0	0
KPL3070___193	c_000000000001	179800	180771	+	F	GC_00000924	1	persistent	2	0	0
KPL3070___194	c_000000000001	180820	181767	+	F	GC_00001095	1	persistent	2	0	0
KPL3070___195	c_000000000001	181764	182486	+	F	GC_00000650	1	persistent	2	0	0
KPL3070___196	c_000000000001	182486	183739	+	F	GC_00001265	1	persistent	2	0	0
KPL3070___197	c_000000000001	183741	184235	+	F	GC_00000787	1	persistent	2	0	0
KPL3070___198	c_000000000001	184236	184670	+	F	GC_00000462	1	persistent	2	0	0
KPL3070___199	c_000000000001	184672	186036	+	F	GC_00000853	1	persistent	2	0	0
KPL3070___200	c_000000000001	186059	186931	+	F	GC_00000160	1	persistent	3	0	0
KPL3070___201	c_000000000001	186918	187703	+	F	GC_00001002	1	persistent	2	0	0
KPL3070___202	c_000000000001	188149	188457	+	F	GC_00000290	1	persistent	2	0	0
KPL3070___203	c_000000000001	188501	189133	+	F	GC_00000435	1	persistent	2	0	0
KPL3070___204	c_000000000001	189162	189785	+	F	GC_00000323	1	persistent	2	0	0
KPL3070___205	c_000000000001	189785	190075	+	F	GC_00000281	1	persistent	2	0	0
KPL3070___206	c_000000000001	190117	190962	+	F	GC_00000475	1	persistent	2	0	0
KPL3070___207	c_000000000001	191009	191287	+	F	GC_00000214	1	persistent	2	0	0
KPL3070___208	c_000000000001	191309	191665	+	F	GC_00000264	1	persistent	2	0	0
KPL3070___209	c_000000000001	191672	192328	+	F	GC_00000266	1	persistent	2	0	0
KPL3070___210	c_000000000001	192332	192763	+	F	GC_00000241	1	persistent	2	0	0
KPL3070___211	c_000000000001	192753	192947	+	F	GC_00000220	1	persistent	2	0	0
KPL3070___212	c_000000000001	192984	193247	+	F	GC_00000306	1	persistent	2	0	0
KPL3070___213	c_000000000001	193288	193656	+	F	GC_00000242	1	persistent	2	0	0
KPL3070___214	c_000000000001	193690	193992	+	F	GC_00000319	1	persistent	2	0	0
KPL3070___215	c_000000000001	194026	194565	+	F	GC_00000243	1	persistent	2	0	0
KPL3070___216	c_000000000001	194592	194777	+	F	GC_00000246	1	persistent	2	0	0
KPL3070___217	c_000000000001	194816	195214	+	F	GC_00000276	1	persistent	2	0	0
KPL3070___218	c_000000000001	195263	195799	+	F	GC_00000483	1	persistent	2	0	0
KPL3070___219	c_000000000001	195852	196211	+	F	GC_00000271	1	persistent	2	0	0
KPL3070___220	c_000000000001	196232	196741	+	F	GC_00000486	1	persistent	3	0	0
KPL3070___221	c_000000000001	196755	196937	+	F	GC_00001332	1	persistent	2	0	0
KPL3070___222	c_000000000001	196974	197414	+	F	GC_00000368	1	persistent	3	0	0
KPL3070___223	c_000000000001	197419	198735	+	F	GC_00000322	1	persistent	2	0	0
KPL3070___224	c_000000000001	198755	199399	+	F	GC_00000640	1	persistent	2	0	0
KPL3070___225	c_000000000001	199525	199743	+	F	GC_00000260	1	persistent	2	0	0
KPL3070___226	c_000000000001	200007	200372	+	F	GC_00000269	1	persistent	2	0	0
KPL3070___227	c_000000000001	200405	200803	+	F	GC_00000245	1	persistent	2	0	0
KPL3070___228	c_000000000001	200871	201812	+	F	GC_00000249	1	persistent	2	0	0
KPL3070___229	c_000000000001	201839	202258	+	F	GC_00000293	1	persistent	2	0	0
KPL3070___230	c_000000000001	202518	204020	+	F	GC_00001165	1	persistent	2	0	0
KPL3070___231	c_000000000001	204150	204989	+	F	GC_00000941	1	persistent	2	0	0
KPL3070___232	c_000000000001	204959	205843	+	F	GC_00000616	1	persistent	2	0	0
KPL3070___233	c_000000000001	205833	206630	+	F	GC_00000627	1	persistent	2	0	0
KPL3070___234	c_000000000001	206691	207440	+	F	GC_00001243	1	persistent	2	0	0
KPL3070___235	c_000000000001	207620	207952	+	F	GC_00000478	1	persistent	2	0	0
KPL3070___236	c_000000000001	207952	208782	+	F	GC_00001124	1	persistent	2	0	0
KPL3070___237	c_000000000001	208769	209656	+	F	GC_00001093	1	persistent	2	0	0
KPL3070___238	c_000000000001	209657	210679	+	F	GC_00001160	1	persistent	2	0	0
KPL3070___239	c_000000000001	210710	211708	+	F	GC_00001302	1	persistent	2	0	0
KPL3070___240	c_000000000001	211781	213415	+	F	GC_00001156	1	persistent	2	0	0
KPL3070___241	c_000000000001	213430	214365	+	F	GC_00000655	1	persistent	2	0	0
KPL3070___242	c_000000000001	214362	215435	+	F	GC_00001064	1	persistent	2	0	0
KPL3070___243	c_000000000001	215438	216481	+	F	GC_00000174	1	persistent	3	0	0
KPL3070___244	c_000000000001	216478	217335	+	F	GC_00001141	1	persistent	2	0	1
KPL3070___245	c_000000000001	217503	218999	+	F	GC_00000175	1	persistent	4	3	3
KPL3070___246	c_000000000001	219786	220049	+	F	GC_00001868	1	cloud	2	0	1
KPL3070___247	c_000000000001	220069	221079	-	F	GC_00001877	1	cloud	0	0	2
KPL3070___248	c_000000000001	221177	222022	+	F	GC_00001872	1	cloud	0	0	2
KPL3070___249	c_000000000001	222742	222942	+	F	GC_00001866	1	cloud	0	0	2
KPL3070___250	c_000000000001	223050	223391	+	F	GC_00001867	1	cloud	0	0	2
KPL3070___251	c_000000000001	223388	224095	+	F	GC_00001879	1	cloud	0	1	1
KPL3070___252	c_000000000001	224560	224940	+	F	GC_00001515	1	shell	2	3	1
KPL3070___253	c_000000000001	224933	225802	+	F	GC_00001503	1	shell	0	3	0
KPL3070___254	c_000000000001	225799	226443	+	F	GC_00001519	1	shell	0	2	0
KPL3070___255	c_000000000001	226459	227046	+	F	GC_00001525	1	shell	1	3	0
KPL3070___256	c_000000000001	227064	227210	+	F	GC_00001577	1	shell	2	2	1
KPL3070___257	c_000000000001	227345	227530	-	F	GC_00001628	1	shell	3	3	0
KPL3070___258	c_000000000001	228208	229857	+	F	GC_00001221	1	persistent	3	3	1
KPL3070___259	c_000000000001	229895	232153	+	F	GC_00001282	1	persistent	2	0	0
KPL3070___260	c_000000000001	232177	233394	+	F	GC_00001188	1	persistent	2	0	0
KPL3070___261	c_000000000001	233387	234313	+	F	GC_00001239	1	persistent	2	1	0
KPL3070___262	c_000000000001	234395	235594	-	F	GC_00000017	2	persistent	5	0	2
KPL3070___263	c_000000000001	235655	236584	-	F	GC_00000714	1	persistent	2	1	0
KPL3070___264	c_000000000001	236607	237557	-	F	GC_00000713	1	persistent	2	0	0
KPL3070___265	c_000000000001	237573	238769	-	F	GC_00001077	1	persistent	2	0	0
KPL3070___266	c_000000000001	239186	239629	+	F	GC_00000294	1	persistent	2	0	0
KPL3070___267	c_000000000001	239643	240035	+	F	GC_00000353	1	persistent	2	1	1
KPL3070___268	c_000000000001	240189	241181	+	F	GC_00001482	1	shell	1	1	0
KPL3070___269	c_000000000001	241187	242095	+	F	GC_00001485	1	shell	0	2	0
KPL3070___270	c_000000000001	242070	242459	+	F	GC_00001479	1	shell	0	2	0
KPL3070___271	c_000000000001	242477	243955	+	F	GC_00001480	1	shell	0	2	0
KPL3070___272	c_000000000001	243956	244897	+	F	GC_00001470	1	shell	0	2	0
KPL3070___273	c_000000000001	244915	245841	+	F	GC_00001474	1	shell	0	2	0
KPL3070___274	c_000000000001	246038	248083	+	F	GC_00001454	1	shell	0	3	0
KPL3070___275	c_000000000001	248087	248377	+	F	GC_00001472	1	shell	0	2	0
KPL3070___276	c_000000000001	248397	249755	+	F	GC_00001477	1	shell	0	2	0
KPL3070___277	c_000000000001	249761	250603	+	F	GC_00001461	1	shell	0	3	0
KPL3070___278	c_000000000001	250603	251523	+	F	GC_00001478	1	shell	1	1	0
KPL3070___279	c_000000000001	251806	252741	+	F	GC_00001215	1	persistent	2	1	1
KPL3070___280	c_000000000001	252760	253641	+	F	GC_00001164	1	persistent	2	0	0
KPL3070___281	c_000000000001	253893	255263	+	F	GC_00000406	1	persistent	2	0	0
KPL3070___282	c_000000000001	255273	255935	+	F	GC_00000553	1	persistent	2	1	0
KPL3070___283	c_000000000001	256039	256761	-	F	GC_00000170	1	persistent	3	3	5
KPL3070___284	c_000000000001	257442	257648	+	F	GC_00002005	1	cloud	1	0	1
KPL3070___285	c_000000000001	257668	258291	+	F	GC_00002009	1	cloud	1	0	1
KPL3070___286	c_000000000001	258837	259586	+	F	GC_00000697	1	persistent	1	1	3
KPL3070___287	c_000000000001	259573	260346	+	F	GC_00000740	1	persistent	2	0	0
KPL3070___288	c_000000000001	260348	261403	+	F	GC_00001149	1	persistent	2	0	1
KPL3070___289	c_000000000001	261675	262454	+	F	GC_00000547	1	persistent	3	0	1
KPL3070___290	c_000000000001	262454	263191	+	F	GC_00001392	1	persistent	2	0	0
KPL3070___291	c_000000000001	263192	263917	+	F	GC_00000133	1	persistent	4	0	0
KPL3070___292	c_000000000001	264000	264749	-	F	GC_00000756	1	persistent	2	0	0
KPL3070___293	c_000000000001	264751	265641	-	F	GC_00000768	1	persistent	3	0	0
KPL3070___294	c_000000000001	265929	266717	+	F	GC_00001421	1	persistent	3	0	0
KPL3070___295	c_000000000001	266743	266976	+	F	GC_00000325	1	persistent	3	0	0
KPL3070___296	c_000000000001	267318	268178	+	F	GC_00000970	1	persistent	3	0	0
KPL3070___297	c_000000000001	268483	268653	-	F	GC_00001398	1	persistent	2	0	3
KPL3070___298	c_000000000001	268891	269358	-	F	GC_00000296	1	persistent	3	0	4
KPL3070___299	c_000000000001	269369	270136	-	F	GC_00000494	1	persistent	2	0	0
KPL3070___300	c_000000000001	270271	271146	-	F	GC_00000773	1	persistent	2	0	0
KPL3070___301	c_000000000001	271331	272026	+	F	GC_00000762	1	persistent	2	0	0
KPL3070___302	c_000000000001	272057	272776	+	F	GC_00000825	1	persistent	2	0	0
KPL3070___303	c_000000000001	272875	274038	+	F	GC_00000830	1	persistent	3	1	0
KPL3070___304	c_000000000001	274441	274650	+	F	GC_00001466	1	shell	3	0	1
KPL3070___305	c_000000000001	275010	276374	+	F	GC_00000677	1	persistent	2	1	1
KPL3070___306	c_000000000001	276536	277219	+	F	GC_00001242	1	persistent	2	0	0
KPL3070___307	c_000000000001	277355	277756	+	F	GC_00000657	1	persistent	2	0	0
KPL3070___308	c_000000000001	277879	278778	+	F	GC_00001189	1	persistent	3	0	0
KPL3070___309	c_000000000001	278771	280045	+	F	GC_00001113	1	persistent	3	1	0
KPL3070___310	c_000000000001	280171	281364	+	F	GC_00001229	1	persistent	3	2	1
KPL3070___311	c_000000000001	281805	282116	+	F	GC_00001579	1	shell	4	1	1
KPL3070___312	c_000000000001	282647	283111	-	F	GC_00000542	1	persistent	3	1	0
KPL3070___313	c_000000000001	283183	284637	-	F	GC_00000552	1	persistent	2	0	0
KPL3070___314	c_000000000001	284659	285591	-	F	GC_00000805	1	persistent	2	0	0
KPL3070___315	c_000000000001	285601	287127	-	F	GC_00000667	1	persistent	2	0	0
KPL3070___316	c_000000000001	287142	287471	-	F	GC_00000671	1	persistent	2	0	0
