gene	contig	start	stop	strand	ori	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
KPL1933_CDC4545_98___35	c_000000000002	37684	38439	+	F	GC_00001403	1	shell	0	2	0
KPL1933_CDC4545_98___36	c_000000000002	38466	38648	+	F	GC_00001390	1	shell	2	1	3
KPL1933_CDC4545_98___37	c_000000000002	40388	41878	+	F	GC_00000146	1	persistent	3	1	0
KPL1933_CDC4545_98___38	c_000000000002	41891	42631	+	F	GC_00000013	2	persistent	3	0	0
KPL1933_CDC4545_98___39	c_000000000002	42594	43184	+	F	GC_00000013	2	persistent	3	0	0
KPL1933_CDC4545_98___40	c_000000000002	43230	44237	+	F	GC_00001102	1	persistent	2	0	0
KPL1933_CDC4545_98___41	c_000000000002	44290	45321	-	F	GC_00001226	1	persistent	2	0	0
KPL1933_CDC4545_98___42	c_000000000002	45360	45941	-	F	GC_00000100	1	persistent	3	0	0
KPL1933_CDC4545_98___43	c_000000000002	46018	47970	-	F	GC_00000185	1	persistent	3	0	0
KPL1933_CDC4545_98___44	c_000000000002	48000	48635	-	F	GC_00000836	1	persistent	2	0	1
KPL1933_CDC4545_98___45	c_000000000002	48753	49613	+	F	GC_00001316	1	persistent	2	0	1
KPL1933_CDC4545_98___46	c_000000000002	49747	51102	+	F	GC_00001252	1	persistent	2	0	0
KPL1933_CDC4545_98___47	c_000000000002	51095	51790	+	F	GC_00000900	1	persistent	2	0	0
KPL1933_CDC4545_98___48	c_000000000002	51913	52494	+	F	GC_00000217	1	persistent	2	0	0
KPL1933_CDC4545_98___49	c_000000000002	52586	53530	-	F	GC_00000043	1	persistent	4	0	2
KPL1933_CDC4545_98___50	c_000000000002	53743	55095	-	F	GC_00000167	1	persistent	3	0	0
KPL1933_CDC4545_98___51	c_000000000002	55097	55807	-	F	GC_00000073	1	persistent	3	0	0
KPL1933_CDC4545_98___52	c_000000000002	55998	56930	+	F	GC_00000084	1	persistent	3	0	0
KPL1933_CDC4545_98___53	c_000000000002	56911	57654	+	F	GC_00000071	1	persistent	3	0	0
KPL1933_CDC4545_98___54	c_000000000002	57638	58387	+	F	GC_00000981	1	persistent	2	0	0
KPL1933_CDC4545_98___55	c_000000000002	58570	60159	+	F	GC_00000164	1	persistent	5	1	4
KPL1933_CDC4545_98___56	c_000000000002	60338	60625	-	F	GC_00002903	1	cloud	1	0	1
KPL1933_CDC4545_98___57	c_000000000002	61095	61241	+	F	GC_00002899	1	cloud	0	0	2
KPL1933_CDC4545_98___58	c_000000000002	61262	62149	-	F	GC_00002343	1	cloud	1	0	2
KPL1933_CDC4545_98___59	c_000000000002	62299	62814	+	F	GC_00002441	1	cloud	0	0	2
KPL1933_CDC4545_98___60	c_000000000002	62908	63255	+	F	GC_00002222	1	cloud	1	0	1
KPL1933_CDC4545_98___61	c_000000000002	63506	64468	+	F	GC_00001321	1	persistent	3	1	4
KPL1933_CDC4545_98___62	c_000000000002	64461	65237	+	F	GC_00001404	1	persistent	3	0	0
KPL1933_CDC4545_98___63	c_000000000002	65234	66013	+	F	GC_00001429	1	persistent	4	0	2
KPL1933_CDC4545_98___64	c_000000000002	66692	68956	+	F	GC_00002891	1	cloud	1	0	1
KPL1933_CDC4545_98___65	c_000000000002	68960	70978	+	F	GC_00002510	1	cloud	1	0	1
KPL1933_CDC4545_98___66	c_000000000002	71704	72924	+	F	GC_00000088	1	persistent	4	1	5
KPL1933_CDC4545_98___67	c_000000000002	73294	74526	+	F	GC_00001169	1	persistent	2	1	0
KPL1933_CDC4545_98___68	c_000000000002	74739	75653	+	F	GC_00001187	1	persistent	2	0	0
KPL1933_CDC4545_98___69	c_000000000002	75780	76154	+	F	GC_00001022	1	persistent	2	1	0
KPL1933_CDC4545_98___70	c_000000000002	76292	77335	+	F	GC_00001716	1	shell	2	1	0
KPL1933_CDC4545_98___71	c_000000000002	77486	78319	+	F	GC_00001217	1	persistent	2	1	0
KPL1933_CDC4545_98___72	c_000000000002	78367	79104	-	F	GC_00001122	1	persistent	2	0	0
KPL1933_CDC4545_98___73	c_000000000002	79107	80291	-	F	GC_00000694	1	persistent	2	0	0
KPL1933_CDC4545_98___74	c_000000000002	80420	81253	-	F	GC_00000887	1	persistent	2	0	0
KPL1933_CDC4545_98___75	c_000000000002	81427	82725	+	F	GC_00000979	1	persistent	2	0	0
KPL1933_CDC4545_98___76	c_000000000002	83088	85583	+	F	GC_00001214	1	persistent	2	0	0
KPL1933_CDC4545_98___77	c_000000000002	85745	86443	+	F	GC_00000727	1	persistent	2	0	0
KPL1933_CDC4545_98___78	c_000000000002	86436	87056	+	F	GC_00001094	1	persistent	2	0	0
KPL1933_CDC4545_98___79	c_000000000002	87232	88596	+	F	GC_00001314	1	persistent	2	1	0
KPL1933_CDC4545_98___80	c_000000000002	88622	88822	+	F	GC_00001709	1	shell	2	0	0
KPL1933_CDC4545_98___81	c_000000000002	88912	89799	+	F	GC_00000621	1	persistent	2	1	0
KPL1933_CDC4545_98___82	c_000000000002	89843	91153	+	F	GC_00001231	1	persistent	2	0	0
KPL1933_CDC4545_98___83	c_000000000002	91146	92063	+	F	GC_00000764	1	persistent	2	0	0
KPL1933_CDC4545_98___84	c_000000000002	92221	93390	+	F	GC_00001287	1	persistent	2	0	0
KPL1933_CDC4545_98___85	c_000000000002	93401	94612	+	F	GC_00000864	1	persistent	2	0	1
KPL1933_CDC4545_98___86	c_000000000002	94677	95972	-	F	GC_00001272	1	persistent	2	0	1
KPL1933_CDC4545_98___87	c_000000000002	96122	96769	+	F	GC_00001327	1	persistent	2	0	0
KPL1933_CDC4545_98___88	c_000000000002	96791	99121	+	F	GC_00001320	1	persistent	2	0	0
KPL1933_CDC4545_98___89	c_000000000002	99230	100267	+	F	GC_00001194	1	persistent	2	0	0
KPL1933_CDC4545_98___90	c_000000000002	100511	102100	+	F	GC_00001249	1	persistent	1	2	0
KPL1933_CDC4545_98___91	c_000000000002	102445	104532	+	F	GC_00001805	1	shell	3	0	0
KPL1933_CDC4545_98___92	c_000000000002	104767	105240	+	F	GC_00000379	1	persistent	2	2	2
KPL1933_CDC4545_98___93	c_000000000002	105271	107766	+	F	GC_00001331	1	persistent	2	0	0
KPL1933_CDC4545_98___94	c_000000000002	107819	108142	+	F	GC_00000352	1	persistent	2	0	0
KPL1933_CDC4545_98___95	c_000000000002	108271	109128	-	F	GC_00001190	1	persistent	2	0	0
KPL1933_CDC4545_98___96	c_000000000002	109223	109711	+	F	GC_00001218	1	persistent	2	0	0
KPL1933_CDC4545_98___97	c_000000000002	109995	111323	+	F	GC_00000886	1	persistent	2	0	0
KPL1933_CDC4545_98___98	c_000000000002	111320	112405	+	F	GC_00000169	1	persistent	3	0	0
KPL1933_CDC4545_98___99	c_000000000002	112591	113628	+	F	GC_00000899	1	persistent	2	0	0
KPL1933_CDC4545_98___100	c_000000000002	113887	114318	+	F	GC_00000605	1	persistent	2	0	1
KPL1933_CDC4545_98___101	c_000000000002	114473	115123	+	F	GC_00000121	1	persistent	3	0	1
KPL1933_CDC4545_98___102	c_000000000002	115208	115804	+	F	GC_00000115	1	persistent	3	0	0
KPL1933_CDC4545_98___103	c_000000000002	115797	116894	+	F	GC_00000720	1	persistent	2	0	0
KPL1933_CDC4545_98___104	c_000000000002	116884	117741	+	F	GC_00001278	1	persistent	2	0	0
KPL1933_CDC4545_98___105	c_000000000002	117912	118907	+	F	GC_00001307	1	persistent	2	0	0
KPL1933_CDC4545_98___106	c_000000000002	118941	119570	+	F	GC_00000767	1	persistent	3	0	0
KPL1933_CDC4545_98___107	c_000000000002	119716	119946	+	F	GC_00000545	1	persistent	4	0	0
KPL1933_CDC4545_98___108	c_000000000002	120081	121397	+	F	GC_00000802	1	persistent	2	0	0
KPL1933_CDC4545_98___109	c_000000000002	121690	122838	+	F	GC_00000474	1	persistent	2	0	0
KPL1933_CDC4545_98___110	c_000000000002	122828	123622	+	F	GC_00000467	1	persistent	2	0	0
KPL1933_CDC4545_98___111	c_000000000002	123619	124395	+	F	GC_00000563	1	persistent	2	0	0
KPL1933_CDC4545_98___112	c_000000000002	124388	125461	+	F	GC_00001317	1	persistent	2	0	0
KPL1933_CDC4545_98___113	c_000000000002	125844	127631	+	F	GC_00001057	1	persistent	2	0	0
KPL1933_CDC4545_98___114	c_000000000002	127650	128204	+	F	GC_00000966	1	persistent	2	0	0
KPL1933_CDC4545_98___115	c_000000000002	128343	129881	+	F	GC_00001104	1	persistent	2	1	0
KPL1933_CDC4545_98___116	c_000000000002	129959	130486	-	F	GC_00001364	1	persistent	2	0	0
KPL1933_CDC4545_98___117	c_000000000002	130615	131433	-	F	GC_00001355	1	persistent	1	2	1
KPL1933_CDC4545_98___118	c_000000000002	131747	135007	+	F	GC_00001743	1	shell	2	0	0
KPL1933_CDC4545_98___119	c_000000000002	135098	135613	-	F	GC_00000455	1	persistent	2	1	1
KPL1933_CDC4545_98___120	c_000000000002	135637	136065	-	F	GC_00000394	1	persistent	2	0	0
KPL1933_CDC4545_98___121	c_000000000002	136080	136829	-	F	GC_00000604	1	persistent	3	0	0
KPL1933_CDC4545_98___122	c_000000000002	136992	137471	+	F	GC_00001384	1	persistent	2	0	0
KPL1933_CDC4545_98___123	c_000000000002	137508	137807	+	F	GC_00001380	1	persistent	2	0	0
KPL1933_CDC4545_98___124	c_000000000002	137830	139284	+	F	GC_00001382	1	persistent	2	0	0
KPL1933_CDC4545_98___125	c_000000000002	139378	140379	+	F	GC_00000041	1	persistent	5	0	1
KPL1933_CDC4545_98___126	c_000000000002	140468	148642	+	F	GC_00000024	2	persistent	5	2	0
KPL1933_CDC4545_98___127	c_000000000002	149020	149928	+	F	GC_00001289	1	persistent	2	1	2
KPL1933_CDC4545_98___128	c_000000000002	149958	150632	+	F	GC_00001055	1	persistent	2	0	0
KPL1933_CDC4545_98___129	c_000000000002	150711	151904	-	F	GC_00000576	1	persistent	2	1	2
KPL1933_CDC4545_98___130	c_000000000002	152217	153539	+	F	GC_00001135	1	persistent	2	1	0
KPL1933_CDC4545_98___131	c_000000000002	153549	154241	+	F	GC_00000872	1	persistent	3	0	0
KPL1933_CDC4545_98___132	c_000000000002	154234	154563	+	F	GC_00001341	1	persistent	2	0	0
KPL1933_CDC4545_98___133	c_000000000002	154759	155238	+	F	GC_00000839	1	persistent	4	0	0
KPL1933_CDC4545_98___134	c_000000000002	155348	156400	-	F	GC_00000870	1	persistent	4	0	0
KPL1933_CDC4545_98___135	c_000000000002	157608	158618	-	F	GC_00001280	1	persistent	3	0	0
KPL1933_CDC4545_98___136	c_000000000002	158602	159567	-	F	GC_00000791	1	persistent	2	0	0
KPL1933_CDC4545_98___137	c_000000000002	159702	160622	+	F	GC_00000801	1	persistent	2	0	0
KPL1933_CDC4545_98___138	c_000000000002	160715	161449	+	F	GC_00000928	1	persistent	2	0	0
KPL1933_CDC4545_98___139	c_000000000002	161449	162552	+	F	GC_00001086	1	persistent	2	0	0
KPL1933_CDC4545_98___140	c_000000000002	162549	164030	+	F	GC_00000079	1	persistent	3	0	1
KPL1933_CDC4545_98___141	c_000000000002	164043	164885	+	F	GC_00000183	1	persistent	2	0	0
KPL1933_CDC4545_98___142	c_000000000002	164905	166038	+	F	GC_00000152	1	persistent	2	0	0
KPL1933_CDC4545_98___143	c_000000000002	166031	166762	+	F	GC_00000014	1	persistent	5	1	0
KPL1933_CDC4545_98___144	c_000000000002	167148	167486	-	F	GC_00000139	1	persistent	3	0	0
KPL1933_CDC4545_98___145	c_000000000002	168492	169703	+	F	GC_00000047	1	persistent	4	0	0
KPL1933_CDC4545_98___146	c_000000000002	169757	170494	+	F	GC_00000847	1	persistent	2	0	0
KPL1933_CDC4545_98___147	c_000000000002	170567	170797	+	F	GC_00000104	1	persistent	3	0	0
KPL1933_CDC4545_98___148	c_000000000002	170807	171868	+	F	GC_00000048	1	persistent	3	0	0
KPL1933_CDC4545_98___149	c_000000000002	171886	172254	+	F	GC_00000129	1	persistent	2	0	0
KPL1933_CDC4545_98___150	c_000000000002	172462	173235	+	F	GC_00000094	1	persistent	2	0	0
KPL1933_CDC4545_98___151	c_000000000002	173248	174540	+	F	GC_00000150	1	persistent	2	0	0
KPL1933_CDC4545_98___152	c_000000000002	174537	175775	+	F	GC_00000195	1	persistent	2	0	0
KPL1933_CDC4545_98___153	c_000000000002	175762	176235	+	F	GC_00000095	1	persistent	2	0	0
KPL1933_CDC4545_98___154	c_000000000002	176255	177649	+	F	GC_00000106	1	persistent	2	0	0
KPL1933_CDC4545_98___155	c_000000000002	177795	178340	+	F	GC_00000119	1	persistent	2	0	0
KPL1933_CDC4545_98___156	c_000000000002	178525	178962	+	F	GC_00000090	2	persistent	4	0	0
KPL1933_CDC4545_98___157	c_000000000002	179143	180123	+	F	GC_00000090	2	persistent	4	0	0
KPL1933_CDC4545_98___158	c_000000000002	180174	180857	-	F	GC_00000145	1	persistent	4	1	0
KPL1933_CDC4545_98___159	c_000000000002	181329	181883	+	F	GC_00001495	1	shell	1	1	0
KPL1933_CDC4545_98___160	c_000000000002	181889	183580	+	F	GC_00001469	1	shell	0	3	0
KPL1933_CDC4545_98___161	c_000000000002	183570	184418	+	F	GC_00001505	1	shell	0	2	0
KPL1933_CDC4545_98___162	c_000000000002	184447	185313	+	F	GC_00001501	1	shell	1	1	0
KPL1933_CDC4545_98___163	c_000000000002	185492	186658	+	F	GC_00000196	1	persistent	3	1	0
KPL1933_CDC4545_98___164	c_000000000002	186941	189598	+	F	GC_00000209	1	persistent	3	0	0
KPL1933_CDC4545_98___165	c_000000000002	189721	189981	+	F	GC_00000093	1	persistent	2	0	0
KPL1933_CDC4545_98___166	c_000000000002	189981	190400	+	F	GC_00000107	1	persistent	2	0	0
KPL1933_CDC4545_98___167	c_000000000002	190416	190718	+	F	GC_00000109	1	persistent	2	0	0
KPL1933_CDC4545_98___168	c_000000000002	190854	191945	+	F	GC_00000116	1	persistent	2	0	0
KPL1933_CDC4545_98___169	c_000000000002	192089	192715	+	F	GC_00000105	1	persistent	2	0	0
KPL1933_CDC4545_98___170	c_000000000002	192773	193249	+	F	GC_00000097	1	persistent	3	0	0
KPL1933_CDC4545_98___171	c_000000000002	193393	194079	+	F	GC_00000060	1	persistent	4	0	0
KPL1933_CDC4545_98___172	c_000000000002	194151	194327	+	F	GC_00000092	1	persistent	2	0	0
KPL1933_CDC4545_98___173	c_000000000002	194376	195194	-	F	GC_00000162	1	persistent	2	0	0
KPL1933_CDC4545_98___174	c_000000000002	195321	196661	-	F	GC_00000006	2	persistent	5	0	0
KPL1933_CDC4545_98___175	c_000000000002	197037	197243	+	F	GC_00000091	1	persistent	2	0	1
KPL1933_CDC4545_98___176	c_000000000002	197382	198341	+	F	GC_00000138	1	persistent	2	0	1
KPL1933_CDC4545_98___177	c_000000000002	198341	198871	+	F	GC_00000070	1	persistent	3	0	0
KPL1933_CDC4545_98___178	c_000000000002	198871	199554	+	F	GC_00000103	1	persistent	2	0	0
KPL1933_CDC4545_98___179	c_000000000002	199767	200075	+	F	GC_00000240	1	persistent	2	0	0
KPL1933_CDC4545_98___180	c_000000000002	200090	200422	+	F	GC_00000705	1	persistent	2	0	0
KPL1933_CDC4545_98___181	c_000000000002	200437	200721	+	F	GC_00000221	1	persistent	2	0	0
KPL1933_CDC4545_98___182	c_000000000002	200895	201905	+	F	GC_00000983	1	persistent	2	0	0
KPL1933_CDC4545_98___183	c_000000000002	201942	203132	+	F	GC_00000063	1	persistent	3	1	0
KPL1933_CDC4545_98___184	c_000000000002	203310	203582	-	F	GC_00001583	1	shell	2	0	0
KPL1933_CDC4545_98___185	c_000000000002	203758	204006	-	F	GC_00000644	1	persistent	3	1	0
KPL1933_CDC4545_98___186	c_000000000002	204031	204300	-	F	GC_00001357	1	persistent	2	0	1
KPL1933_CDC4545_98___187	c_000000000002	204596	205348	+	F	GC_00000871	1	persistent	3	0	1
KPL1933_CDC4545_98___188	c_000000000002	205345	206289	+	F	GC_00001060	1	persistent	2	0	0
KPL1933_CDC4545_98___189	c_000000000002	206294	208264	+	F	GC_00001274	1	persistent	2	1	0
KPL1933_CDC4545_98___190	c_000000000002	208893	209246	-	F	GC_00001367	1	shell	4	3	2
KPL1933_CDC4545_98___191	c_000000000002	210119	210457	+	F	GC_00000810	1	persistent	2	1	1
KPL1933_CDC4545_98___192	c_000000000002	210635	210904	+	F	GC_00000259	1	persistent	2	0	0
KPL1933_CDC4545_98___193	c_000000000002	211059	213173	+	F	GC_00001233	1	persistent	2	0	0
KPL1933_CDC4545_98___194	c_000000000002	213415	213921	+	F	GC_00000331	1	persistent	2	0	0
KPL1933_CDC4545_98___195	c_000000000002	213948	214148	+	F	GC_00000321	1	persistent	2	0	0
KPL1933_CDC4545_98___196	c_000000000002	214179	214541	+	F	GC_00000247	1	persistent	2	1	0
KPL1933_CDC4545_98___197	c_000000000002	215310	215459	+	F	GC_00001581	1	shell	3	0	0
KPL1933_CDC4545_98___198	c_000000000002	215471	215608	+	F	GC_00001416	1	persistent	2	1	0
KPL1933_CDC4545_98___199	c_000000000002	215881	216900	+	F	GC_00000429	1	persistent	2	1	0
KPL1933_CDC4545_98___200	c_000000000002	216925	217317	+	F	GC_00000252	1	persistent	2	0	0
KPL1933_CDC4545_98___201	c_000000000002	217420	218064	+	F	GC_00000476	1	persistent	2	0	0
KPL1933_CDC4545_98___202	c_000000000002	218167	219279	+	F	GC_00000944	1	persistent	2	0	0
KPL1933_CDC4545_98___203	c_000000000002	219427	221241	+	F	GC_00000925	1	persistent	2	0	0
KPL1933_CDC4545_98___204	c_000000000002	221363	221989	-	F	GC_00000774	1	persistent	2	0	0
KPL1933_CDC4545_98___205	c_000000000002	222083	222670	-	F	GC_00001065	1	persistent	2	0	0
KPL1933_CDC4545_98___206	c_000000000002	222763	223392	+	F	GC_00000376	1	persistent	2	0	0
KPL1933_CDC4545_98___207	c_000000000002	223394	224206	+	F	GC_00000468	1	persistent	2	0	0
KPL1933_CDC4545_98___208	c_000000000002	224196	225095	+	F	GC_00001288	1	persistent	3	0	0
KPL1933_CDC4545_98___209	c_000000000002	225625	226920	+	F	GC_00000001	2	persistent	76	15	10
KPL1933_CDC4545_98___210	c_000000000002	227009	227461	-	F	GC_00001097	1	persistent	3	0	0
KPL1933_CDC4545_98___211	c_000000000002	227454	227918	-	F	GC_00000843	1	persistent	2	0	0
KPL1933_CDC4545_98___212	c_000000000002	228186	229769	+	F	GC_00001013	1	persistent	2	0	0
KPL1933_CDC4545_98___213	c_000000000002	229857	230663	+	F	GC_00001091	1	persistent	2	0	0
KPL1933_CDC4545_98___214	c_000000000002	230668	231252	-	F	GC_00000123	1	persistent	3	0	0
KPL1933_CDC4545_98___215	c_000000000002	231359	231991	+	F	GC_00000179	1	persistent	2	2	0
KPL1933_CDC4545_98___216	c_000000000002	232112	232312	-	F	GC_00001458	1	shell	3	1	0
KPL1933_CDC4545_98___217	c_000000000002	233158	233643	+	F	GC_00001510	1	shell	1	2	1
KPL1933_CDC4545_98___218	c_000000000002	233676	234185	+	F	GC_00001516	1	shell	1	1	0
KPL1933_CDC4545_98___219	c_000000000002	234384	235100	+	F	GC_00000054	1	persistent	3	3	5
KPL1933_CDC4545_98___220	c_000000000002	235237	236547	+	F	GC_00000664	1	persistent	3	0	0
KPL1933_CDC4545_98___221	c_000000000002	236617	237855	-	F	GC_00000035	1	persistent	4	0	0
KPL1933_CDC4545_98___222	c_000000000002	238029	238496	+	F	GC_00000495	1	persistent	2	0	0
KPL1933_CDC4545_98___223	c_000000000002	238525	239292	+	F	GC_00000991	1	persistent	2	0	0
KPL1933_CDC4545_98___224	c_000000000002	239305	239937	+	F	GC_00000910	1	persistent	3	0	0
KPL1933_CDC4545_98___225	c_000000000002	239987	240502	-	F	GC_00000268	1	persistent	3	0	0
KPL1933_CDC4545_98___226	c_000000000002	240520	241506	-	F	GC_00001238	1	persistent	2	0	0
KPL1933_CDC4545_98___227	c_000000000002	241527	242018	-	F	GC_00000746	1	persistent	2	1	0
KPL1933_CDC4545_98___228	c_000000000002	242240	242896	+	F	GC_00001446	1	shell	2	3	1
KPL1933_CDC4545_98___229	c_000000000002	243136	243531	+	F	GC_00001476	1	shell	0	2	1
KPL1933_CDC4545_98___230	c_000000000002	243547	243834	+	F	GC_00000020	2	shell	0	3	0
KPL1933_CDC4545_98___231	c_000000000002	243779	244141	+	F	GC_00000020	2	shell	0	3	0
KPL1933_CDC4545_98___232	c_000000000002	244398	244568	+	F	GC_00000045	1	shell	2	6	1
KPL1933_CDC4545_98___233	c_000000000002	244618	245211	-	F	GC_00001473	1	shell	3	1	1
KPL1933_CDC4545_98___234	c_000000000002	245438	245695	-	F	GC_00000447	1	persistent	2	1	1
KPL1933_CDC4545_98___235	c_000000000002	245859	246362	+	F	GC_00000879	1	persistent	3	0	0
KPL1933_CDC4545_98___236	c_000000000002	246441	247085	+	F	GC_00001399	1	persistent	2	0	0
KPL1933_CDC4545_98___237	c_000000000002	247104	249338	+	F	GC_00000089	1	persistent	4	0	0
KPL1933_CDC4545_98___238	c_000000000002	249702	250667	+	F	GC_00000283	1	persistent	2	0	0
KPL1933_CDC4545_98___239	c_000000000002	250689	251624	+	F	GC_00000592	1	persistent	2	0	0
KPL1933_CDC4545_98___240	c_000000000002	251673	253325	+	F	GC_00001066	1	persistent	2	0	0
KPL1933_CDC4545_98___241	c_000000000002	253495	254793	+	F	GC_00001087	1	persistent	2	0	0
KPL1933_CDC4545_98___242	c_000000000002	255613	256314	+	F	GC_00001038	1	persistent	2	0	0
KPL1933_CDC4545_98___243	c_000000000002	256332	259022	+	F	GC_00001204	1	persistent	2	0	0
KPL1933_CDC4545_98___244	c_000000000002	260939	261358	+	F	GC_00001266	1	persistent	2	0	0
KPL1933_CDC4545_98___245	c_000000000002	261374	262327	+	F	GC_00000866	1	persistent	2	0	0
KPL1933_CDC4545_98___246	c_000000000002	262339	263760	+	F	GC_00001234	1	persistent	2	0	0
KPL1933_CDC4545_98___247	c_000000000002	263872	264465	+	F	GC_00000988	1	persistent	2	0	0
KPL1933_CDC4545_98___248	c_000000000002	264484	265350	+	F	GC_00000039	1	persistent	4	0	1
KPL1933_CDC4545_98___249	c_000000000002	265433	266305	-	F	GC_00001262	1	persistent	2	0	0
KPL1933_CDC4545_98___250	c_000000000002	266440	266820	+	F	GC_00000254	1	persistent	2	0	0
KPL1933_CDC4545_98___251	c_000000000002	266843	267226	+	F	GC_00000624	1	persistent	2	0	0
KPL1933_CDC4545_98___252	c_000000000002	267259	268611	+	F	GC_00000511	1	persistent	2	0	0
KPL1933_CDC4545_98___253	c_000000000002	268772	269518	+	F	GC_00000515	1	persistent	3	0	0
KPL1933_CDC4545_98___254	c_000000000003	1451	2383	+	F	GC_00000064	1	persistent	3	1	3
KPL1933_CDC4545_98___255	c_000000000003	2380	3135	+	F	GC_00000052	1	persistent	2	0	1
KPL1933_CDC4545_98___256	c_000000000003	3138	3932	+	F	GC_00000053	1	persistent	2	2	1
KPL1933_CDC4545_98___257	c_000000000003	4117	5313	-	F	GC_00000017	3	persistent	5	0	2
KPL1933_CDC4545_98___258	c_000000000003	5619	6041	+	F	GC_00001118	1	persistent	2	0	0
KPL1933_CDC4545_98___259	c_000000000003	6159	8630	+	F	GC_00000986	1	persistent	2	0	0
KPL1933_CDC4545_98___260	c_000000000003	8810	9895	+	F	GC_00000817	1	persistent	2	0	0
KPL1933_CDC4545_98___261	c_000000000003	9919	10491	+	F	GC_00000987	1	persistent	1	2	1
KPL1933_CDC4545_98___262	c_000000000003	10699	13590	+	F	GC_00001535	1	shell	1	2	1
KPL1933_CDC4545_98___263	c_000000000003	13627	14025	-	F	GC_00001555	1	shell	1	1	1
KPL1933_CDC4545_98___264	c_000000000003	14095	15999	-	F	GC_00000995	1	persistent	1	2	0
KPL1933_CDC4545_98___265	c_000000000003	16096	16638	+	F	GC_00000914	1	persistent	2	2	3
KPL1933_CDC4545_98___266	c_000000000003	16984	19380	+	F	GC_00001803	1	shell	1	1	0
KPL1933_CDC4545_98___267	c_000000000003	19416	20699	+	F	GC_00001797	1	shell	0	2	0
