gene	contig	start	stop	strand	ori	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
KPL1939_CDC4792_99___98	c_000000000007	86391	88271	-	F	GC_00002247	1	cloud	0	0	2
KPL1939_CDC4792_99___99	c_000000000007	88343	89140	-	F	GC_00002226	1	cloud	0	0	2
KPL1939_CDC4792_99___100	c_000000000007	89157	89999	-	F	GC_00002256	1	cloud	0	0	2
KPL1939_CDC4792_99___101	c_000000000007	90019	90456	-	F	GC_00002327	1	cloud	0	0	2
KPL1939_CDC4792_99___102	c_000000000007	90473	91285	-	F	GC_00002277	1	cloud	0	0	2
KPL1939_CDC4792_99___103	c_000000000007	91275	92060	-	F	GC_00002245	1	cloud	0	0	2
KPL1939_CDC4792_99___104	c_000000000007	92072	92566	-	F	GC_00002267	1	cloud	0	0	2
KPL1939_CDC4792_99___105	c_000000000007	92587	93774	-	F	GC_00002272	1	cloud	0	0	2
KPL1939_CDC4792_99___106	c_000000000007	93976	94710	-	F	GC_00002301	1	cloud	1	0	1
KPL1939_CDC4792_99___107	c_000000000007	94795	95454	-	F	GC_00000081	2	persistent	2	1	2
KPL1939_CDC4792_99___108	c_000000000007	95447	98104	-	F	GC_00001312	1	persistent	2	0	0
KPL1939_CDC4792_99___109	c_000000000007	98438	99661	-	F	GC_00001009	1	persistent	2	0	0
KPL1939_CDC4792_99___110	c_000000000007	99673	100821	-	F	GC_00001292	1	persistent	2	0	0
KPL1939_CDC4792_99___111	c_000000000007	100874	102577	-	F	GC_00001063	1	persistent	2	0	0
KPL1939_CDC4792_99___112	c_000000000007	102693	103139	+	F	GC_00001253	1	persistent	2	2	5
KPL1939_CDC4792_99___113	c_000000000007	103706	104161	-	F	GC_00001615	2	shell	3	1	3
KPL1939_CDC4792_99___114	c_000000000008	301	978	-	F	GC_00001562	1	shell	1	1	1
KPL1939_CDC4792_99___115	c_000000000008	959	1276	-	F	GC_00001560	1	shell	0	2	0
KPL1939_CDC4792_99___116	c_000000000008	1303	2172	-	F	GC_00001559	1	shell	0	2	0
KPL1939_CDC4792_99___117	c_000000000008	2172	6170	-	F	GC_00001567	1	shell	1	1	0
KPL1939_CDC4792_99___118	c_000000000008	6695	8590	-	F	GC_00001115	1	persistent	1	3	1
KPL1939_CDC4792_99___119	c_000000000008	8592	9332	-	F	GC_00000927	1	persistent	2	0	0
KPL1939_CDC4792_99___120	c_000000000008	9419	10402	-	F	GC_00000796	1	persistent	2	0	0
KPL1939_CDC4792_99___121	c_000000000008	10437	11120	-	F	GC_00000625	1	persistent	2	0	0
KPL1939_CDC4792_99___122	c_000000000008	11582	12322	+	F	GC_00000929	1	persistent	2	0	0
KPL1939_CDC4792_99___123	c_000000000008	12366	13523	+	F	GC_00000155	1	persistent	3	2	0
KPL1939_CDC4792_99___124	c_000000000008	13588	15177	-	F	GC_00001139	1	persistent	3	0	0
KPL1939_CDC4792_99___125	c_000000000008	15397	16230	+	F	GC_00001202	1	persistent	2	0	0
KPL1939_CDC4792_99___126	c_000000000008	16383	18197	+	F	GC_00000980	1	persistent	2	0	0
KPL1939_CDC4792_99___127	c_000000000008	18311	19270	-	F	GC_00000451	1	persistent	2	0	0
KPL1939_CDC4792_99___128	c_000000000008	19297	20259	-	F	GC_00000361	1	persistent	2	0	0
KPL1939_CDC4792_99___129	c_000000000008	20262	21248	-	F	GC_00000428	1	persistent	2	0	0
KPL1939_CDC4792_99___130	c_000000000008	21245	22252	-	F	GC_00000348	1	persistent	2	0	0
KPL1939_CDC4792_99___131	c_000000000008	22400	22639	-	F	GC_00000238	1	persistent	2	0	0
KPL1939_CDC4792_99___132	c_000000000008	22786	23793	-	F	GC_00000947	1	persistent	2	0	0
KPL1939_CDC4792_99___133	c_000000000008	23811	25838	-	F	GC_00000951	1	persistent	2	0	0
KPL1939_CDC4792_99___134	c_000000000008	25910	27598	-	F	GC_00000811	1	persistent	2	0	0
KPL1939_CDC4792_99___135	c_000000000008	27635	27988	-	F	GC_00000256	1	persistent	2	0	0
KPL1939_CDC4792_99___136	c_000000000008	28282	28470	+	F	GC_00000222	1	persistent	2	0	0
KPL1939_CDC4792_99___137	c_000000000008	28538	29188	-	F	GC_00001096	1	persistent	2	0	0
KPL1939_CDC4792_99___138	c_000000000008	29185	29844	-	F	GC_00000649	1	persistent	2	0	0
KPL1939_CDC4792_99___139	c_000000000008	29860	30747	-	F	GC_00000877	1	persistent	2	0	0
KPL1939_CDC4792_99___140	c_000000000008	30761	32740	-	F	GC_00001300	1	persistent	2	0	0
KPL1939_CDC4792_99___141	c_000000000008	32741	33493	-	F	GC_00001150	1	persistent	2	0	0
KPL1939_CDC4792_99___142	c_000000000008	33515	34855	-	F	GC_00001081	1	persistent	2	0	0
KPL1939_CDC4792_99___143	c_000000000008	34836	35786	-	F	GC_00000818	1	persistent	2	0	0
KPL1939_CDC4792_99___144	c_000000000008	35801	38215	-	F	GC_00001301	1	persistent	2	0	0
KPL1939_CDC4792_99___145	c_000000000008	38215	39417	-	F	GC_00001305	1	persistent	2	0	0
KPL1939_CDC4792_99___146	c_000000000008	39522	39746	-	F	GC_00000278	1	persistent	2	0	0
KPL1939_CDC4792_99___147	c_000000000008	39747	40361	-	F	GC_00000400	1	persistent	2	0	0
KPL1939_CDC4792_99___148	c_000000000008	40542	41186	-	F	GC_00000286	1	persistent	2	0	0
KPL1939_CDC4792_99___149	c_000000000008	41192	42568	-	F	GC_00000307	1	persistent	2	0	0
KPL1939_CDC4792_99___150	c_000000000008	42561	44351	-	F	GC_00000685	1	persistent	2	0	0
KPL1939_CDC4792_99___151	c_000000000008	44366	44677	-	F	GC_00000347	1	persistent	2	0	0
KPL1939_CDC4792_99___152	c_000000000008	44667	45665	-	F	GC_00000127	1	persistent	3	0	0
KPL1939_CDC4792_99___153	c_000000000008	45684	46262	-	F	GC_00000585	1	persistent	2	0	0
KPL1939_CDC4792_99___154	c_000000000008	46299	46778	-	F	GC_00000258	1	persistent	2	0	0
KPL1939_CDC4792_99___155	c_000000000008	46806	48752	-	F	GC_00001255	1	persistent	2	0	0
KPL1939_CDC4792_99___156	c_000000000008	48739	49104	-	F	GC_00000603	1	persistent	2	0	0
KPL1939_CDC4792_99___157	c_000000000008	49331	49717	+	F	GC_00000789	1	persistent	3	0	0
KPL1939_CDC4792_99___158	c_000000000008	49779	50477	-	F	GC_00000828	1	persistent	3	0	0
KPL1939_CDC4792_99___159	c_000000000008	50477	51433	-	F	GC_00001098	1	persistent	2	0	0
KPL1939_CDC4792_99___160	c_000000000008	51448	52098	-	F	GC_00001199	1	persistent	2	0	0
KPL1939_CDC4792_99___161	c_000000000008	52113	53294	-	F	GC_00000571	1	persistent	2	0	0
KPL1939_CDC4792_99___162	c_000000000008	53566	53901	-	F	GC_00000800	1	persistent	2	0	0
KPL1939_CDC4792_99___163	c_000000000008	54009	55022	-	F	GC_00000586	1	persistent	2	0	0
KPL1939_CDC4792_99___164	c_000000000008	55058	55666	-	F	GC_00000702	1	persistent	2	0	0
KPL1939_CDC4792_99___165	c_000000000008	55773	56213	-	F	GC_00000578	1	persistent	2	0	0
KPL1939_CDC4792_99___166	c_000000000008	56228	58165	-	F	GC_00001161	1	persistent	2	0	0
KPL1939_CDC4792_99___167	c_000000000008	58166	60772	-	F	GC_00000198	1	persistent	3	0	0
KPL1939_CDC4792_99___168	c_000000000008	60807	61625	-	F	GC_00001016	1	persistent	2	0	0
KPL1939_CDC4792_99___169	c_000000000008	61970	63307	-	F	GC_00000006	2	persistent	5	0	0
KPL1939_CDC4792_99___170	c_000000000008	63353	64381	-	F	GC_00000632	1	persistent	2	0	0
KPL1939_CDC4792_99___171	c_000000000008	65010	65216	+	F	GC_00000362	1	persistent	2	0	0
KPL1939_CDC4792_99___172	c_000000000008	65299	65760	-	F	GC_00000373	1	persistent	2	0	0
KPL1939_CDC4792_99___173	c_000000000008	65805	66515	-	F	GC_00000896	1	persistent	2	0	0
KPL1939_CDC4792_99___174	c_000000000008	66531	68903	-	F	GC_00001283	1	persistent	2	0	0
KPL1939_CDC4792_99___175	c_000000000008	68918	69649	-	F	GC_00001178	1	persistent	2	0	0
KPL1939_CDC4792_99___176	c_000000000008	69754	69984	-	F	GC_00000282	1	persistent	2	0	0
KPL1939_CDC4792_99___177	c_000000000008	70051	70701	-	F	GC_00000718	1	persistent	2	0	0
KPL1939_CDC4792_99___178	c_000000000008	70847	71374	+	F	GC_00000623	1	persistent	2	0	0
KPL1939_CDC4792_99___179	c_000000000008	71486	72043	+	F	GC_00000498	1	persistent	2	0	0
KPL1939_CDC4792_99___180	c_000000000009	366	857	+	F	GC_00000470	1	persistent	3	0	2
KPL1939_CDC4792_99___181	c_000000000009	892	1362	+	F	GC_00000009	2	persistent	4	1	0
KPL1939_CDC4792_99___182	c_000000000009	1498	3522	+	F	GC_00000963	1	persistent	3	0	0
KPL1939_CDC4792_99___183	c_000000000009	3700	5325	+	F	GC_00001036	1	persistent	3	0	0
KPL1939_CDC4792_99___184	c_000000000009	5639	6529	+	F	GC_00001030	1	persistent	2	0	0
KPL1939_CDC4792_99___185	c_000000000009	6704	7675	+	F	GC_00000823	1	persistent	2	0	0
KPL1939_CDC4792_99___186	c_000000000009	7819	9510	-	F	GC_00000636	1	persistent	2	0	0
KPL1939_CDC4792_99___187	c_000000000009	9835	10170	+	F	GC_00000473	1	persistent	2	1	0
KPL1939_CDC4792_99___188	c_000000000009	10204	10344	+	F	GC_00001494	1	shell	2	0	0
KPL1939_CDC4792_99___189	c_000000000009	10377	11093	+	F	GC_00000288	1	persistent	2	1	0
KPL1939_CDC4792_99___190	c_000000000009	11096	12553	+	F	GC_00000481	1	persistent	2	0	0
KPL1939_CDC4792_99___191	c_000000000009	12577	13758	+	F	GC_00000736	1	persistent	2	0	0
KPL1939_CDC4792_99___192	c_000000000009	13854	14627	+	F	GC_00001267	1	persistent	2	0	0
KPL1939_CDC4792_99___193	c_000000000009	14624	15184	+	F	GC_00000922	1	persistent	2	1	0
KPL1939_CDC4792_99___194	c_000000000009	15274	15861	-	F	GC_00001682	1	shell	1	1	0
KPL1939_CDC4792_99___195	c_000000000009	15868	16548	-	F	GC_00001686	1	shell	1	1	0
KPL1939_CDC4792_99___196	c_000000000009	16857	17459	-	F	GC_00001257	1	persistent	2	1	0
KPL1939_CDC4792_99___197	c_000000000009	17589	18290	+	F	GC_00000421	1	persistent	2	0	0
KPL1939_CDC4792_99___198	c_000000000009	18300	22337	+	F	GC_00000212	1	persistent	3	0	0
KPL1939_CDC4792_99___199	c_000000000009	22466	22753	-	F	GC_00001003	1	persistent	2	0	0
KPL1939_CDC4792_99___200	c_000000000009	22892	23212	+	F	GC_00000188	1	persistent	3	0	0
KPL1939_CDC4792_99___201	c_000000000009	23403	23666	+	F	GC_00000978	1	persistent	2	0	0
KPL1939_CDC4792_99___202	c_000000000009	23765	24790	+	F	GC_00000180	1	persistent	3	1	0
KPL1939_CDC4792_99___203	c_000000000009	24860	25363	+	F	GC_00000015	2	persistent	3	1	0
KPL1939_CDC4792_99___204	c_000000000009	25650	25781	+	F	GC_00001670	1	shell	2	0	0
KPL1939_CDC4792_99___205	c_000000000009	25825	26574	+	F	GC_00000015	2	persistent	3	1	0
KPL1939_CDC4792_99___206	c_000000000009	26757	29018	+	F	GC_00001294	1	persistent	2	0	0
KPL1939_CDC4792_99___207	c_000000000009	29024	29881	+	F	GC_00000684	1	persistent	2	0	0
KPL1939_CDC4792_99___208	c_000000000009	29926	30846	-	F	GC_00000680	1	persistent	2	0	0
KPL1939_CDC4792_99___209	c_000000000009	31004	32305	+	F	GC_00001193	1	persistent	2	0	0
KPL1939_CDC4792_99___210	c_000000000009	32302	33906	+	F	GC_00001209	1	persistent	2	0	1
KPL1939_CDC4792_99___211	c_000000000009	34375	34719	+	F	GC_00002751	1	cloud	2	0	0
KPL1939_CDC4792_99___212	c_000000000009	34712	35674	+	F	GC_00001321	1	persistent	3	1	4
KPL1939_CDC4792_99___213	c_000000000009	35667	36443	+	F	GC_00001404	1	persistent	3	0	0
KPL1939_CDC4792_99___214	c_000000000009	36440	37219	+	F	GC_00001429	1	persistent	4	0	2
KPL1939_CDC4792_99___215	c_000000000009	37442	39244	+	F	GC_00001180	1	persistent	3	0	0
KPL1939_CDC4792_99___216	c_000000000009	39478	40536	+	F	GC_00000721	1	persistent	2	0	0
KPL1939_CDC4792_99___217	c_000000000009	40533	41423	+	F	GC_00000328	1	persistent	2	0	0
KPL1939_CDC4792_99___218	c_000000000009	41438	42304	+	F	GC_00000820	1	persistent	2	0	0
KPL1939_CDC4792_99___219	c_000000000009	42404	43729	+	F	GC_00000602	1	persistent	3	1	0
KPL1939_CDC4792_99___220	c_000000000009	44254	44589	-	F	GC_00001261	1	persistent	3	1	0
KPL1939_CDC4792_99___221	c_000000000009	44698	47322	-	F	GC_00001195	1	persistent	2	0	0
KPL1939_CDC4792_99___222	c_000000000009	47715	51155	+	F	GC_00000937	1	persistent	3	0	1
KPL1939_CDC4792_99___223	c_000000000009	52337	53710	+	F	GC_00001306	1	persistent	3	0	0
KPL1939_CDC4792_99___224	c_000000000009	53794	54768	+	F	GC_00000355	1	persistent	2	0	0
KPL1939_CDC4792_99___225	c_000000000009	54877	55350	+	F	GC_00000815	1	persistent	2	0	0
KPL1939_CDC4792_99___226	c_000000000009	55633	56961	+	F	GC_00000885	1	persistent	2	0	0
KPL1939_CDC4792_99___227	c_000000000009	56964	58028	+	F	GC_00000614	1	persistent	2	0	0
KPL1939_CDC4792_99___228	c_000000000009	58089	58655	-	F	GC_00000568	1	persistent	2	0	0
KPL1939_CDC4792_99___229	c_000000000009	58652	59209	-	F	GC_00000403	1	persistent	2	0	0
KPL1939_CDC4792_99___230	c_000000000009	59412	60770	+	F	GC_00000943	1	persistent	3	0	0
KPL1939_CDC4792_99___231	c_000000000009	60873	61247	-	F	GC_00000909	1	persistent	3	1	0
KPL1939_CDC4792_99___232	c_000000000009	61804	63264	+	F	GC_00000930	1	persistent	3	2	2
KPL1939_CDC4792_99___233	c_000000000009	65647	66207	+	F	GC_00000450	1	persistent	3	0	1
KPL1939_CDC4792_99___234	c_000000000009	66257	69781	+	F	GC_00001250	1	persistent	2	0	0
KPL1939_CDC4792_99___235	c_000000000009	69783	70835	+	F	GC_00001182	1	persistent	2	0	0
KPL1939_CDC4792_99___236	c_000000000009	70838	71110	+	F	GC_00000567	1	persistent	2	0	0
KPL1939_CDC4792_99___237	c_000000000009	71317	71781	+	F	GC_00000641	1	persistent	3	2	0
KPL1939_CDC4792_99___238	c_000000000009	72113	72874	-	F	GC_00000144	1	persistent	4	1	3
KPL1939_CDC4792_99___239	c_000000000009	72942	74840	-	F	GC_00001220	1	persistent	2	0	0
KPL1939_CDC4792_99___240	c_000000000009	75392	76492	+	F	GC_00000562	1	persistent	2	0	0
KPL1939_CDC4792_99___241	c_000000000009	76496	77497	+	F	GC_00000166	1	persistent	3	0	0
KPL1939_CDC4792_99___242	c_000000000009	77513	77857	+	F	GC_00000558	1	persistent	2	0	0
KPL1939_CDC4792_99___243	c_000000000009	78152	78526	+	F	GC_00000599	1	persistent	2	0	0
KPL1939_CDC4792_99___244	c_000000000009	78542	80287	+	F	GC_00000058	1	persistent	3	0	0
KPL1939_CDC4792_99___245	c_000000000009	80708	81283	+	F	GC_00000157	1	persistent	3	0	0
KPL1939_CDC4792_99___246	c_000000000009	81427	81807	+	F	GC_00000507	1	persistent	3	2	1
KPL1939_CDC4792_99___247	c_000000000009	81971	82177	-	F	GC_00001453	2	shell	2	2	7
KPL1939_CDC4792_99___248	c_000000000009	82562	83185	+	F	GC_00000763	1	persistent	2	1	1
KPL1939_CDC4792_99___249	c_000000000009	83251	83661	-	F	GC_00000272	1	persistent	3	0	0
KPL1939_CDC4792_99___250	c_000000000009	84143	84388	+	F	GC_00001395	1	persistent	3	0	0
KPL1939_CDC4792_99___251	c_000000000010	355	1884	+	F	GC_00001213	1	persistent	3	0	0
KPL1939_CDC4792_99___252	c_000000000010	1968	2786	-	F	GC_00000132	1	persistent	3	0	0
KPL1939_CDC4792_99___253	c_000000000010	2977	3318	+	F	GC_00000735	1	persistent	2	0	0
KPL1939_CDC4792_99___254	c_000000000010	3386	5608	+	F	GC_00000851	1	persistent	2	0	0
KPL1939_CDC4792_99___255	c_000000000010	5621	8935	+	F	GC_00000956	1	persistent	2	0	0
KPL1939_CDC4792_99___256	c_000000000010	9000	9965	+	F	GC_00000227	1	persistent	2	0	0
KPL1939_CDC4792_99___257	c_000000000010	10014	11441	+	F	GC_00000101	1	persistent	3	0	0
KPL1939_CDC4792_99___258	c_000000000010	11563	12417	+	F	GC_00000953	1	persistent	2	0	0
KPL1939_CDC4792_99___259	c_000000000010	12543	13004	+	F	GC_00000526	1	persistent	2	0	0
KPL1939_CDC4792_99___260	c_000000000010	13031	13930	+	F	GC_00000136	1	persistent	3	0	0
KPL1939_CDC4792_99___261	c_000000000010	14002	15171	+	F	GC_00000856	1	persistent	2	0	1
KPL1939_CDC4792_99___262	c_000000000010	15416	15820	+	F	GC_00000439	1	persistent	2	0	1
KPL1939_CDC4792_99___263	c_000000000010	15832	16602	+	F	GC_00000010	2	persistent	3	0	0
KPL1939_CDC4792_99___264	c_000000000010	16619	17170	+	F	GC_00000010	2	persistent	3	0	0
KPL1939_CDC4792_99___265	c_000000000010	17189	17908	+	F	GC_00000465	1	persistent	2	0	0
KPL1939_CDC4792_99___266	c_000000000010	18269	18895	+	F	GC_00000358	1	persistent	2	0	0
KPL1939_CDC4792_99___267	c_000000000010	19036	20055	+	F	GC_00000171	1	persistent	3	0	0
