gene	contig	start	stop	strand	ori	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
KPL1922_CDC39_95___118	c_000000000015	8525	10744	+	F	GC_00001105	1	persistent	2	0	0
KPL1922_CDC39_95___119	c_000000000015	10760	12778	+	F	GC_00000939	1	persistent	2	0	0
KPL1922_CDC39_95___120	c_000000000015	12800	13906	+	F	GC_00000594	1	persistent	2	0	0
KPL1922_CDC39_95___121	c_000000000015	13933	14238	+	F	GC_00000569	1	persistent	2	0	0
KPL1922_CDC39_95___122	c_000000000015	14238	15704	+	F	GC_00000893	1	persistent	2	0	0
KPL1922_CDC39_95___123	c_000000000015	15707	17140	+	F	GC_00000108	1	persistent	3	0	0
KPL1922_CDC39_95___124	c_000000000015	17181	18149	+	F	GC_00000972	1	persistent	2	0	0
KPL1922_CDC39_95___125	c_000000000015	18183	19589	+	F	GC_00000203	1	persistent	5	0	1
KPL1922_CDC39_95___126	c_000000000015	20123	21409	-	F	GC_00000003	1	persistent	67	8	12
KPL1922_CDC39_95___127	c_000000000015	22147	22602	+	F	GC_00001383	1	persistent	2	1	0
KPL1922_CDC39_95___128	c_000000000015	22616	24703	+	F	GC_00001388	1	persistent	2	0	0
KPL1922_CDC39_95___129	c_000000000015	24784	25254	+	F	GC_00001387	1	persistent	2	0	0
KPL1922_CDC39_95___130	c_000000000015	25410	26000	+	F	GC_00001391	1	persistent	2	1	0
KPL1922_CDC39_95___131	c_000000000015	26408	27415	+	F	GC_00000029	2	persistent	3	1	0
KPL1922_CDC39_95___132	c_000000000015	27447	27641	+	F	GC_00001749	1	shell	1	1	1
KPL1922_CDC39_95___133	c_000000000015	28690	29580	+	F	GC_00001750	1	shell	2	1	1
KPL1922_CDC39_95___134	c_000000000015	30152	30586	+	F	GC_00000001	3	persistent	76	15	10
KPL1922_CDC39_95___135	c_000000000015	30591	31349	+	F	GC_00000001	3	persistent	76	15	10
KPL1922_CDC39_95___136	c_000000000015	32203	32844	+	F	GC_00001423	1	persistent	3	0	0
KPL1922_CDC39_95___137	c_000000000015	33278	33646	+	F	GC_00000369	1	persistent	5	0	0
KPL1922_CDC39_95___138	c_000000000015	33792	34013	+	F	GC_00000566	1	persistent	2	1	0
KPL1922_CDC39_95___139	c_000000000015	34029	35873	+	F	GC_00000038	1	persistent	4	1	0
KPL1922_CDC39_95___140	c_000000000015	36017	36496	+	F	GC_00001348	1	persistent	2	1	0
KPL1922_CDC39_95___141	c_000000000015	37264	37869	+	F	GC_00001352	1	persistent	5	1	0
KPL1922_CDC39_95___142	c_000000000015	38599	39204	+	F	GC_00000311	1	persistent	5	0	2
KPL1922_CDC39_95___143	c_000000000015	39270	39833	-	F	GC_00001349	1	persistent	4	0	0
KPL1922_CDC39_95___144	c_000000000015	40038	42275	+	F	GC_00001050	1	persistent	3	0	0
KPL1922_CDC39_95___145	c_000000000015	42575	44992	+	F	GC_00000948	1	persistent	2	0	1
KPL1922_CDC39_95___146	c_000000000015	45153	46817	+	F	GC_00000643	1	persistent	2	0	1
KPL1922_CDC39_95___147	c_000000000015	46899	47621	+	F	GC_00000397	1	persistent	2	0	0
KPL1922_CDC39_95___148	c_000000000015	47784	48848	+	F	GC_00000496	1	persistent	2	0	0
KPL1922_CDC39_95___149	c_000000000015	48802	49866	+	F	GC_00000741	1	persistent	2	0	0
KPL1922_CDC39_95___150	c_000000000015	49863	50186	+	F	GC_00000531	1	persistent	2	0	0
KPL1922_CDC39_95___151	c_000000000015	50193	50639	+	F	GC_00000572	1	persistent	2	0	0
KPL1922_CDC39_95___152	c_000000000015	50623	50946	+	F	GC_00000488	1	persistent	2	0	0
KPL1922_CDC39_95___153	c_000000000015	50930	51364	+	F	GC_00000630	1	persistent	2	0	0
KPL1922_CDC39_95___154	c_000000000015	51354	52190	+	F	GC_00001290	1	persistent	2	0	0
KPL1922_CDC39_95___155	c_000000000015	52435	53496	+	F	GC_00000814	1	persistent	2	0	0
KPL1922_CDC39_95___156	c_000000000015	53513	54070	+	F	GC_00000778	1	persistent	2	0	0
KPL1922_CDC39_95___157	c_000000000015	54093	54464	+	F	GC_00000292	1	persistent	2	0	0
KPL1922_CDC39_95___158	c_000000000015	54507	55001	+	F	GC_00000392	1	persistent	2	0	0
KPL1922_CDC39_95___159	c_000000000015	55033	56388	+	F	GC_00000163	1	persistent	3	0	0
KPL1922_CDC39_95___160	c_000000000015	56385	56606	+	F	GC_00000378	1	persistent	2	0	0
KPL1922_CDC39_95___161	c_000000000015	56617	57507	+	F	GC_00001246	1	persistent	2	0	0
KPL1922_CDC39_95___162	c_000000000015	57508	58314	+	F	GC_00001203	1	persistent	2	0	0
KPL1922_CDC39_95___163	c_000000000015	58336	60021	+	F	GC_00000861	1	persistent	2	0	0
KPL1922_CDC39_95___164	c_000000000015	60092	60220	-	F	GC_00000265	1	persistent	2	0	0
KPL1922_CDC39_95___165	c_000000000015	60362	61801	+	F	GC_00000114	1	persistent	3	0	0
KPL1922_CDC39_95___166	c_000000000015	61982	62638	+	F	GC_00000437	1	persistent	2	0	0
KPL1922_CDC39_95___167	c_000000000015	62650	63012	+	F	GC_00000287	1	persistent	2	0	0
KPL1922_CDC39_95___168	c_000000000015	63175	63867	+	F	GC_00000231	1	persistent	2	0	0
KPL1922_CDC39_95___169	c_000000000015	63864	65363	+	F	GC_00000745	1	persistent	2	0	0
KPL1922_CDC39_95___170	c_000000000015	65454	66641	+	F	GC_00000792	1	persistent	2	0	0
KPL1922_CDC39_95___171	c_000000000015	66653	67951	+	F	GC_00000487	1	persistent	2	0	0
KPL1922_CDC39_95___172	c_000000000015	67970	68938	+	F	GC_00000663	1	persistent	2	0	0
KPL1922_CDC39_95___173	c_000000000015	69034	71121	+	F	GC_00000192	1	persistent	3	0	0
KPL1922_CDC39_95___174	c_000000000015	71186	71593	+	F	GC_00000236	1	persistent	2	0	0
KPL1922_CDC39_95___175	c_000000000015	71685	72902	+	F	GC_00001014	1	persistent	2	0	0
KPL1922_CDC39_95___176	c_000000000015	72914	75625	+	F	GC_00000194	1	persistent	4	0	0
KPL1922_CDC39_95___177	c_000000000015	76838	77932	+	F	GC_00001133	1	persistent	3	0	0
KPL1922_CDC39_95___178	c_000000000015	78027	78371	-	F	GC_00000540	1	persistent	2	0	0
KPL1922_CDC39_95___179	c_000000000015	78368	78805	-	F	GC_00000534	1	persistent	3	0	0
KPL1922_CDC39_95___180	c_000000000015	78924	79655	+	F	GC_00001371	1	persistent	2	0	0
KPL1922_CDC39_95___181	c_000000000015	79662	80867	+	F	GC_00001170	1	persistent	3	0	0
KPL1922_CDC39_95___182	c_000000000015	81036	81824	+	F	GC_00000731	1	persistent	2	0	0
KPL1922_CDC39_95___183	c_000000000015	81868	82527	+	F	GC_00000387	1	persistent	2	0	0
KPL1922_CDC39_95___184	c_000000000015	82609	82947	-	F	GC_00000652	1	persistent	2	0	0
KPL1922_CDC39_95___185	c_000000000015	83149	84222	+	F	GC_00000813	1	persistent	2	0	0
KPL1922_CDC39_95___186	c_000000000015	84248	84850	+	F	GC_00000783	1	persistent	2	0	0
KPL1922_CDC39_95___187	c_000000000015	84882	85418	+	F	GC_00001228	1	persistent	2	0	0
KPL1922_CDC39_95___188	c_000000000015	85484	86815	+	F	GC_00000876	1	persistent	2	1	0
KPL1922_CDC39_95___189	c_000000000017	180	794	+	F	GC_00001044	1	persistent	4	0	0
KPL1922_CDC39_95___190	c_000000000017	820	1047	+	F	GC_00000536	1	persistent	2	0	0
KPL1922_CDC39_95___191	c_000000000017	1064	1774	+	F	GC_00000339	1	persistent	2	0	0
KPL1922_CDC39_95___192	c_000000000017	1850	3322	+	F	GC_00001240	1	persistent	2	0	0
KPL1922_CDC39_95___193	c_000000000017	3362	3979	+	F	GC_00000754	1	persistent	2	0	0
KPL1922_CDC39_95___194	c_000000000017	4122	4994	+	F	GC_00000743	1	persistent	2	0	0
KPL1922_CDC39_95___195	c_000000000017	4975	5748	+	F	GC_00000971	1	persistent	2	0	0
KPL1922_CDC39_95___196	c_000000000017	6093	7067	+	F	GC_00000824	1	persistent	2	0	0
KPL1922_CDC39_95___197	c_000000000017	7069	7956	+	F	GC_00001201	1	persistent	2	0	0
KPL1922_CDC39_95___198	c_000000000017	7953	8762	+	F	GC_00001223	1	persistent	2	0	0
KPL1922_CDC39_95___199	c_000000000017	8918	9358	+	F	GC_00000341	1	persistent	2	0	0
KPL1922_CDC39_95___200	c_000000000017	9497	10330	+	F	GC_00000334	1	persistent	2	0	0
KPL1922_CDC39_95___201	c_000000000017	10333	10653	+	F	GC_00000600	1	persistent	2	0	0
KPL1922_CDC39_95___202	c_000000000017	10764	11429	+	F	GC_00000638	1	persistent	2	0	0
KPL1922_CDC39_95___203	c_000000000017	11446	12930	+	F	GC_00000193	1	persistent	3	0	0
KPL1922_CDC39_95___204	c_000000000017	13164	14015	+	F	GC_00000755	1	persistent	2	0	0
KPL1922_CDC39_95___205	c_000000000017	14103	14543	+	F	GC_00001039	1	persistent	2	0	0
KPL1922_CDC39_95___206	c_000000000017	14536	15159	+	F	GC_00000911	1	persistent	2	0	0
KPL1922_CDC39_95___207	c_000000000017	15240	16478	-	F	GC_00001076	1	persistent	2	0	1
KPL1922_CDC39_95___208	c_000000000017	16556	17002	-	F	GC_00000642	1	persistent	2	2	2
KPL1922_CDC39_95___209	c_000000000017	17175	17504	+	F	GC_00001407	1	persistent	2	3	2
KPL1922_CDC39_95___210	c_000000000017	17594	17824	-	F	GC_00001502	1	shell	2	2	0
KPL1922_CDC39_95___211	c_000000000017	17957	18244	+	F	GC_00001826	1	shell	1	2	0
KPL1922_CDC39_95___212	c_000000000017	18320	18826	+	F	GC_00001452	1	shell	1	5	0
KPL1922_CDC39_95___213	c_000000000017	19810	20124	+	F	GC_00001543	1	shell	1	2	1
KPL1922_CDC39_95___214	c_000000000017	20099	20404	+	F	GC_00001542	1	shell	0	2	0
KPL1922_CDC39_95___215	c_000000000017	20423	21112	+	F	GC_00001459	1	shell	0	3	0
KPL1922_CDC39_95___216	c_000000000017	21114	21854	+	F	GC_00001508	1	shell	0	3	0
KPL1922_CDC39_95___217	c_000000000017	21880	22149	+	F	GC_00001545	1	shell	2	2	1
KPL1922_CDC39_95___218	c_000000000017	22392	22595	+	F	GC_00001457	1	shell	2	3	3
KPL1922_CDC39_95___219	c_000000000017	23138	23734	-	F	GC_00000464	1	persistent	2	2	3
KPL1922_CDC39_95___220	c_000000000017	23965	25968	+	F	GC_00000201	1	persistent	3	0	1
KPL1922_CDC39_95___221	c_000000000017	25969	28440	+	F	GC_00001166	1	persistent	3	0	1
KPL1922_CDC39_95___222	c_000000000017	28678	30927	+	F	GC_00001353	1	persistent	2	0	0
KPL1922_CDC39_95___223	c_000000000017	30980	31726	+	F	GC_00000611	1	persistent	3	0	0
KPL1922_CDC39_95___224	c_000000000017	31846	32775	+	F	GC_00001174	1	persistent	2	2	0
KPL1922_CDC39_95___225	c_000000000017	32883	34100	+	F	GC_00001547	1	shell	2	1	1
KPL1922_CDC39_95___226	c_000000000021	1177	1536	-	F	GC_00002503	1	cloud	0	0	1
KPL1922_CDC39_95___227	c_000000000021	1826	2128	-	F	GC_00002562	1	cloud	0	0	2
KPL1922_CDC39_95___228	c_000000000021	2468	2914	-	F	GC_00002800	1	cloud	0	0	2
KPL1922_CDC39_95___229	c_000000000021	3083	3589	+	F	GC_00002485	1	cloud	0	0	2
KPL1922_CDC39_95___230	c_000000000021	3661	4320	-	F	GC_00002039	1	cloud	0	0	4
KPL1922_CDC39_95___231	c_000000000021	4317	4520	-	F	GC_00001853	1	cloud	0	0	8
KPL1922_CDC39_95___232	c_000000000021	4523	5050	-	F	GC_00002579	1	cloud	0	0	2
KPL1922_CDC39_95___233	c_000000000021	5353	7488	-	F	GC_00002364	1	cloud	0	0	3
KPL1922_CDC39_95___234	c_000000000021	7504	7998	-	F	GC_00002439	1	cloud	0	0	2
KPL1922_CDC39_95___235	c_000000000021	8058	8948	-	F	GC_00002452	1	cloud	0	0	2
KPL1922_CDC39_95___236	c_000000000021	8971	9183	-	F	GC_00002417	1	cloud	0	0	2
KPL1922_CDC39_95___237	c_000000000021	9185	10102	-	F	GC_00002442	1	cloud	0	0	2
KPL1922_CDC39_95___238	c_000000000021	10092	11378	-	F	GC_00002408	1	cloud	0	0	2
KPL1922_CDC39_95___239	c_000000000021	11359	11652	-	F	GC_00002276	1	cloud	0	0	2
KPL1922_CDC39_95___240	c_000000000021	11713	11916	-	F	GC_00002419	1	cloud	0	0	2
KPL1922_CDC39_95___241	c_000000000021	11913	12077	-	F	GC_00001739	1	cloud	0	0	7
KPL1922_CDC39_95___242	c_000000000021	12078	12380	-	F	GC_00001807	1	cloud	0	0	6
KPL1922_CDC39_95___243	c_000000000021	12392	12562	-	F	GC_00002361	1	cloud	0	0	4
KPL1922_CDC39_95___244	c_000000000021	12599	12796	-	F	GC_00002620	1	cloud	0	0	2
KPL1922_CDC39_95___245	c_000000000021	12957	13679	+	F	GC_00002059	1	cloud	0	0	6
KPL1922_CDC39_95___246	c_000000000021	13696	14172	+	F	GC_00002837	1	cloud	0	0	2
KPL1922_CDC39_95___247	c_000000000021	14248	15015	+	F	GC_00002888	1	cloud	0	1	1
KPL1922_CDC39_95___248	c_000000000021	15140	16246	+	F	GC_00001703	1	shell	2	1	4
KPL1922_CDC39_95___249	c_000000000024	506	1867	-	F	GC_00001075	1	persistent	4	1	0
KPL1922_CDC39_95___250	c_000000000024	1950	3323	-	F	GC_00000920	1	persistent	2	0	0
KPL1922_CDC39_95___251	c_000000000024	3439	4332	-	F	GC_00001298	1	persistent	2	0	0
KPL1922_CDC39_95___252	c_000000000024	4443	4658	-	F	GC_00000539	1	persistent	2	0	0
KPL1922_CDC39_95___253	c_000000000024	4751	6625	-	F	GC_00000159	1	persistent	3	0	1
KPL1922_CDC39_95___254	c_000000000024	6974	7114	+	F	GC_00000784	1	persistent	2	0	1
KPL1922_CDC39_95___255	c_000000000024	7238	7660	+	F	GC_00000758	1	persistent	2	0	0
KPL1922_CDC39_95___256	c_000000000024	7799	8686	-	F	GC_00001084	1	persistent	2	0	0
KPL1922_CDC39_95___257	c_000000000024	8698	9375	-	F	GC_00000390	1	persistent	2	0	0
KPL1922_CDC39_95___258	c_000000000024	9362	10204	-	F	GC_00000510	1	persistent	2	0	0
KPL1922_CDC39_95___259	c_000000000024	10274	10714	-	F	GC_00000520	1	persistent	2	0	0
KPL1922_CDC39_95___260	c_000000000024	10717	12264	-	F	GC_00000683	1	persistent	2	0	0
KPL1922_CDC39_95___261	c_000000000024	12351	13241	-	F	GC_00000527	1	persistent	2	0	0
KPL1922_CDC39_95___262	c_000000000024	13488	14759	-	F	GC_00000901	1	persistent	3	0	0
KPL1922_CDC39_95___263	c_000000000024	14787	15350	-	F	GC_00000002	2	persistent	37	10	4
KPL1922_CDC39_95___264	c_000000000028	111	1706	+	F	GC_00000181	1	persistent	3	0	0
KPL1922_CDC39_95___265	c_000000000028	1792	2895	-	F	GC_00000154	1	persistent	3	0	0
KPL1922_CDC39_95___266	c_000000000028	3072	4049	+	F	GC_00000890	1	persistent	2	0	0
KPL1922_CDC39_95___267	c_000000000028	4059	4265	-	F	GC_00000626	1	persistent	2	0	0
KPL1922_CDC39_95___268	c_000000000028	4440	5672	+	F	GC_00001276	1	persistent	2	0	0
KPL1922_CDC39_95___269	c_000000000028	5738	6793	-	F	GC_00000881	1	persistent	2	0	0
KPL1922_CDC39_95___270	c_000000000028	6839	7579	-	F	GC_00000615	1	persistent	2	0	0
KPL1922_CDC39_95___271	c_000000000028	7713	8618	+	F	GC_00001047	1	persistent	3	0	0
KPL1922_CDC39_95___272	c_000000000028	8686	9291	-	F	GC_00001351	1	persistent	2	0	0
KPL1922_CDC39_95___273	c_000000000028	9411	9710	+	F	GC_00000609	1	persistent	3	0	0
