gene	contig	start	stop	strand	ori	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
KPL3911___81	c_000000000001	73777	73893	+	F	GC_00001400	1	persistent	2	0	0
KPL3911___82	c_000000000001	74110	75687	+	F	GC_00000124	1	persistent	4	0	1
KPL3911___83	c_000000000001	75847	76803	+	F	GC_00000532	1	persistent	2	0	0
KPL3911___84	c_000000000001	76810	77637	+	F	GC_00000489	1	persistent	2	0	0
KPL3911___85	c_000000000001	77640	78611	+	F	GC_00001251	1	persistent	2	0	0
KPL3911___86	c_000000000001	78608	79363	+	F	GC_00000729	1	persistent	2	1	2
KPL3911___87	c_000000000001	79540	80658	+	F	GC_00000772	1	persistent	2	1	3
KPL3911___88	c_000000000001	80731	81876	+	F	GC_00001284	1	persistent	2	0	0
KPL3911___89	c_000000000001	81873	84941	+	F	GC_00000204	1	persistent	3	0	0
KPL3911___90	c_000000000001	84967	85695	+	F	GC_00000908	1	persistent	2	0	0
KPL3911___91	c_000000000001	85815	86126	-	F	GC_00000426	1	persistent	2	0	0
KPL3911___92	c_000000000001	86404	87513	+	F	GC_00000416	1	persistent	2	0	0
KPL3911___93	c_000000000001	87650	88186	+	F	GC_00000962	1	persistent	2	0	0
KPL3911___94	c_000000000001	88239	89615	+	F	GC_00000699	1	persistent	2	0	0
KPL3911___95	c_000000000001	89662	90765	+	F	GC_00000445	1	persistent	2	1	0
KPL3911___96	c_000000000001	90837	91211	-	F	GC_00001350	1	persistent	2	3	0
KPL3911___97	c_000000000001	91257	92009	-	F	GC_00001643	1	shell	2	2	0
KPL3911___98	c_000000000001	92826	93035	+	F	GC_00001393	1	persistent	2	5	2
KPL3911___99	c_000000000001	93686	94399	+	F	GC_00000701	1	persistent	3	3	1
KPL3911___100	c_000000000001	94415	96568	+	F	GC_00000125	1	shell	4	4	0
KPL3911___101	c_000000000001	96624	97361	-	F	GC_00000026	1	persistent	3	1	0
KPL3911___102	c_000000000001	97362	98681	-	F	GC_00000027	1	persistent	3	2	2
KPL3911___103	c_000000000001	99148	99951	+	F	GC_00000665	1	persistent	3	0	2
KPL3911___104	c_000000000001	99944	101608	+	F	GC_00000082	1	persistent	4	0	2
KPL3911___105	c_000000000001	101890	102030	+	F	GC_00000046	1	persistent	2	4	5
KPL3911___106	c_000000000001	102177	102308	-	F	GC_00001455	1	shell	2	1	2
KPL3911___107	c_000000000001	102688	102861	-	F	GC_00001887	1	cloud	1	2	0
KPL3911___108	c_000000000001	102854	103363	-	F	GC_00001561	1	shell	3	2	3
KPL3911___109	c_000000000001	103997	105469	+	F	GC_00000788	1	persistent	4	1	1
KPL3911___110	c_000000000001	105844	107418	+	F	GC_00000044	1	persistent	5	0	0
KPL3911___111	c_000000000001	107634	108983	+	F	GC_00000934	1	persistent	2	0	0
KPL3911___112	c_000000000001	108976	109539	+	F	GC_00000457	1	persistent	2	0	0
KPL3911___113	c_000000000001	109550	109912	+	F	GC_00000725	1	persistent	2	1	0
KPL3911___114	c_000000000001	110191	110910	+	F	GC_00000656	1	persistent	2	1	0
KPL3911___115	c_000000000001	110910	111872	+	F	GC_00000613	1	persistent	2	0	0
KPL3911___116	c_000000000001	111960	112607	+	F	GC_00000902	1	persistent	2	0	1
KPL3911___117	c_000000000001	112672	113034	-	F	GC_00000034	1	persistent	2	2	1
KPL3911___118	c_000000000001	113249	113386	-	F	GC_00001432	1	persistent	2	1	0
KPL3911___119	c_000000000001	113511	114341	-	F	GC_00001046	1	persistent	2	1	0
KPL3911___120	c_000000000001	114367	115053	-	F	GC_00000412	1	persistent	2	0	0
KPL3911___121	c_000000000001	115090	116172	-	F	GC_00000775	1	persistent	2	0	0
KPL3911___122	c_000000000001	117169	118446	+	F	GC_00000161	1	persistent	3	0	1
KPL3911___123	c_000000000001	118515	119396	-	F	GC_00001179	1	persistent	2	0	1
KPL3911___124	c_000000000001	119431	119901	-	F	GC_00000009	2	persistent	4	1	0
KPL3911___125	c_000000000001	120421	121176	-	F	GC_00001573	1	shell	2	0	0
KPL3911___126	c_000000000001	121265	121504	-	F	GC_00000056	2	persistent	5	4	2
KPL3911___127	c_000000000001	121501	121800	-	F	GC_00000056	2	persistent	5	4	2
KPL3911___128	c_000000000001	122805	123050	+	F	GC_00000085	2	shell	5	3	3
KPL3911___129	c_000000000001	123001	123915	+	F	GC_00000085	2	shell	5	3	3
KPL3911___130	c_000000000001	124029	124229	+	F	GC_00001389	1	persistent	2	4	5
KPL3911___131	c_000000000001	124390	124890	+	F	GC_00001440	1	shell	2	5	0
KPL3911___132	c_000000000001	124931	125029	+	F	GC_00001751	1	shell	0	2	0
KPL3911___133	c_000000000001	125210	125608	+	F	GC_00001720	1	shell	0	4	0
KPL3911___134	c_000000000001	125636	125920	+	F	GC_00001812	1	shell	0	2	0
KPL3911___135	c_000000000001	126102	127355	+	F	GC_00001685	2	shell	1	4	0
KPL3911___136	c_000000000001	127448	127744	+	F	GC_00001685	2	shell	1	4	0
KPL3911___137	c_000000000001	128135	128602	+	F	GC_00001698	1	shell	2	2	0
KPL3911___138	c_000000000001	128864	129949	-	F	GC_00001662	1	shell	0	3	0
KPL3911___139	c_000000000001	129963	130964	+	F	GC_00001693	1	shell	1	1	0
KPL3911___140	c_000000000001	131178	131933	-	F	GC_00000068	1	persistent	5	4	2
KPL3911___141	c_000000000001	131951	133261	-	F	GC_00001441	1	persistent	2	2	2
KPL3911___142	c_000000000001	133681	133818	+	F	GC_00001799	1	shell	2	1	0
KPL3911___143	c_000000000001	133831	134250	+	F	GC_00001359	1	persistent	2	2	1
KPL3911___144	c_000000000001	134234	135121	+	F	GC_00001358	1	persistent	2	0	0
KPL3911___145	c_000000000001	135114	135878	+	F	GC_00001347	1	persistent	2	0	0
KPL3911___146	c_000000000001	135905	136666	+	F	GC_00001369	1	persistent	4	1	0
KPL3911___147	c_000000000001	137252	137767	+	F	GC_00001260	1	persistent	2	1	0
KPL3911___148	c_000000000001	137786	138742	+	F	GC_00001130	1	persistent	2	2	2
KPL3911___149	c_000000000001	139029	139214	+	F	GC_00001417	1	persistent	2	3	0
KPL3911___150	c_000000000001	139797	140348	-	F	GC_00001431	1	persistent	3	3	2
KPL3911___151	c_000000000001	141067	141243	+	F	GC_00001784	1	shell	1	1	1
KPL3911___152	c_000000000001	141261	141431	+	F	GC_00001782	1	shell	1	1	0
KPL3911___153	c_000000000001	141580	142275	+	F	GC_00001394	1	persistent	3	2	2
KPL3911___154	c_000000000001	142650	142829	-	F	GC_00000077	1	shell	7	4	3
KPL3911___155	c_000000000001	143059	144492	+	F	GC_00001279	1	persistent	3	1	1
KPL3911___156	c_000000000001	144482	144889	+	F	GC_00000845	1	persistent	2	0	0
KPL3911___157	c_000000000001	144886	145632	+	F	GC_00000733	1	persistent	2	0	0
KPL3911___158	c_000000000001	145826	148132	+	F	GC_00000207	1	persistent	3	0	0
KPL3911___159	c_000000000001	148294	149163	+	F	GC_00001131	1	persistent	2	0	0
KPL3911___160	c_000000000001	149235	149966	-	F	GC_00001219	1	persistent	2	0	0
KPL3911___161	c_000000000001	149963	151210	-	F	GC_00001015	1	persistent	2	0	0
KPL3911___162	c_000000000001	151461	153035	+	F	GC_00001200	1	persistent	2	0	0
KPL3911___163	c_000000000001	153038	154651	+	F	GC_00001236	1	persistent	2	0	0
KPL3911___164	c_000000000001	154752	155162	-	F	GC_00000686	1	persistent	3	0	0
KPL3911___165	c_000000000001	155305	156777	+	F	GC_00000186	1	persistent	3	0	1
KPL3911___166	c_000000000001	156995	157510	-	F	GC_00001054	1	persistent	2	0	2
KPL3911___167	c_000000000001	157740	158690	-	F	GC_00000633	1	persistent	2	0	0
KPL3911___168	c_000000000001	158706	159503	-	F	GC_00000530	1	persistent	2	0	0
KPL3911___169	c_000000000001	159522	160499	-	F	GC_00000580	1	persistent	2	0	0
KPL3911___170	c_000000000001	160524	161015	-	F	GC_00000303	1	persistent	3	2	1
KPL3911___171	c_000000000001	161615	161779	+	F	GC_00001990	1	cloud	2	1	0
KPL3911___172	c_000000000001	161955	162212	-	F	GC_00000036	2	persistent	3	0	1
KPL3911___173	c_000000000001	162209	162475	-	F	GC_00000032	2	persistent	2	0	0
KPL3911___174	c_000000000001	162468	162710	-	F	GC_00000033	2	persistent	2	1	0
KPL3911___175	c_000000000001	162713	163009	-	F	GC_00001620	2	shell	1	3	0
KPL3911___176	c_000000000001	162996	163727	-	F	GC_00001620	2	shell	1	3	0
KPL3911___177	c_000000000001	164055	164504	+	F	GC_00001574	1	shell	0	4	3
KPL3911___178	c_000000000001	164744	165025	+	F	GC_00001660	1	shell	0	2	0
KPL3911___179	c_000000000001	165081	165245	+	F	GC_00001659	1	shell	1	2	0
KPL3911___180	c_000000000001	165458	166006	-	F	GC_00001498	1	shell	2	2	1
KPL3911___181	c_000000000001	166068	168833	-	F	GC_00001275	1	persistent	2	3	1
KPL3911___182	c_000000000001	168990	170270	-	F	GC_00000997	1	persistent	2	2	0
KPL3911___183	c_000000000001	170272	171276	-	F	GC_00001090	1	persistent	2	0	0
KPL3911___184	c_000000000001	171420	172376	-	F	GC_00001268	1	persistent	2	0	0
KPL3911___185	c_000000000001	172472	172801	-	F	GC_00000799	1	persistent	2	1	2
KPL3911___186	c_000000000001	172894	173001	-	F	GC_00001769	1	shell	2	0	0
KPL3911___187	c_000000000001	173108	173668	-	F	GC_00000913	1	persistent	2	1	3
KPL3911___188	c_000000000001	173814	174416	+	F	GC_00000619	1	persistent	3	0	0
KPL3911___189	c_000000000001	174693	175082	+	F	GC_00001056	1	persistent	3	0	0
KPL3911___190	c_000000000001	175131	176399	-	F	GC_00001259	1	persistent	3	0	0
KPL3911___191	c_000000000001	176950	177924	-	F	GC_00000309	1	persistent	3	0	0
KPL3911___192	c_000000000001	178241	178702	+	F	GC_00000446	1	persistent	2	0	0
KPL3911___193	c_000000000001	178708	179652	+	F	GC_00001123	1	persistent	2	0	0
KPL3911___194	c_000000000001	179692	179916	+	F	GC_00000313	1	persistent	2	0	0
KPL3911___195	c_000000000001	179939	180910	+	F	GC_00000924	1	persistent	2	0	0
KPL3911___196	c_000000000001	180959	181906	+	F	GC_00001095	1	persistent	2	0	0
KPL3911___197	c_000000000001	181903	182625	+	F	GC_00000650	1	persistent	2	0	0
KPL3911___198	c_000000000001	182625	183878	+	F	GC_00001265	1	persistent	2	0	0
KPL3911___199	c_000000000001	183880	184374	+	F	GC_00000787	1	persistent	2	0	0
KPL3911___200	c_000000000001	184375	184809	+	F	GC_00000462	1	persistent	2	0	0
KPL3911___201	c_000000000001	184811	186175	+	F	GC_00000853	1	persistent	2	0	0
KPL3911___202	c_000000000001	186198	187070	+	F	GC_00000160	1	persistent	3	0	0
KPL3911___203	c_000000000001	187057	187842	+	F	GC_00001002	1	persistent	2	0	0
KPL3911___204	c_000000000001	188288	188596	+	F	GC_00000290	1	persistent	2	0	0
KPL3911___205	c_000000000001	188640	189272	+	F	GC_00000435	1	persistent	2	0	0
KPL3911___206	c_000000000001	189301	189924	+	F	GC_00000323	1	persistent	2	0	0
KPL3911___207	c_000000000001	189924	190214	+	F	GC_00000281	1	persistent	2	0	0
KPL3911___208	c_000000000001	190256	191101	+	F	GC_00000475	1	persistent	2	0	0
KPL3911___209	c_000000000001	191148	191426	+	F	GC_00000214	1	persistent	2	0	0
KPL3911___210	c_000000000001	191448	191804	+	F	GC_00000264	1	persistent	2	0	0
KPL3911___211	c_000000000001	191811	192467	+	F	GC_00000266	1	persistent	2	0	0
KPL3911___212	c_000000000001	192471	192902	+	F	GC_00000241	1	persistent	2	0	0
KPL3911___213	c_000000000001	192892	193086	+	F	GC_00000220	1	persistent	2	0	0
KPL3911___214	c_000000000001	193123	193386	+	F	GC_00000306	1	persistent	2	0	0
KPL3911___215	c_000000000001	193427	193795	+	F	GC_00000242	1	persistent	2	0	0
KPL3911___216	c_000000000001	193829	194131	+	F	GC_00000319	1	persistent	2	0	0
KPL3911___217	c_000000000001	194165	194704	+	F	GC_00000243	1	persistent	2	0	0
KPL3911___218	c_000000000001	194731	194916	+	F	GC_00000246	1	persistent	2	0	0
KPL3911___219	c_000000000001	194955	195353	+	F	GC_00000276	1	persistent	2	0	0
KPL3911___220	c_000000000001	195402	195938	+	F	GC_00000483	1	persistent	2	0	0
KPL3911___221	c_000000000001	195991	196350	+	F	GC_00000271	1	persistent	2	0	0
KPL3911___222	c_000000000001	196371	196880	+	F	GC_00000486	1	persistent	3	0	0
KPL3911___223	c_000000000001	196894	197076	+	F	GC_00001332	1	persistent	2	0	0
KPL3911___224	c_000000000001	197113	197553	+	F	GC_00000368	1	persistent	3	0	0
KPL3911___225	c_000000000001	197558	198874	+	F	GC_00000322	1	persistent	2	0	0
KPL3911___226	c_000000000001	198894	199538	+	F	GC_00000640	1	persistent	2	0	0
KPL3911___227	c_000000000001	199664	199882	+	F	GC_00000260	1	persistent	2	0	0
KPL3911___228	c_000000000001	200146	200511	+	F	GC_00000269	1	persistent	2	0	0
KPL3911___229	c_000000000001	200544	200942	+	F	GC_00000245	1	persistent	2	0	0
KPL3911___230	c_000000000001	201010	201951	+	F	GC_00000249	1	persistent	2	0	0
KPL3911___231	c_000000000001	201978	202397	+	F	GC_00000293	1	persistent	2	0	0
KPL3911___232	c_000000000001	202657	204159	+	F	GC_00001165	1	persistent	2	0	0
KPL3911___233	c_000000000001	204289	205128	+	F	GC_00000941	1	persistent	2	0	0
KPL3911___234	c_000000000001	205098	205982	+	F	GC_00000616	1	persistent	2	0	0
KPL3911___235	c_000000000001	205972	206769	+	F	GC_00000627	1	persistent	2	0	0
KPL3911___236	c_000000000001	206830	207579	+	F	GC_00001243	1	persistent	2	0	0
KPL3911___237	c_000000000001	207759	208091	+	F	GC_00000478	1	persistent	2	0	0
KPL3911___238	c_000000000001	208091	208921	+	F	GC_00001124	1	persistent	2	0	0
KPL3911___239	c_000000000001	208908	209795	+	F	GC_00001093	1	persistent	2	0	0
KPL3911___240	c_000000000001	209796	210818	+	F	GC_00001160	1	persistent	2	0	0
KPL3911___241	c_000000000001	210849	211847	+	F	GC_00001302	1	persistent	2	0	0
KPL3911___242	c_000000000001	211900	213555	+	F	GC_00001156	1	persistent	2	0	0
KPL3911___243	c_000000000001	213570	214505	+	F	GC_00000655	1	persistent	2	0	0
KPL3911___244	c_000000000001	214502	215575	+	F	GC_00001064	1	persistent	2	0	0
KPL3911___245	c_000000000001	215578	216621	+	F	GC_00000174	1	persistent	3	0	0
KPL3911___246	c_000000000001	216618	217475	+	F	GC_00001141	1	persistent	2	0	1
KPL3911___247	c_000000000001	217643	219139	+	F	GC_00000175	1	persistent	4	3	3
KPL3911___248	c_000000000001	219926	220189	+	F	GC_00001868	1	cloud	2	0	1
KPL3911___249	c_000000000001	220412	221218	-	F	GC_00001877	1	cloud	0	0	2
KPL3911___250	c_000000000001	221316	222161	+	F	GC_00001872	1	cloud	0	0	2
KPL3911___251	c_000000000001	222881	223081	+	F	GC_00001866	1	cloud	0	0	2
KPL3911___252	c_000000000001	223189	223530	+	F	GC_00001867	1	cloud	0	0	2
KPL3911___253	c_000000000001	223527	224234	+	F	GC_00001879	1	cloud	0	1	1
KPL3911___254	c_000000000001	224699	225079	+	F	GC_00001515	1	shell	2	3	1
KPL3911___255	c_000000000001	225072	225941	+	F	GC_00001503	1	shell	0	3	0
KPL3911___256	c_000000000001	225938	226582	+	F	GC_00001519	1	shell	0	2	0
KPL3911___257	c_000000000001	226598	227185	+	F	GC_00001525	1	shell	1	3	0
KPL3911___258	c_000000000001	227203	227349	+	F	GC_00001577	1	shell	2	2	1
KPL3911___259	c_000000000001	227484	227669	-	F	GC_00001628	1	shell	3	3	0
KPL3911___260	c_000000000001	228347	229996	+	F	GC_00001221	1	persistent	3	3	1
KPL3911___261	c_000000000001	230034	232292	+	F	GC_00001282	1	persistent	2	0	0
KPL3911___262	c_000000000001	232316	233533	+	F	GC_00001188	1	persistent	2	0	0
KPL3911___263	c_000000000001	233526	234452	+	F	GC_00001239	1	persistent	2	1	0
KPL3911___264	c_000000000001	234534	235733	-	F	GC_00000017	2	persistent	5	0	2
KPL3911___265	c_000000000001	235794	236723	-	F	GC_00000714	1	persistent	2	1	0
KPL3911___266	c_000000000001	236746	237696	-	F	GC_00000713	1	persistent	2	0	0
KPL3911___267	c_000000000001	237712	238908	-	F	GC_00001077	1	persistent	2	0	0
KPL3911___268	c_000000000001	239325	239768	+	F	GC_00000294	1	persistent	2	0	0
KPL3911___269	c_000000000001	239782	240174	+	F	GC_00000353	1	persistent	2	1	1
KPL3911___270	c_000000000001	240328	241188	+	F	GC_00001482	1	shell	1	1	0
KPL3911___271	c_000000000001	241325	242233	+	F	GC_00001485	1	shell	0	2	0
KPL3911___272	c_000000000001	242208	242597	+	F	GC_00001479	1	shell	0	2	0
KPL3911___273	c_000000000001	242615	244093	+	F	GC_00001480	1	shell	0	2	0
KPL3911___274	c_000000000001	244094	245035	+	F	GC_00001470	1	shell	0	2	0
KPL3911___275	c_000000000001	245053	245979	+	F	GC_00001474	1	shell	0	2	0
KPL3911___276	c_000000000001	246176	248221	+	F	GC_00001454	1	shell	0	3	0
KPL3911___277	c_000000000001	248225	248515	+	F	GC_00001472	1	shell	0	2	0
KPL3911___278	c_000000000001	248535	249893	+	F	GC_00001477	1	shell	0	2	0
KPL3911___279	c_000000000001	249899	250741	+	F	GC_00001461	1	shell	0	3	0
KPL3911___280	c_000000000001	250741	251661	+	F	GC_00001478	1	shell	1	1	0
KPL3911___281	c_000000000001	251944	252879	+	F	GC_00001215	1	persistent	2	1	1
KPL3911___282	c_000000000001	252898	253779	+	F	GC_00001164	1	persistent	2	0	0
KPL3911___283	c_000000000001	254031	255401	+	F	GC_00000406	1	persistent	2	0	0
KPL3911___284	c_000000000001	255411	256073	+	F	GC_00000553	1	persistent	2	1	0
KPL3911___285	c_000000000001	256176	256898	-	F	GC_00000170	1	persistent	3	3	5
KPL3911___286	c_000000000001	257579	257785	+	F	GC_00002005	1	cloud	1	0	1
KPL3911___287	c_000000000001	257805	258428	+	F	GC_00002009	1	cloud	1	0	1
KPL3911___288	c_000000000001	258974	259723	+	F	GC_00000697	1	persistent	1	1	3
KPL3911___289	c_000000000001	259710	260483	+	F	GC_00000740	1	persistent	2	0	0
KPL3911___290	c_000000000001	260485	261540	+	F	GC_00001149	1	persistent	2	0	1
KPL3911___291	c_000000000001	261812	262591	+	F	GC_00000547	1	persistent	3	0	1
KPL3911___292	c_000000000001	262591	263328	+	F	GC_00001392	1	persistent	2	0	0
KPL3911___293	c_000000000001	263329	264054	+	F	GC_00000133	1	persistent	4	0	0
KPL3911___294	c_000000000001	264137	264886	-	F	GC_00000756	1	persistent	2	0	0
KPL3911___295	c_000000000001	264888	265778	-	F	GC_00000768	1	persistent	3	0	0
KPL3911___296	c_000000000001	266066	266854	+	F	GC_00001421	1	persistent	3	0	0
KPL3911___297	c_000000000001	266880	267113	+	F	GC_00000325	1	persistent	3	0	0
KPL3911___298	c_000000000001	267455	268315	+	F	GC_00000970	1	persistent	3	0	0
KPL3911___299	c_000000000001	268620	268790	-	F	GC_00001398	1	persistent	2	0	3
KPL3911___300	c_000000000001	269028	269495	-	F	GC_00000296	1	persistent	3	0	4
KPL3911___301	c_000000000001	269506	270273	-	F	GC_00000494	1	persistent	2	0	0
KPL3911___302	c_000000000001	270372	271247	-	F	GC_00000773	1	persistent	2	0	0
KPL3911___303	c_000000000001	271432	272127	+	F	GC_00000762	1	persistent	2	0	0
KPL3911___304	c_000000000001	272158	272877	+	F	GC_00000825	1	persistent	2	0	0
KPL3911___305	c_000000000001	272976	274139	+	F	GC_00000830	1	persistent	3	1	0
KPL3911___306	c_000000000001	274544	274753	+	F	GC_00001466	1	shell	3	0	1
KPL3911___307	c_000000000001	275112	276476	+	F	GC_00000677	1	persistent	2	1	1
KPL3911___308	c_000000000001	276637	277320	+	F	GC_00001242	1	persistent	2	0	0
KPL3911___309	c_000000000001	277457	277858	+	F	GC_00000657	1	persistent	2	0	0
KPL3911___310	c_000000000001	277982	278881	+	F	GC_00001189	1	persistent	3	0	0
KPL3911___311	c_000000000001	278874	280142	+	F	GC_00001113	1	persistent	3	1	0
KPL3911___312	c_000000000001	280348	281214	-	F	GC_00001772	1	shell	1	1	1
KPL3911___313	c_000000000001	281331	282143	+	F	GC_00001759	1	shell	0	2	1
KPL3911___314	c_000000000001	282144	282800	+	F	GC_00001752	1	shell	0	2	0
KPL3911___315	c_000000000001	282787	283602	+	F	GC_00001724	1	shell	0	3	0
KPL3911___316	c_000000000001	283602	284354	+	F	GC_00001754	1	shell	1	1	0
