gene	contig	start	stop	strand	ori	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
KPL3069___28	c_000000000001	27665	28987	+	F	GC_00000916	1	persistent	2	0	0
KPL3069___29	c_000000000001	28977	29840	+	F	GC_00000519	1	persistent	2	0	0
KPL3069___30	c_000000000001	29971	30783	+	F	GC_00000402	1	persistent	3	0	0
KPL3069___31	c_000000000001	30887	32089	+	F	GC_00000993	1	persistent	3	0	0
KPL3069___32	c_000000000001	32310	32789	+	F	GC_00000852	1	persistent	3	0	1
KPL3069___33	c_000000000001	32889	34235	+	F	GC_00000363	1	persistent	2	0	1
KPL3069___34	c_000000000001	34244	35032	+	F	GC_00000142	2	persistent	3	0	0
KPL3069___35	c_000000000001	35029	35694	+	F	GC_00000142	2	persistent	3	0	0
KPL3069___36	c_000000000001	35764	36318	-	F	GC_00001344	1	persistent	2	0	0
KPL3069___37	c_000000000001	36698	37198	+	F	GC_00000377	1	persistent	2	0	0
KPL3069___38	c_000000000001	37184	37636	-	F	GC_00000954	1	persistent	2	0	0
KPL3069___39	c_000000000001	37690	38331	+	F	GC_00000812	1	persistent	2	0	0
KPL3069___40	c_000000000001	38318	39187	-	F	GC_00001073	1	persistent	2	0	0
KPL3069___41	c_000000000001	39258	39785	-	F	GC_00000975	1	persistent	2	0	2
KPL3069___42	c_000000000001	40433	42091	+	F	GC_00000912	1	persistent	2	0	2
KPL3069___43	c_000000000001	42091	42939	+	F	GC_00001295	1	persistent	2	0	0
KPL3069___44	c_000000000001	42998	44587	+	F	GC_00000069	1	persistent	4	0	2
KPL3069___45	c_000000000001	44740	45324	+	F	GC_00001337	1	persistent	2	0	1
KPL3069___46	c_000000000001	45358	45549	+	F	GC_00000234	1	persistent	3	0	0
KPL3069___47	c_000000000001	45518	45934	+	F	GC_00000289	1	persistent	2	0	0
KPL3069___48	c_000000000001	46118	46435	-	F	GC_00000280	1	persistent	2	0	0
KPL3069___49	c_000000000001	46547	46759	-	F	GC_00000431	1	persistent	2	0	0
KPL3069___50	c_000000000001	46818	47948	-	F	GC_00001146	1	persistent	2	2	1
KPL3069___51	c_000000000001	48470	50671	+	F	GC_00001168	1	persistent	2	2	1
KPL3069___52	c_000000000001	50652	51215	+	F	GC_00000759	1	persistent	2	0	0
KPL3069___53	c_000000000001	51324	52253	-	F	GC_00000945	1	persistent	2	0	0
KPL3069___54	c_000000000001	52299	52973	-	F	GC_00000371	1	persistent	2	0	0
KPL3069___55	c_000000000001	52970	53704	-	F	GC_00000508	1	persistent	2	0	1
KPL3069___56	c_000000000001	53959	54372	+	F	GC_00000581	1	persistent	2	0	1
KPL3069___57	c_000000000001	54439	54660	-	F	GC_00000544	1	persistent	2	0	0
KPL3069___58	c_000000000001	54900	56564	+	F	GC_00000960	1	persistent	2	0	0
KPL3069___59	c_000000000001	56706	57557	+	F	GC_00001032	1	persistent	2	0	0
KPL3069___60	c_000000000001	57547	58131	+	F	GC_00001080	1	persistent	2	0	0
KPL3069___61	c_000000000001	58133	58756	+	F	GC_00001117	1	persistent	2	0	0
KPL3069___62	c_000000000001	58788	59375	+	F	GC_00001035	1	persistent	2	0	0
KPL3069___63	c_000000000001	59605	60735	-	F	GC_00001206	1	persistent	2	0	0
KPL3069___64	c_000000000001	60828	62189	+	F	GC_00001205	1	persistent	2	0	1
KPL3069___65	c_000000000001	62204	62410	+	F	GC_00000066	2	persistent	3	1	1
KPL3069___66	c_000000000001	62627	63343	+	F	GC_00001237	1	persistent	2	0	2
KPL3069___67	c_000000000001	63364	64128	+	F	GC_00000593	1	persistent	2	0	0
KPL3069___68	c_000000000001	64118	65041	+	F	GC_00001230	1	persistent	2	0	0
KPL3069___69	c_000000000001	65042	65230	+	F	GC_00000449	1	persistent	2	0	0
KPL3069___70	c_000000000001	65288	66388	+	F	GC_00000696	1	persistent	2	0	0
KPL3069___71	c_000000000001	66405	67088	+	F	GC_00000408	1	persistent	3	0	0
KPL3069___72	c_000000000001	67198	67716	-	F	GC_00001375	1	persistent	2	0	0
KPL3069___73	c_000000000001	67756	68199	-	F	GC_00000509	1	persistent	4	0	1
KPL3069___74	c_000000000001	68799	70376	+	F	GC_00000124	1	persistent	4	0	1
KPL3069___75	c_000000000001	70532	71488	+	F	GC_00000532	1	persistent	2	0	0
KPL3069___76	c_000000000001	71495	72322	+	F	GC_00000489	1	persistent	2	0	0
KPL3069___77	c_000000000001	72325	73296	+	F	GC_00001251	1	persistent	2	0	0
KPL3069___78	c_000000000001	73293	74048	+	F	GC_00000729	1	persistent	2	1	2
KPL3069___79	c_000000000001	75253	76371	+	F	GC_00000772	1	persistent	2	1	3
KPL3069___80	c_000000000001	76444	77589	+	F	GC_00001284	1	persistent	2	0	0
KPL3069___81	c_000000000001	77586	80654	+	F	GC_00000204	1	persistent	3	0	0
KPL3069___82	c_000000000001	80680	81408	+	F	GC_00000908	1	persistent	2	0	0
KPL3069___83	c_000000000001	81526	81837	-	F	GC_00000426	1	persistent	2	0	0
KPL3069___84	c_000000000001	82108	83217	+	F	GC_00000416	1	persistent	2	0	0
KPL3069___85	c_000000000001	83354	83890	+	F	GC_00000962	1	persistent	2	0	0
KPL3069___86	c_000000000001	83942	85318	+	F	GC_00000699	1	persistent	2	0	0
KPL3069___87	c_000000000001	85365	86468	+	F	GC_00000445	1	persistent	2	1	0
KPL3069___88	c_000000000001	86540	86731	-	F	GC_00001350	2	persistent	2	3	0
KPL3069___89	c_000000000001	86728	86925	-	F	GC_00001350	2	persistent	2	3	0
KPL3069___90	c_000000000001	87638	88756	+	F	GC_00001612	1	shell	1	3	0
KPL3069___91	c_000000000001	88780	89373	+	F	GC_00001599	1	shell	0	2	0
KPL3069___92	c_000000000001	89354	89848	+	F	GC_00001601	1	shell	1	2	0
KPL3069___93	c_000000000001	89964	90146	-	F	GC_00001593	1	shell	1	1	2
KPL3069___94	c_000000000001	90340	90447	+	F	GC_00001393	1	persistent	2	5	2
KPL3069___95	c_000000000001	91525	91656	+	F	GC_00001455	2	shell	2	1	2
KPL3069___96	c_000000000001	91803	91943	-	F	GC_00000046	2	persistent	2	4	5
KPL3069___97	c_000000000001	91973	92215	-	F	GC_00001722	1	shell	2	1	1
KPL3069___98	c_000000000001	92327	92938	-	F	GC_00001684	1	shell	1	2	2
KPL3069___99	c_000000000001	92931	93773	-	F	GC_00001667	1	shell	0	2	0
KPL3069___100	c_000000000001	93802	93936	-	F	GC_00001558	1	shell	2	2	3
KPL3069___101	c_000000000001	94146	94259	+	F	GC_00001763	1	shell	1	1	0
KPL3069___102	c_000000000001	94285	95613	+	F	GC_00000027	2	persistent	3	2	2
KPL3069___103	c_000000000001	95614	96351	+	F	GC_00000026	2	persistent	3	1	0
KPL3069___104	c_000000000001	96459	97169	-	F	GC_00000701	1	persistent	3	3	1
KPL3069___105	c_000000000001	97651	97809	-	F	GC_00000026	2	persistent	3	1	0
KPL3069___106	c_000000000001	97810	99129	-	F	GC_00000027	2	persistent	3	2	2
KPL3069___107	c_000000000001	99149	99262	-	F	GC_00001970	1	cloud	3	1	0
KPL3069___108	c_000000000001	99595	100398	+	F	GC_00000665	1	persistent	3	0	2
KPL3069___109	c_000000000001	100391	102052	+	F	GC_00000082	1	persistent	4	0	2
KPL3069___110	c_000000000001	102334	102474	+	F	GC_00000046	2	persistent	2	4	5
KPL3069___111	c_000000000001	102621	102752	-	F	GC_00001455	2	shell	2	1	2
KPL3069___112	c_000000000001	103285	103794	-	F	GC_00001561	1	shell	3	2	3
KPL3069___113	c_000000000001	104427	105899	+	F	GC_00000788	1	persistent	4	1	1
KPL3069___114	c_000000000001	106274	107848	+	F	GC_00000044	1	persistent	5	0	0
KPL3069___115	c_000000000001	108064	109413	+	F	GC_00000934	1	persistent	2	0	0
KPL3069___116	c_000000000001	109406	109969	+	F	GC_00000457	1	persistent	2	0	0
KPL3069___117	c_000000000001	109980	110342	+	F	GC_00000725	1	persistent	2	1	0
KPL3069___118	c_000000000001	110393	110716	-	F	GC_00001551	1	shell	2	0	0
KPL3069___119	c_000000000001	111104	111823	+	F	GC_00000656	1	persistent	2	1	0
KPL3069___120	c_000000000001	111823	112785	+	F	GC_00000613	1	persistent	2	0	0
KPL3069___121	c_000000000001	112873	113520	+	F	GC_00000902	1	persistent	2	0	1
KPL3069___122	c_000000000001	113585	113947	-	F	GC_00000034	1	persistent	2	2	1
KPL3069___123	c_000000000001	114076	114990	-	F	GC_00001432	1	persistent	2	1	0
KPL3069___124	c_000000000001	115067	115897	-	F	GC_00001046	1	persistent	2	1	0
KPL3069___125	c_000000000001	115923	116609	-	F	GC_00000412	1	persistent	2	0	0
KPL3069___126	c_000000000001	116646	117728	-	F	GC_00000775	1	persistent	2	0	0
KPL3069___127	c_000000000001	118726	120003	+	F	GC_00000161	1	persistent	3	0	1
KPL3069___128	c_000000000001	120072	120953	-	F	GC_00001179	1	persistent	2	0	1
KPL3069___129	c_000000000001	120988	121458	-	F	GC_00000009	2	persistent	4	1	0
KPL3069___130	c_000000000001	121978	122733	-	F	GC_00001573	1	shell	2	0	0
KPL3069___131	c_000000000001	122822	123391	-	F	GC_00000056	1	persistent	5	4	2
KPL3069___132	c_000000000001	123613	123966	+	F	GC_00001367	2	shell	4	3	2
KPL3069___133	c_000000000001	124266	126419	+	F	GC_00000125	1	shell	4	4	0
KPL3069___134	c_000000000001	126484	127239	-	F	GC_00000068	1	persistent	5	4	2
KPL3069___135	c_000000000001	127257	127553	-	F	GC_00002215	1	cloud	2	0	0
KPL3069___136	c_000000000001	127564	128565	-	F	GC_00001441	1	persistent	2	2	2
KPL3069___137	c_000000000001	128978	129067	+	F	GC_00001798	1	shell	2	1	1
KPL3069___138	c_000000000001	129213	129632	+	F	GC_00001359	1	persistent	2	2	1
KPL3069___139	c_000000000001	129616	130503	+	F	GC_00001358	1	persistent	2	0	0
KPL3069___140	c_000000000001	130496	131260	+	F	GC_00001347	1	persistent	2	0	0
KPL3069___141	c_000000000001	131287	132048	+	F	GC_00001369	1	persistent	4	1	0
KPL3069___142	c_000000000001	132633	133148	+	F	GC_00001260	1	persistent	2	1	0
KPL3069___143	c_000000000001	133167	134123	+	F	GC_00001130	1	persistent	2	2	2
KPL3069___144	c_000000000001	134409	134594	+	F	GC_00001417	1	persistent	2	3	0
KPL3069___145	c_000000000001	134812	135006	+	F	GC_00001695	1	shell	3	0	0
KPL3069___146	c_000000000001	135543	136094	-	F	GC_00001431	1	persistent	3	3	2
KPL3069___147	c_000000000001	136814	137509	+	F	GC_00001394	1	persistent	3	2	2
KPL3069___148	c_000000000001	137946	138104	-	F	GC_00000077	1	shell	7	4	3
KPL3069___149	c_000000000001	138334	139767	+	F	GC_00001279	1	persistent	3	1	1
KPL3069___150	c_000000000001	139757	140164	+	F	GC_00000845	1	persistent	2	0	0
KPL3069___151	c_000000000001	140161	140907	+	F	GC_00000733	1	persistent	2	0	0
KPL3069___152	c_000000000001	141102	143408	+	F	GC_00000207	1	persistent	3	0	0
KPL3069___153	c_000000000001	143570	144439	+	F	GC_00001131	1	persistent	2	0	0
KPL3069___154	c_000000000001	144501	145232	-	F	GC_00001219	1	persistent	2	0	0
KPL3069___155	c_000000000001	145229	146476	-	F	GC_00001015	1	persistent	2	0	0
KPL3069___156	c_000000000001	146727	148301	+	F	GC_00001200	1	persistent	2	0	0
KPL3069___157	c_000000000001	148304	149917	+	F	GC_00001236	1	persistent	2	0	0
KPL3069___158	c_000000000001	150017	150427	-	F	GC_00000686	1	persistent	3	0	0
KPL3069___159	c_000000000001	150570	152042	+	F	GC_00000186	1	persistent	3	0	1
KPL3069___160	c_000000000001	152260	152775	-	F	GC_00001054	1	persistent	2	0	2
KPL3069___161	c_000000000001	153005	153955	-	F	GC_00000633	1	persistent	2	0	0
KPL3069___162	c_000000000001	153971	154768	-	F	GC_00000530	1	persistent	2	0	0
KPL3069___163	c_000000000001	154787	155764	-	F	GC_00000580	1	persistent	2	0	0
KPL3069___164	c_000000000001	155789	156280	-	F	GC_00000303	1	persistent	3	2	1
KPL3069___165	c_000000000001	156883	157140	-	F	GC_00000036	2	persistent	3	0	1
KPL3069___166	c_000000000001	157137	157403	-	F	GC_00000032	2	persistent	2	0	0
KPL3069___167	c_000000000001	157396	157638	-	F	GC_00000033	2	persistent	2	1	0
KPL3069___168	c_000000000001	157641	158597	-	F	GC_00001620	1	shell	1	3	0
KPL3069___169	c_000000000001	158685	158930	-	F	GC_00001783	1	shell	0	2	0
KPL3069___170	c_000000000001	159111	159743	+	F	GC_00001574	1	shell	0	4	3
KPL3069___171	c_000000000001	159800	160081	+	F	GC_00001660	1	shell	0	2	0
KPL3069___172	c_000000000001	160137	160301	+	F	GC_00001659	1	shell	1	2	0
KPL3069___173	c_000000000001	160542	161063	-	F	GC_00001498	1	shell	2	2	1
KPL3069___174	c_000000000001	161125	163890	-	F	GC_00001275	1	persistent	2	3	1
KPL3069___175	c_000000000001	164047	165327	-	F	GC_00000997	1	persistent	2	2	0
KPL3069___176	c_000000000001	165329	166333	-	F	GC_00001090	1	persistent	2	0	0
KPL3069___177	c_000000000001	166480	167433	-	F	GC_00001268	1	persistent	2	0	0
KPL3069___178	c_000000000001	167529	167858	-	F	GC_00000799	1	persistent	2	1	2
KPL3069___179	c_000000000001	167883	168059	-	F	GC_00001845	1	cloud	2	0	1
KPL3069___180	c_000000000001	168165	168725	-	F	GC_00000913	1	persistent	2	1	3
KPL3069___181	c_000000000001	168871	169473	+	F	GC_00000619	1	persistent	3	0	0
KPL3069___182	c_000000000001	169748	170137	+	F	GC_00001056	1	persistent	3	0	0
KPL3069___183	c_000000000001	170186	171454	-	F	GC_00001259	1	persistent	3	0	0
KPL3069___184	c_000000000001	171905	173293	+	F	GC_00000042	2	persistent	4	0	1
KPL3069___185	c_000000000001	173378	174352	-	F	GC_00000309	1	persistent	3	0	0
KPL3069___186	c_000000000001	174670	175131	+	F	GC_00000446	1	persistent	2	0	0
KPL3069___187	c_000000000001	175137	176081	+	F	GC_00001123	1	persistent	2	0	0
KPL3069___188	c_000000000001	176121	176345	+	F	GC_00000313	1	persistent	2	0	0
KPL3069___189	c_000000000001	176368	177339	+	F	GC_00000924	1	persistent	2	0	0
KPL3069___190	c_000000000001	177388	178335	+	F	GC_00001095	1	persistent	2	0	0
KPL3069___191	c_000000000001	178332	179054	+	F	GC_00000650	1	persistent	2	0	0
KPL3069___192	c_000000000001	179054	180307	+	F	GC_00001265	1	persistent	2	0	0
KPL3069___193	c_000000000001	180309	180803	+	F	GC_00000787	1	persistent	2	0	0
KPL3069___194	c_000000000001	180804	181238	+	F	GC_00000462	1	persistent	2	0	0
KPL3069___195	c_000000000001	181240	182604	+	F	GC_00000853	1	persistent	2	0	0
KPL3069___196	c_000000000001	182627	183499	+	F	GC_00000160	1	persistent	3	0	0
KPL3069___197	c_000000000001	183486	184271	+	F	GC_00001002	1	persistent	2	0	0
KPL3069___198	c_000000000001	184715	185023	+	F	GC_00000290	1	persistent	2	0	0
KPL3069___199	c_000000000001	185066	185698	+	F	GC_00000435	1	persistent	2	0	0
KPL3069___200	c_000000000001	185727	186350	+	F	GC_00000323	1	persistent	2	0	0
KPL3069___201	c_000000000001	186350	186640	+	F	GC_00000281	1	persistent	2	0	0
KPL3069___202	c_000000000001	186682	187527	+	F	GC_00000475	1	persistent	2	0	0
KPL3069___203	c_000000000001	187574	187852	+	F	GC_00000214	1	persistent	2	0	0
KPL3069___204	c_000000000001	187874	188230	+	F	GC_00000264	1	persistent	2	0	0
KPL3069___205	c_000000000001	188237	188893	+	F	GC_00000266	1	persistent	2	0	0
KPL3069___206	c_000000000001	188897	189328	+	F	GC_00000241	1	persistent	2	0	0
KPL3069___207	c_000000000001	189318	189512	+	F	GC_00000220	1	persistent	2	0	0
KPL3069___208	c_000000000001	189549	189812	+	F	GC_00000306	1	persistent	2	0	0
KPL3069___209	c_000000000001	189853	190221	+	F	GC_00000242	1	persistent	2	0	0
KPL3069___210	c_000000000001	190255	190557	+	F	GC_00000319	1	persistent	2	0	0
KPL3069___211	c_000000000001	190591	191130	+	F	GC_00000243	1	persistent	2	0	0
KPL3069___212	c_000000000001	191157	191342	+	F	GC_00000246	1	persistent	2	0	0
KPL3069___213	c_000000000001	191381	191779	+	F	GC_00000276	1	persistent	2	0	0
KPL3069___214	c_000000000001	191828	192364	+	F	GC_00000483	1	persistent	2	0	0
KPL3069___215	c_000000000001	192417	192776	+	F	GC_00000271	1	persistent	2	0	0
KPL3069___216	c_000000000001	192797	193306	+	F	GC_00000486	1	persistent	3	0	0
KPL3069___217	c_000000000001	193320	193502	+	F	GC_00001332	1	persistent	2	0	0
KPL3069___218	c_000000000001	193539	193979	+	F	GC_00000368	1	persistent	3	0	0
KPL3069___219	c_000000000001	193984	195300	+	F	GC_00000322	1	persistent	2	0	0
KPL3069___220	c_000000000001	195320	195964	+	F	GC_00000640	1	persistent	2	0	0
KPL3069___221	c_000000000001	196090	196308	+	F	GC_00000260	1	persistent	2	0	0
KPL3069___222	c_000000000001	196572	196937	+	F	GC_00000269	1	persistent	2	0	0
KPL3069___223	c_000000000001	196970	197368	+	F	GC_00000245	1	persistent	2	0	0
KPL3069___224	c_000000000001	197436	198377	+	F	GC_00000249	1	persistent	2	0	0
KPL3069___225	c_000000000001	198404	198823	+	F	GC_00000293	1	persistent	2	0	0
KPL3069___226	c_000000000001	199083	200585	+	F	GC_00001165	1	persistent	2	0	0
KPL3069___227	c_000000000001	200715	201554	+	F	GC_00000941	1	persistent	2	0	0
KPL3069___228	c_000000000001	201524	202408	+	F	GC_00000616	1	persistent	2	0	0
KPL3069___229	c_000000000001	202398	203195	+	F	GC_00000627	1	persistent	2	0	0
KPL3069___230	c_000000000001	203256	204005	+	F	GC_00001243	1	persistent	2	0	0
KPL3069___231	c_000000000001	204185	204517	+	F	GC_00000478	1	persistent	2	0	0
KPL3069___232	c_000000000001	204517	205347	+	F	GC_00001124	1	persistent	2	0	0
KPL3069___233	c_000000000001	205334	206221	+	F	GC_00001093	1	persistent	2	0	0
KPL3069___234	c_000000000001	206222	207244	+	F	GC_00001160	1	persistent	2	0	0
KPL3069___235	c_000000000001	207275	208273	+	F	GC_00001302	1	persistent	2	0	0
KPL3069___236	c_000000000001	208325	209980	+	F	GC_00001156	1	persistent	2	0	0
KPL3069___237	c_000000000001	209995	210930	+	F	GC_00000655	1	persistent	2	0	0
KPL3069___238	c_000000000001	210927	212000	+	F	GC_00001064	1	persistent	2	0	0
KPL3069___239	c_000000000001	212003	213046	+	F	GC_00000174	1	persistent	3	0	0
KPL3069___240	c_000000000001	213043	213900	+	F	GC_00001141	1	persistent	2	0	1
KPL3069___241	c_000000000001	214068	215564	+	F	GC_00000175	1	persistent	4	3	3
KPL3069___242	c_000000000001	216886	218130	+	F	GC_00001420	2	shell	4	5	1
KPL3069___243	c_000000000001	218614	220263	+	F	GC_00001221	1	persistent	3	3	1
KPL3069___244	c_000000000001	220301	222559	+	F	GC_00001282	1	persistent	2	0	0
KPL3069___245	c_000000000001	222583	223800	+	F	GC_00001188	1	persistent	2	0	0
KPL3069___246	c_000000000001	223793	224719	+	F	GC_00001239	1	persistent	2	1	0
KPL3069___247	c_000000000001	224801	226000	-	F	GC_00000017	2	persistent	5	0	2
KPL3069___248	c_000000000001	226061	226990	-	F	GC_00000714	1	persistent	2	1	0
KPL3069___249	c_000000000001	227013	227960	-	F	GC_00000713	1	persistent	2	0	0
KPL3069___250	c_000000000001	227976	229172	-	F	GC_00001077	1	persistent	2	0	0
KPL3069___251	c_000000000001	229590	230033	+	F	GC_00000294	1	persistent	2	0	0
KPL3069___252	c_000000000001	230047	230439	+	F	GC_00000353	1	persistent	2	1	1
KPL3069___253	c_000000000001	230626	231585	+	F	GC_00001482	1	shell	1	1	0
KPL3069___254	c_000000000001	231591	232499	+	F	GC_00001485	1	shell	0	2	0
KPL3069___255	c_000000000001	232474	232863	+	F	GC_00001479	1	shell	0	2	0
KPL3069___256	c_000000000001	232881	234359	+	F	GC_00001480	1	shell	0	2	0
KPL3069___257	c_000000000001	234360	235301	+	F	GC_00001470	1	shell	0	2	0
KPL3069___258	c_000000000001	235319	236245	+	F	GC_00001474	1	shell	0	2	0
KPL3069___259	c_000000000001	236444	238489	+	F	GC_00001454	1	shell	0	3	0
KPL3069___260	c_000000000001	238493	238783	+	F	GC_00001472	1	shell	0	2	0
KPL3069___261	c_000000000001	238803	240161	+	F	GC_00001477	1	shell	0	2	0
KPL3069___262	c_000000000001	240167	240391	+	F	GC_00001461	2	shell	0	3	0
KPL3069___263	c_000000000001	240354	241007	+	F	GC_00001461	2	shell	0	3	0
KPL3069___264	c_000000000001	241051	241926	+	F	GC_00001478	1	shell	1	1	0
KPL3069___265	c_000000000001	242209	243144	+	F	GC_00001215	1	persistent	2	1	1
KPL3069___266	c_000000000001	243163	244044	+	F	GC_00001164	1	persistent	2	0	0
KPL3069___267	c_000000000001	244296	245666	+	F	GC_00000406	1	persistent	2	0	0
KPL3069___268	c_000000000001	245676	246338	+	F	GC_00000553	1	persistent	2	1	0
KPL3069___269	c_000000000001	246425	247111	-	F	GC_00001630	1	shell	1	1	0
KPL3069___270	c_000000000001	247122	247844	-	F	GC_00001621	1	shell	0	2	0
KPL3069___271	c_000000000001	247863	249002	-	F	GC_00001631	1	shell	1	1	0
KPL3069___272	c_000000000001	249184	249711	-	F	GC_00000170	2	persistent	3	3	5
KPL3069___273	c_000000000001	249665	249850	-	F	GC_00000170	2	persistent	3	3	5
KPL3069___274	c_000000000001	250601	251041	+	F	GC_00001491	1	shell	1	2	0
KPL3069___275	c_000000000001	251050	251475	+	F	GC_00001500	1	shell	1	1	0
KPL3069___276	c_000000000001	251903	252652	+	F	GC_00000697	1	persistent	1	1	3
KPL3069___277	c_000000000001	252639	253412	+	F	GC_00000740	1	persistent	2	0	0
KPL3069___278	c_000000000001	253414	254469	+	F	GC_00001149	1	persistent	2	0	1
KPL3069___279	c_000000000001	254742	255521	+	F	GC_00000547	1	persistent	3	0	1
KPL3069___280	c_000000000001	255521	256258	+	F	GC_00001392	1	persistent	2	0	0
KPL3069___281	c_000000000001	256259	256984	+	F	GC_00000133	1	persistent	4	0	0
KPL3069___282	c_000000000001	257067	257816	-	F	GC_00000756	1	persistent	2	0	0
KPL3069___283	c_000000000001	257818	258708	-	F	GC_00000768	1	persistent	3	0	0
KPL3069___284	c_000000000001	259372	259605	+	F	GC_00000325	1	persistent	3	0	0
KPL3069___285	c_000000000001	259947	260807	+	F	GC_00000970	1	persistent	3	0	0
KPL3069___286	c_000000000001	261221	261688	-	F	GC_00000296	1	persistent	3	0	4
KPL3069___287	c_000000000001	261699	262466	-	F	GC_00000494	1	persistent	2	0	0
KPL3069___288	c_000000000001	262565	263440	-	F	GC_00000773	1	persistent	2	0	0
KPL3069___289	c_000000000001	263625	264320	+	F	GC_00000762	1	persistent	2	0	0
KPL3069___290	c_000000000001	264350	265069	+	F	GC_00000825	1	persistent	2	0	0
KPL3069___291	c_000000000001	265167	266330	+	F	GC_00000830	1	persistent	3	1	0
KPL3069___292	c_000000000001	266734	266904	+	F	GC_00001466	1	shell	3	0	1
KPL3069___293	c_000000000001	267300	268664	+	F	GC_00000677	1	persistent	2	1	1
KPL3069___294	c_000000000001	268826	269509	+	F	GC_00001242	1	persistent	2	0	0
KPL3069___295	c_000000000001	269646	270047	+	F	GC_00000657	1	persistent	2	0	0
KPL3069___296	c_000000000001	270168	271067	+	F	GC_00001189	1	persistent	3	0	0
KPL3069___297	c_000000000001	271060	272328	+	F	GC_00001113	1	persistent	3	1	0
KPL3069___298	c_000000000001	272534	273400	-	F	GC_00001772	1	shell	1	1	1
KPL3069___299	c_000000000001	273489	273950	+	F	GC_00002047	1	cloud	0	2	0
KPL3069___300	c_000000000001	274050	274862	+	F	GC_00001759	1	shell	0	2	1
KPL3069___301	c_000000000001	274863	275519	+	F	GC_00001752	1	shell	0	2	0
KPL3069___302	c_000000000001	275506	276321	+	F	GC_00001724	1	shell	0	3	0
KPL3069___303	c_000000000001	276321	277073	+	F	GC_00001754	1	shell	1	1	0
KPL3069___304	c_000000000001	277225	278421	+	F	GC_00001229	1	persistent	3	2	1
KPL3069___305	c_000000000001	279663	280127	-	F	GC_00000542	1	persistent	3	1	0
KPL3069___306	c_000000000001	280198	281652	-	F	GC_00000552	1	persistent	2	0	0
KPL3069___307	c_000000000001	281674	282606	-	F	GC_00000805	1	persistent	2	0	0
KPL3069___308	c_000000000001	282616	284142	-	F	GC_00000667	1	persistent	2	0	0
KPL3069___309	c_000000000001	284157	284486	-	F	GC_00000671	1	persistent	2	0	0
KPL3069___310	c_000000000001	284479	284988	-	F	GC_00000662	1	persistent	2	0	0
KPL3069___311	c_000000000001	285029	285241	-	F	GC_00000226	1	persistent	2	0	0
KPL3069___312	c_000000000001	285314	286027	-	F	GC_00000786	1	persistent	2	0	0
KPL3069___313	c_000000000001	286229	287623	-	F	GC_00000083	1	persistent	3	0	1
KPL3069___314	c_000000000001	287833	289503	-	F	GC_00000075	1	persistent	4	0	1
KPL3069___315	c_000000000001	290024	296008	+	F	GC_00000037	1	persistent	4	0	2
KPL3069___316	c_000000000001	296435	298174	+	F	GC_00001025	1	persistent	4	0	0
