gene	contig	start	stop	strand	ori	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
ATCC_51524___71	c_000000000001	86188	86523	+	F	GC_00001261	1	persistent	3	1	0
ATCC_51524___72	c_000000000001	87063	88388	-	F	GC_00000602	1	persistent	3	1	0
ATCC_51524___73	c_000000000001	88488	89354	-	F	GC_00000820	1	persistent	2	0	0
ATCC_51524___74	c_000000000001	89369	90259	-	F	GC_00000328	1	persistent	2	0	0
ATCC_51524___75	c_000000000001	90256	91314	-	F	GC_00000721	1	persistent	2	0	0
ATCC_51524___76	c_000000000001	91548	93335	-	F	GC_00001180	1	persistent	3	0	0
ATCC_51524___77	c_000000000001	93488	95077	-	F	GC_00001209	1	persistent	2	0	1
ATCC_51524___78	c_000000000001	95074	96375	-	F	GC_00001193	1	persistent	2	0	0
ATCC_51524___79	c_000000000001	96533	97453	+	F	GC_00000680	1	persistent	2	0	0
ATCC_51524___80	c_000000000001	97498	98355	-	F	GC_00000684	1	persistent	2	0	0
ATCC_51524___81	c_000000000001	98361	100622	-	F	GC_00001294	1	persistent	2	0	0
ATCC_51524___82	c_000000000001	100804	101553	-	F	GC_00000015	2	persistent	3	1	0
ATCC_51524___83	c_000000000001	101598	101729	-	F	GC_00001670	1	shell	2	0	0
ATCC_51524___84	c_000000000001	102079	102465	-	F	GC_00000015	2	persistent	3	1	0
ATCC_51524___85	c_000000000001	102580	103404	-	F	GC_00000180	1	persistent	3	1	0
ATCC_51524___86	c_000000000001	103695	103958	-	F	GC_00000978	1	persistent	2	0	0
ATCC_51524___87	c_000000000001	104149	105441	-	F	GC_00000188	1	persistent	3	0	0
ATCC_51524___88	c_000000000001	105748	106035	+	F	GC_00001003	1	persistent	2	0	0
ATCC_51524___89	c_000000000001	106152	110189	-	F	GC_00000212	1	persistent	3	0	0
ATCC_51524___90	c_000000000001	110199	110900	-	F	GC_00000421	1	persistent	2	0	0
ATCC_51524___91	c_000000000001	111030	111629	+	F	GC_00001257	1	persistent	2	1	0
ATCC_51524___92	c_000000000001	111887	112444	-	F	GC_00000922	1	persistent	2	1	0
ATCC_51524___93	c_000000000001	112444	113217	-	F	GC_00001267	1	persistent	2	0	0
ATCC_51524___94	c_000000000001	113313	114494	-	F	GC_00000736	1	persistent	2	0	0
ATCC_51524___95	c_000000000001	114518	115975	-	F	GC_00000481	1	persistent	2	0	0
ATCC_51524___96	c_000000000001	115978	116694	-	F	GC_00000288	1	persistent	2	1	0
ATCC_51524___97	c_000000000001	116727	116867	-	F	GC_00001494	1	shell	2	0	0
ATCC_51524___98	c_000000000001	116901	117236	-	F	GC_00000473	1	persistent	2	1	0
ATCC_51524___99	c_000000000001	117550	119241	+	F	GC_00000636	1	persistent	2	0	0
ATCC_51524___100	c_000000000001	119383	120348	-	F	GC_00000823	1	persistent	2	0	0
ATCC_51524___101	c_000000000001	120526	121416	-	F	GC_00001030	1	persistent	2	0	0
ATCC_51524___102	c_000000000001	121730	123346	-	F	GC_00001036	1	persistent	3	0	0
ATCC_51524___103	c_000000000001	123641	125665	-	F	GC_00000963	1	persistent	3	0	0
ATCC_51524___104	c_000000000001	125801	126271	-	F	GC_00000009	2	persistent	4	1	0
ATCC_51524___105	c_000000000001	126306	126797	-	F	GC_00000470	1	persistent	3	0	2
ATCC_51524___106	c_000000000001	132546	133253	-	F	GC_00000523	1	persistent	3	1	0
ATCC_51524___107	c_000000000001	133343	133990	+	F	GC_00000380	1	persistent	2	0	0
ATCC_51524___108	c_000000000001	134111	134467	-	F	GC_00000251	1	persistent	2	0	0
ATCC_51524___109	c_000000000001	134635	134994	-	F	GC_00000994	1	persistent	2	0	0
ATCC_51524___110	c_000000000001	134991	136367	-	F	GC_00001309	1	persistent	2	0	0
ATCC_51524___111	c_000000000001	136386	137432	-	F	GC_00000865	1	persistent	2	0	0
ATCC_51524___112	c_000000000001	137568	138740	-	F	GC_00000080	1	persistent	3	0	0
ATCC_51524___113	c_000000000001	138744	139778	-	F	GC_00001212	1	persistent	2	0	0
ATCC_51524___114	c_000000000001	139779	142823	-	F	GC_00000189	1	persistent	3	0	0
ATCC_51524___115	c_000000000001	142998	143252	-	F	GC_00000239	1	persistent	2	0	0
ATCC_51524___116	c_000000000001	143395	144672	-	F	GC_00000410	1	persistent	2	0	0
ATCC_51524___117	c_000000000001	144680	145954	-	F	GC_00000535	1	persistent	2	0	0
ATCC_51524___118	c_000000000001	146241	147599	+	F	GC_00000859	1	persistent	2	0	0
ATCC_51524___119	c_000000000001	148000	149856	+	F	GC_00000005	2	persistent	7	0	0
ATCC_51524___120	c_000000000001	150014	151855	+	F	GC_00000005	2	persistent	7	0	0
ATCC_51524___121	c_000000000001	151981	153426	+	F	GC_00000023	1	persistent	5	0	0
ATCC_51524___122	c_000000000001	153603	154415	+	F	GC_00000992	1	persistent	2	2	1
ATCC_51524___123	c_000000000001	154488	155909	-	F	GC_00000016	1	persistent	2	6	3
ATCC_51524___124	c_000000000001	155956	157464	-	F	GC_00001422	1	persistent	2	0	1
ATCC_51524___125	c_000000000001	157641	157922	-	F	GC_00001890	1	cloud	1	0	1
ATCC_51524___126	c_000000000001	157924	159267	-	F	GC_00001806	1	cloud	0	0	3
ATCC_51524___127	c_000000000001	159270	159734	-	F	GC_00001892	1	cloud	0	0	2
ATCC_51524___128	c_000000000001	159739	160260	-	F	GC_00001891	1	cloud	0	0	2
ATCC_51524___129	c_000000000001	160261	160959	-	F	GC_00001897	1	cloud	0	0	2
ATCC_51524___130	c_000000000001	160964	161809	-	F	GC_00001889	1	cloud	0	0	2
ATCC_51524___131	c_000000000001	161952	162890	+	F	GC_00001893	1	cloud	1	0	1
ATCC_51524___132	c_000000000001	163028	163948	-	F	GC_00000646	1	persistent	3	1	1
ATCC_51524___133	c_000000000001	163966	165021	-	F	GC_00001439	1	persistent	2	0	0
ATCC_51524___134	c_000000000001	165142	166050	-	F	GC_00000782	1	persistent	3	0	0
ATCC_51524___135	c_000000000001	166211	167014	-	F	GC_00000466	1	persistent	2	0	0
ATCC_51524___136	c_000000000001	166960	167667	-	F	GC_00000505	1	persistent	2	0	0
ATCC_51524___137	c_000000000001	167746	169014	-	F	GC_00000903	1	persistent	2	0	0
ATCC_51524___138	c_000000000001	169188	169475	-	F	GC_00000409	1	persistent	2	0	0
ATCC_51524___139	c_000000000001	169574	170272	-	F	GC_00000411	1	persistent	2	1	0
ATCC_51524___140	c_000000000001	170433	171152	-	F	GC_00001484	1	shell	2	0	0
ATCC_51524___141	c_000000000001	171282	172610	-	F	GC_00001085	1	persistent	2	2	0
ATCC_51524___142	c_000000000001	172743	173690	-	F	GC_00000065	1	persistent	3	2	1
ATCC_51524___143	c_000000000001	173704	175041	-	F	GC_00001774	1	shell	2	0	0
ATCC_51524___144	c_000000000001	175079	176572	-	F	GC_00000706	1	persistent	2	1	0
ATCC_51524___145	c_000000000001	176639	177643	-	F	GC_00000647	1	persistent	2	0	0
ATCC_51524___146	c_000000000001	177739	178965	-	F	GC_00001342	1	persistent	2	0	0
ATCC_51524___147	c_000000000001	179138	179500	-	F	GC_00000932	1	persistent	2	0	0
ATCC_51524___148	c_000000000001	179569	179739	-	F	GC_00000432	1	persistent	2	0	0
ATCC_51524___149	c_000000000001	179887	180183	-	F	GC_00001083	1	persistent	3	0	0
ATCC_51524___150	c_000000000001	180387	180554	-	F	GC_00001363	1	persistent	2	0	0
ATCC_51524___151	c_000000000001	181186	181461	+	F	GC_00000315	1	persistent	3	0	0
ATCC_51524___152	c_000000000001	181463	183535	+	F	GC_00000057	1	persistent	3	1	0
ATCC_51524___153	c_000000000001	183627	184481	-	F	GC_00000248	1	persistent	2	0	0
ATCC_51524___154	c_000000000001	185166	186467	+	F	GC_00000178	1	persistent	3	0	0
ATCC_51524___155	c_000000000001	186548	188149	-	F	GC_00000807	1	persistent	2	0	0
ATCC_51524___156	c_000000000001	188303	189481	-	F	GC_00000982	1	persistent	2	0	0
ATCC_51524___157	c_000000000001	189495	190325	-	F	GC_00001186	1	persistent	2	0	0
ATCC_51524___158	c_000000000001	190312	191037	-	F	GC_00000964	1	persistent	2	0	0
ATCC_51524___159	c_000000000001	191024	191407	-	F	GC_00000463	1	persistent	2	0	0
ATCC_51524___160	c_000000000001	191743	192654	-	F	GC_00000874	1	persistent	2	0	0
ATCC_51524___161	c_000000000001	192839	193357	-	F	GC_00000436	1	persistent	2	0	0
ATCC_51524___162	c_000000000001	193406	193849	-	F	GC_00000388	1	persistent	2	0	0
ATCC_51524___163	c_000000000001	194025	194900	+	F	GC_00000482	1	persistent	2	0	0
ATCC_51524___164	c_000000000001	194900	196249	+	F	GC_00000867	1	persistent	2	0	0
ATCC_51524___165	c_000000000001	196291	197106	+	F	GC_00000961	1	persistent	3	0	0
ATCC_51524___166	c_000000000001	197175	198272	-	F	GC_00000024	1	persistent	5	2	0
ATCC_51524___167	c_000000000001	198307	198834	-	F	GC_00000559	1	persistent	2	0	0
ATCC_51524___168	c_000000000001	198835	200130	-	F	GC_00000862	1	persistent	2	1	0
ATCC_51524___169	c_000000000001	200863	201402	+	F	GC_00001628	1	shell	3	3	0
ATCC_51524___170	c_000000000001	201668	202981	-	F	GC_00001020	1	persistent	2	2	0
ATCC_51524___171	c_000000000001	202981	204123	-	F	GC_00001010	1	persistent	2	0	0
ATCC_51524___172	c_000000000001	204158	204841	-	F	GC_00000422	1	persistent	2	0	0
ATCC_51524___173	c_000000000001	204912	205622	-	F	GC_00001071	1	persistent	2	0	0
ATCC_51524___174	c_000000000001	205702	206286	-	F	GC_00000308	1	persistent	2	0	2
ATCC_51524___175	c_000000000001	206455	207792	-	F	GC_00001273	1	persistent	2	0	1
ATCC_51524___176	c_000000000001	207900	208583	-	F	GC_00000728	1	persistent	2	0	0
ATCC_51524___177	c_000000000001	208725	209843	-	F	GC_00000744	1	persistent	2	0	0
ATCC_51524___178	c_000000000001	209973	211802	-	F	GC_00001197	1	persistent	2	0	0
ATCC_51524___179	c_000000000001	211804	211989	-	F	GC_00000517	1	persistent	2	0	0
ATCC_51524___180	c_000000000001	211989	212660	-	F	GC_00000732	1	persistent	2	0	0
ATCC_51524___181	c_000000000001	212858	213739	-	F	GC_00000367	1	persistent	3	0	0
ATCC_51524___182	c_000000000001	213829	214530	-	F	GC_00001338	1	persistent	2	0	0
ATCC_51524___183	c_000000000001	214530	215540	-	F	GC_00000521	1	persistent	3	0	0
ATCC_51524___184	c_000000000001	215574	216392	-	F	GC_00000098	1	persistent	3	0	0
ATCC_51524___185	c_000000000001	217024	218355	-	F	GC_00001021	1	persistent	2	0	0
ATCC_51524___186	c_000000000001	218368	218976	-	F	GC_00000678	1	persistent	2	0	0
ATCC_51524___187	c_000000000001	219052	219993	-	F	GC_00000849	1	persistent	2	0	1
ATCC_51524___188	c_000000000001	220298	221533	-	F	GC_00000317	1	persistent	2	0	1
ATCC_51524___189	c_000000000001	221530	222378	-	F	GC_00000679	1	persistent	2	0	0
ATCC_51524___190	c_000000000001	222382	223872	-	F	GC_00001110	1	persistent	2	0	3
ATCC_51524___191	c_000000000001	224128	224361	-	F	GC_00000637	1	persistent	2	0	1
ATCC_51524___192	c_000000000001	224564	224884	+	F	GC_00000832	1	persistent	3	0	0
ATCC_51524___193	c_000000000001	224947	225087	-	F	GC_00000332	1	persistent	3	0	0
ATCC_51524___194	c_000000000001	225320	226690	-	F	GC_00000007	2	persistent	5	2	5
ATCC_51524___195	c_000000000001	226940	228424	-	F	GC_00001863	1	cloud	3	0	0
ATCC_51524___196	c_000000000001	228728	230602	-	F	GC_00000891	1	persistent	1	1	5
ATCC_51524___197	c_000000000001	230602	232320	-	F	GC_00000722	1	persistent	2	0	0
ATCC_51524___198	c_000000000001	232325	232951	-	F	GC_00001293	1	persistent	3	0	0
ATCC_51524___199	c_000000000001	233241	233501	+	F	GC_00000033	1	persistent	2	1	0
ATCC_51524___200	c_000000000001	233494	233760	+	F	GC_00000032	1	persistent	2	0	0
ATCC_51524___201	c_000000000001	233757	234014	+	F	GC_00000036	1	persistent	3	0	1
ATCC_51524___202	c_000000000001	234151	235323	-	F	GC_00001111	1	persistent	3	0	0
ATCC_51524___203	c_000000000001	235451	236482	+	F	GC_00001224	1	persistent	2	0	0
ATCC_51524___204	c_000000000001	236609	237163	-	F	GC_00000143	1	persistent	3	0	0
ATCC_51524___205	c_000000000001	237183	238067	-	F	GC_00001058	1	persistent	2	0	0
ATCC_51524___206	c_000000000001	238051	238386	-	F	GC_00000712	1	persistent	2	0	0
ATCC_51524___207	c_000000000001	238379	239131	-	F	GC_00001291	1	persistent	2	0	0
ATCC_51524___208	c_000000000001	239131	239478	-	F	GC_00000350	1	persistent	2	0	0
ATCC_51524___209	c_000000000001	239581	240567	-	F	GC_00001007	1	persistent	2	0	0
ATCC_51524___210	c_000000000001	240588	240917	-	F	GC_00000327	1	persistent	2	0	0
ATCC_51524___211	c_000000000001	240962	241624	-	F	GC_00000749	1	persistent	2	0	0
ATCC_51524___212	c_000000000001	241691	242290	-	F	GC_00000354	1	persistent	2	0	0
ATCC_51524___213	c_000000000001	242330	242650	-	F	GC_00000575	1	persistent	2	0	0
ATCC_51524___214	c_000000000001	242689	244428	-	F	GC_00001025	1	persistent	4	0	0
ATCC_51524___215	c_000000000001	244865	251032	-	F	GC_00000037	1	persistent	4	0	2
ATCC_51524___216	c_000000000001	251541	253211	+	F	GC_00000075	1	persistent	4	0	1
ATCC_51524___217	c_000000000001	253420	254814	+	F	GC_00000083	1	persistent	3	0	1
ATCC_51524___218	c_000000000001	255016	255729	+	F	GC_00000786	1	persistent	2	0	0
ATCC_51524___219	c_000000000001	255800	256012	+	F	GC_00000226	1	persistent	2	0	0
ATCC_51524___220	c_000000000001	256053	256562	+	F	GC_00000662	1	persistent	2	0	0
ATCC_51524___221	c_000000000001	256555	256884	+	F	GC_00000671	1	persistent	2	0	0
ATCC_51524___222	c_000000000001	256899	258425	+	F	GC_00000667	1	persistent	2	0	0
ATCC_51524___223	c_000000000001	258435	259367	+	F	GC_00000805	1	persistent	2	0	0
ATCC_51524___224	c_000000000001	259389	260843	+	F	GC_00000552	1	persistent	2	0	0
ATCC_51524___225	c_000000000001	260914	261378	+	F	GC_00000542	1	persistent	3	1	0
ATCC_51524___226	c_000000000001	262663	263856	-	F	GC_00001229	1	persistent	3	2	1
ATCC_51524___227	c_000000000001	263982	265256	-	F	GC_00001113	1	persistent	3	1	0
ATCC_51524___228	c_000000000001	265249	266148	-	F	GC_00001189	1	persistent	3	0	0
ATCC_51524___229	c_000000000001	266269	266670	-	F	GC_00000657	1	persistent	2	0	0
ATCC_51524___230	c_000000000001	266807	267490	-	F	GC_00001242	1	persistent	2	0	0
ATCC_51524___231	c_000000000001	267652	269016	-	F	GC_00000677	1	persistent	2	1	1
ATCC_51524___232	c_000000000001	269375	269584	-	F	GC_00001466	1	shell	3	0	1
ATCC_51524___233	c_000000000001	269987	271150	-	F	GC_00000830	1	persistent	3	1	0
ATCC_51524___234	c_000000000001	271249	271968	-	F	GC_00000825	1	persistent	2	0	0
ATCC_51524___235	c_000000000001	271999	272694	-	F	GC_00000762	1	persistent	2	0	0
ATCC_51524___236	c_000000000001	272879	273754	+	F	GC_00000773	1	persistent	2	0	0
ATCC_51524___237	c_000000000001	273854	274621	+	F	GC_00000494	1	persistent	2	0	0
ATCC_51524___238	c_000000000001	274632	275099	+	F	GC_00000296	1	persistent	3	0	4
ATCC_51524___239	c_000000000001	275828	275998	+	F	GC_00001398	1	persistent	2	0	3
ATCC_51524___240	c_000000000001	276305	277165	-	F	GC_00000970	1	persistent	3	0	0
ATCC_51524___241	c_000000000001	277507	277740	-	F	GC_00000325	1	persistent	3	0	0
ATCC_51524___242	c_000000000001	277766	278500	-	F	GC_00001421	1	persistent	3	0	0
ATCC_51524___243	c_000000000001	278843	279733	+	F	GC_00000768	1	persistent	3	0	0
ATCC_51524___244	c_000000000001	279735	280484	+	F	GC_00000756	1	persistent	2	0	0
ATCC_51524___245	c_000000000001	280567	281292	-	F	GC_00000133	1	persistent	4	0	0
ATCC_51524___246	c_000000000001	281293	282030	-	F	GC_00001392	1	persistent	2	0	0
ATCC_51524___247	c_000000000001	282030	282809	-	F	GC_00000547	1	persistent	3	0	1
ATCC_51524___248	c_000000000001	283082	284137	-	F	GC_00001149	1	persistent	2	0	1
ATCC_51524___249	c_000000000001	284139	284912	-	F	GC_00000740	1	persistent	2	0	0
ATCC_51524___250	c_000000000001	284899	285648	-	F	GC_00000697	1	persistent	1	1	3
ATCC_51524___251	c_000000000001	286444	288312	-	F	GC_00002449	1	cloud	2	0	0
ATCC_51524___252	c_000000000001	294132	294800	+	F	GC_00000170	1	persistent	3	3	5
ATCC_51524___253	c_000000000001	294906	295568	-	F	GC_00000553	1	persistent	2	1	0
ATCC_51524___254	c_000000000001	295578	296948	-	F	GC_00000406	1	persistent	2	0	0
ATCC_51524___255	c_000000000001	297202	298083	-	F	GC_00001164	1	persistent	2	0	0
ATCC_51524___256	c_000000000001	298102	299037	-	F	GC_00001215	1	persistent	2	1	1
ATCC_51524___257	c_000000000001	299312	300232	-	F	GC_00001478	1	shell	1	1	0
ATCC_51524___258	c_000000000001	300232	301074	-	F	GC_00001461	1	shell	0	3	0
ATCC_51524___259	c_000000000001	301080	302438	-	F	GC_00001477	1	shell	0	2	0
ATCC_51524___260	c_000000000001	302458	302748	-	F	GC_00001472	1	shell	0	2	0
ATCC_51524___261	c_000000000001	302752	304797	-	F	GC_00001454	1	shell	0	3	0
ATCC_51524___262	c_000000000001	304996	305922	-	F	GC_00001474	1	shell	0	2	0
ATCC_51524___263	c_000000000001	305940	306881	-	F	GC_00001470	1	shell	0	2	0
ATCC_51524___264	c_000000000001	306882	308360	-	F	GC_00001480	1	shell	0	2	0
ATCC_51524___265	c_000000000001	308378	308767	-	F	GC_00001479	1	shell	0	2	0
ATCC_51524___266	c_000000000001	308742	309650	-	F	GC_00001485	1	shell	0	2	0
ATCC_51524___267	c_000000000001	309656	310615	-	F	GC_00001482	1	shell	1	1	0
ATCC_51524___268	c_000000000001	310802	311194	-	F	GC_00000353	1	persistent	2	1	1
ATCC_51524___269	c_000000000001	311208	311651	-	F	GC_00000294	1	persistent	2	0	0
ATCC_51524___270	c_000000000001	312068	313264	+	F	GC_00001077	1	persistent	2	0	0
ATCC_51524___271	c_000000000001	313280	314230	+	F	GC_00000713	1	persistent	2	0	0
ATCC_51524___272	c_000000000001	314253	315182	+	F	GC_00000714	1	persistent	2	1	0
ATCC_51524___273	c_000000000001	315243	316442	+	F	GC_00000017	2	persistent	5	0	2
ATCC_51524___274	c_000000000001	316524	317450	-	F	GC_00001239	1	persistent	2	1	0
ATCC_51524___275	c_000000000001	317443	318660	-	F	GC_00001188	1	persistent	2	0	0
ATCC_51524___276	c_000000000001	318684	320942	-	F	GC_00001282	1	persistent	2	0	0
ATCC_51524___277	c_000000000001	320980	322629	-	F	GC_00001221	1	persistent	3	3	1
ATCC_51524___278	c_000000000001	323099	323245	-	F	GC_00001577	1	shell	2	2	1
ATCC_51524___279	c_000000000001	323263	323850	-	F	GC_00001525	1	shell	1	3	0
ATCC_51524___280	c_000000000001	323866	324510	-	F	GC_00001519	1	shell	0	2	0
ATCC_51524___281	c_000000000001	324507	325376	-	F	GC_00001503	1	shell	0	3	0
ATCC_51524___282	c_000000000001	325369	325749	-	F	GC_00001515	1	shell	2	3	1
ATCC_51524___283	c_000000000001	326427	327671	-	F	GC_00001420	1	shell	4	5	1
ATCC_51524___284	c_000000000001	327649	327876	-	F	GC_00001504	1	shell	4	2	0
ATCC_51524___285	c_000000000001	328993	330489	-	F	GC_00000175	1	persistent	4	3	3
ATCC_51524___286	c_000000000001	330663	331520	-	F	GC_00001141	1	persistent	2	0	1
ATCC_51524___287	c_000000000001	331517	332560	-	F	GC_00000174	1	persistent	3	0	0
ATCC_51524___288	c_000000000001	332563	333636	-	F	GC_00001064	1	persistent	2	0	0
ATCC_51524___289	c_000000000001	333633	334568	-	F	GC_00000655	1	persistent	2	0	0
ATCC_51524___290	c_000000000001	334583	336238	-	F	GC_00001156	1	persistent	2	0	0
ATCC_51524___291	c_000000000001	336291	337289	-	F	GC_00001302	1	persistent	2	0	0
ATCC_51524___292	c_000000000001	337320	338342	-	F	GC_00001160	1	persistent	2	0	0
ATCC_51524___293	c_000000000001	338343	339230	-	F	GC_00001093	1	persistent	2	0	0
ATCC_51524___294	c_000000000001	339217	340047	-	F	GC_00001124	1	persistent	2	0	0
ATCC_51524___295	c_000000000001	340047	340379	-	F	GC_00000478	1	persistent	2	0	0
ATCC_51524___296	c_000000000001	340526	341308	-	F	GC_00001243	1	persistent	2	0	0
ATCC_51524___297	c_000000000001	341369	342166	-	F	GC_00000627	1	persistent	2	0	0
ATCC_51524___298	c_000000000001	342156	343040	-	F	GC_00000616	1	persistent	2	0	0
ATCC_51524___299	c_000000000001	343010	343849	-	F	GC_00000941	1	persistent	2	0	0
ATCC_51524___300	c_000000000001	343979	345481	-	F	GC_00001165	1	persistent	2	0	0
ATCC_51524___301	c_000000000001	345741	346160	-	F	GC_00000293	1	persistent	2	0	0
ATCC_51524___302	c_000000000001	346187	347128	-	F	GC_00000249	1	persistent	2	0	0
