gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
91	c_000000000013	59867	63431	r	0	1	Prodigal	002006
92	c_000000000013	63490	64714	r	0	1	Prodigal	002006
93	c_000000000013	64736	65855	r	0	1	Prodigal	002006
94	c_000000000013	65851	66547	r	0	1	Prodigal	002006
95	c_000000000013	66642	67296	r	0	1	Prodigal	002006
96	c_000000000013	67422	68535	r	0	1	Prodigal	002006
97	c_000000000013	68539	70426	r	0	1	Prodigal	002006
98	c_000000000013	70521	73806	r	0	1	Prodigal	002006
99	c_000000000013	73942	75658	r	0	1	Prodigal	002006
100	c_000000000013	75718	77794	r	0	1	Prodigal	002006
101	c_000000000013	77793	78723	r	0	1	Prodigal	002006
102	c_000000000013	78970	79747	r	0	1	Prodigal	002006
103	c_000000000013	79779	80688	r	0	1	Prodigal	002006
104	c_000000000013	80687	81095	r	0	1	Prodigal	002006
105	c_000000000013	81108	81489	r	0	1	Prodigal	002006
106	c_000000000013	81485	81959	r	0	1	Prodigal	002006
107	c_000000000013	81962	82982	r	0	1	Prodigal	002006
108	c_000000000013	83093	84116	r	0	1	Prodigal	002006
109	c_000000000013	84246	84360	r	0	1	Prodigal	002006
110	c_000000000013	84534	84981	r	0	1	Prodigal	002006
111	c_000000000013	85001	85184	r	0	1	Prodigal	002006
112	c_000000000013	85595	86072	r	0	1	Prodigal	002006
113	c_000000000013	86035	86437	r	0	1	Prodigal	002006
114	c_000000000013	86458	87430	r	0	1	Prodigal	002006
115	c_000000000013	87463	88162	r	0	1	Prodigal	002006
116	c_000000000013	88375	88537	f	0	1	Prodigal	002006
117	c_000000000013	88668	90813	r	0	1	Prodigal	002006
118	c_000000000013	91046	91655	r	0	1	Prodigal	002006
119	c_000000000013	91804	92761	r	0	1	Prodigal	002006
120	c_000000000013	92760	93588	r	0	1	Prodigal	002006
121	c_000000000013	93977	95543	r	0	1	Prodigal	002006
122	c_000000000013	95666	96803	r	0	1	Prodigal	002006
123	c_000000000013	97063	99376	r	0	1	Prodigal	002006
124	c_000000000013	99495	99867	f	0	1	Prodigal	002006
125	c_000000000013	99941	100904	f	0	1	Prodigal	002006
126	c_000000000013	101083	101854	f	0	1	Prodigal	002006
127	c_000000000013	101913	103221	r	0	1	Prodigal	002006
128	c_000000000013	103339	104785	f	0	1	Prodigal	002006
129	c_000000000013	104856	105363	r	0	1	Prodigal	002006
130	c_000000000013	105609	105831	r	0	1	Prodigal	002006
131	c_000000000013	105872	107111	r	0	1	Prodigal	002006
132	c_000000000013	107345	108440	f	0	1	Prodigal	002006
133	c_000000000013	108497	109034	r	0	1	Prodigal	002006
134	c_000000000013	109177	110359	r	0	1	Prodigal	002006
135	c_000000000013	110359	111430	r	0	1	Prodigal	002006
136	c_000000000013	111454	112702	r	0	1	Prodigal	002006
137	c_000000000013	112706	113636	r	0	1	Prodigal	002006
138	c_000000000013	113920	114838	r	0	1	Prodigal	002006
139	c_000000000013	114841	116614	r	0	1	Prodigal	002006
140	c_000000000013	116644	117943	r	0	1	Prodigal	002006
141	c_000000000013	118403	119711	f	0	1	Prodigal	002006
142	c_000000000013	119793	120246	f	0	1	Prodigal	002006
143	c_000000000013	120312	121896	r	0	1	Prodigal	002006
144	c_000000000013	122205	123255	r	0	1	Prodigal	002006
145	c_000000000013	123355	124147	f	0	1	Prodigal	002006
146	c_000000000013	124239	124581	r	0	1	Prodigal	002006
147	c_000000000013	124618	126865	r	0	1	Prodigal	002006
148	c_000000000013	126869	127175	r	0	1	Prodigal	002006
149	c_000000000013	127164	127458	r	0	1	Prodigal	002006
150	c_000000000013	127479	128760	r	0	1	Prodigal	002006
151	c_000000000013	128777	129248	r	0	1	Prodigal	002006
152	c_000000000013	129412	133744	r	0	1	Prodigal	002006
153	c_000000000013	133815	135519	r	0	1	Prodigal	002006
154	c_000000000013	135544	136816	r	0	1	Prodigal	002006
155	c_000000000013	136835	137621	r	0	1	Prodigal	002006
156	c_000000000013	137643	138366	r	0	1	Prodigal	002006
157	c_000000000013	138551	140006	r	0	1	Prodigal	002006
158	c_000000000013	140335	140893	r	0	1	Prodigal	002006
159	c_000000000013	140906	141626	r	0	1	Prodigal	002006
160	c_000000000013	141744	142233	r	0	1	Prodigal	002006
161	c_000000000013	142284	142770	r	0	1	Prodigal	002006
162	c_000000000013	142814	143102	r	0	1	Prodigal	002006
163	c_000000000013	143132	143834	r	0	1	Prodigal	002006
164	c_000000000013	144033	144633	r	0	1	Prodigal	002006
165	c_000000000013	144831	145176	f	0	1	Prodigal	002006
166	c_000000000013	145190	145568	f	0	1	Prodigal	002006
167	c_000000000013	145569	145791	f	0	1	Prodigal	002006
168	c_000000000013	145775	147029	f	0	1	Prodigal	002006
169	c_000000000013	146997	148281	f	0	1	Prodigal	002006
170	c_000000000013	148277	148817	f	0	1	Prodigal	002006
171	c_000000000013	148803	149268	f	0	1	Prodigal	002006
172	c_000000000013	149366	149663	f	0	1	Prodigal	002006
173	c_000000000013	149715	150060	f	0	1	Prodigal	002006
174	c_000000000013	150213	151200	r	0	1	Prodigal	002006
175	c_000000000013	151213	151609	r	0	1	Prodigal	002006
176	c_000000000013	151660	152053	r	0	1	Prodigal	002006
177	c_000000000013	152110	152443	r	0	1	Prodigal	002006
178	c_000000000013	152446	153223	r	0	1	Prodigal	002006
179	c_000000000013	153222	154011	r	0	1	Prodigal	002006
180	c_000000000013	154023	154701	r	0	1	Prodigal	002006
181	c_000000000013	154697	154967	r	0	1	Prodigal	002006
182	c_000000000013	154963	155302	r	0	1	Prodigal	002006
183	c_000000000013	155350	155647	r	0	1	Prodigal	002006
184	c_000000000013	155648	156077	r	0	1	Prodigal	002006
185	c_000000000013	156079	156523	r	0	1	Prodigal	002006
186	c_000000000013	156509	159032	r	0	1	Prodigal	002006
187	c_000000000013	159035	160238	r	0	1	Prodigal	002006
188	c_000000000013	160241	161477	r	0	1	Prodigal	002006
189	c_000000000013	161481	163848	r	0	1	Prodigal	002006
190	c_000000000013	163844	164609	r	0	1	Prodigal	002006
191	c_000000000013	164623	168265	r	0	1	Prodigal	002006
192	c_000000000013	168265	168538	r	0	1	Prodigal	002006
193	c_000000000013	168639	169059	r	0	1	Prodigal	002006
194	c_000000000013	169123	169654	r	0	1	Prodigal	002006
195	c_000000000013	169665	170052	r	0	1	Prodigal	002006
196	c_000000000013	170051	170396	r	0	1	Prodigal	002006
197	c_000000000013	170396	170693	r	0	1	Prodigal	002006
198	c_000000000013	170689	171016	r	0	1	Prodigal	002006
199	c_000000000013	171005	171284	r	0	1	Prodigal	002006
200	c_000000000013	171296	172376	r	0	1	Prodigal	002006
201	c_000000000013	172379	172736	r	0	1	Prodigal	002006
202	c_000000000013	172739	173321	r	0	1	Prodigal	002006
203	c_000000000013	173441	173657	r	0	1	Prodigal	002006
204	c_000000000013	173847	174078	r	0	1	Prodigal	002006
205	c_000000000013	174077	175511	r	0	1	Prodigal	002006
206	c_000000000013	175503	176898	r	0	1	Prodigal	002006
207	c_000000000013	176897	178067	r	0	1	Prodigal	002006
208	c_000000000013	178125	178608	r	0	1	Prodigal	002006
209	c_000000000013	178699	178888	f	0	1	Prodigal	002006
210	c_000000000013	178945	179323	f	0	1	Prodigal	002006
211	c_000000000013	179537	180122	r	0	1	Prodigal	002006
212	c_000000000013	180118	180373	r	0	1	Prodigal	002006
213	c_000000000013	180372	180501	r	0	1	Prodigal	002006
214	c_000000000013	180500	180851	r	0	1	Prodigal	002006
215	c_000000000013	180843	181038	r	0	1	Prodigal	002006
216	c_000000000013	181052	181589	r	0	1	Prodigal	002006
217	c_000000000013	181800	182304	r	0	1	Prodigal	002006
218	c_000000000013	182328	182697	r	0	1	Prodigal	002006
219	c_000000000013	182689	183028	r	0	1	Prodigal	002006
220	c_000000000013	183017	183404	r	0	1	Prodigal	002006
221	c_000000000013	183425	183623	r	0	1	Prodigal	002006
222	c_000000000013	183622	184051	r	0	1	Prodigal	002006
223	c_000000000013	184047	184254	r	0	1	Prodigal	002006
224	c_000000000013	184246	184507	r	0	1	Prodigal	002006
225	c_000000000013	184520	185021	r	0	1	Prodigal	002006
226	c_000000000013	185194	185452	r	0	1	Prodigal	002006
227	c_000000000013	185432	185693	r	0	1	Prodigal	002006
228	c_000000000013	185704	186526	r	0	1	Prodigal	002006
229	c_000000000013	186506	187385	r	0	1	Prodigal	002006
230	c_000000000013	187397	187823	r	0	1	Prodigal	002006
231	c_000000000013	187822	188098	r	0	1	Prodigal	002006
232	c_000000000013	188100	188763	r	0	1	Prodigal	002006
233	c_000000000013	188752	189406	r	0	1	Prodigal	002006
234	c_000000000013	189402	189885	r	0	1	Prodigal	002006
235	c_000000000013	189908	190226	r	0	1	Prodigal	002006
236	c_000000000013	190269	190437	r	0	1	Prodigal	002006
237	c_000000000013	190433	190661	r	0	1	Prodigal	002006
238	c_000000000013	190685	190859	r	0	1	Prodigal	002006
239	c_000000000013	190849	191170	r	0	1	Prodigal	002006
240	c_000000000013	191209	191392	r	0	1	Prodigal	002006
241	c_000000000013	191544	191736	r	0	1	Prodigal	002006
242	c_000000000013	191825	192071	f	0	1	Prodigal	002006
243	c_000000000013	192012	192189	r	0	1	Prodigal	002006
244	c_000000000013	192202	192949	r	0	1	Prodigal	002006
245	c_000000000013	192976	193195	r	0	1	Prodigal	002006
246	c_000000000013	193355	194090	f	0	1	Prodigal	002006
247	c_000000000013	194105	195407	f	0	1	Prodigal	002006
248	c_000000000013	195491	196595	f	0	1	Prodigal	002006
249	c_000000000013	196817	197009	r	0	1	Prodigal	002006
250	c_000000000013	197245	198001	f	0	1	Prodigal	002006
251	c_000000000013	198055	198790	r	0	1	Prodigal	002006
252	c_000000000013	198789	199308	r	0	1	Prodigal	002006
253	c_000000000013	199378	199624	r	0	1	Prodigal	002006
254	c_000000000013	199648	199921	r	0	1	Prodigal	002006
255	c_000000000013	200086	201625	r	0	1	Prodigal	002006
256	c_000000000013	201643	201970	r	0	1	Prodigal	002006
257	c_000000000013	201996	203286	r	0	1	Prodigal	002006
258	c_000000000013	203317	204136	r	0	1	Prodigal	002006
259	c_000000000013	204161	207734	r	0	1	Prodigal	002006
260	c_000000000013	207768	208467	r	0	1	Prodigal	002006
261	c_000000000013	208617	209283	f	0	1	Prodigal	002006
262	c_000000000013	209326	209821	r	0	1	Prodigal	002006
263	c_000000000013	209833	210781	r	0	1	Prodigal	002006
264	c_000000000013	210791	212693	r	0	1	Prodigal	002006
265	c_000000000013	212829	213045	f	0	1	Prodigal	002006
266	c_000000000013	213041	213434	f	0	1	Prodigal	002006
267	c_000000000013	213478	214846	r	0	1	Prodigal	002006
268	c_000000000013	215059	216910	f	0	1	Prodigal	002006
269	c_000000000013	216987	218142	r	0	1	Prodigal	002006
270	c_000000000013	218364	219291	f	0	1	Prodigal	002006
271	c_000000000013	219582	220119	f	0	1	Prodigal	002006
272	c_000000000013	220190	220901	r	0	1	Prodigal	002006
273	c_000000000013	221073	221697	r	0	1	Prodigal	002006
274	c_000000000013	221712	222450	r	0	1	Prodigal	002006
275	c_000000000013	222505	224329	r	0	1	Prodigal	002006
276	c_000000000013	224484	232059	r	0	1	Prodigal	002006
277	c_000000000013	232625	234032	f	0	1	Prodigal	002006
278	c_000000000013	234203	235076	f	0	1	Prodigal	002006
279	c_000000000013	235151	235805	r	0	1	Prodigal	002006
280	c_000000000013	235821	237609	r	0	1	Prodigal	002006
281	c_000000000013	237620	238637	r	0	1	Prodigal	002006
282	c_000000000013	238731	239799	r	0	1	Prodigal	002006
283	c_000000000013	239846	240536	r	0	1	Prodigal	002006
284	c_000000000013	241112	241418	f	0	1	Prodigal	002006
285	c_000000000013	241687	242167	f	0	1	Prodigal	002006
286	c_000000000013	242444	243980	r	0	1	Prodigal	002006
287	c_000000000013	244177	245332	r	0	1	Prodigal	002006
288	c_000000000013	245425	247258	r	0	1	Prodigal	002006
289	c_000000000013	247330	247906	r	0	1	Prodigal	002006
290	c_000000000013	247921	248953	r	0	1	Prodigal	002006
291	c_000000000013	249185	250145	r	0	1	Prodigal	002006
292	c_000000000013	250154	251066	r	0	1	Prodigal	002006
293	c_000000000013	251202	252735	r	0	1	Prodigal	002006
294	c_000000000013	252789	253296	r	0	1	Prodigal	002006
295	c_000000000013	253379	254867	r	0	1	Prodigal	002006
296	c_000000000013	254866	256222	r	0	1	Prodigal	002006
297	c_000000000013	256260	256641	r	0	1	Prodigal	002006
298	c_000000000013	256688	257792	r	0	1	Prodigal	002006
299	c_000000000013	258180	259596	r	0	1	Prodigal	002006
300	c_000000000013	259771	259969	r	0	1	Prodigal	002006
301	c_000000000013	259943	260150	r	0	1	Prodigal	002006
302	c_000000000013	260322	261201	f	0	1	Prodigal	002006
303	c_000000000013	261554	262274	r	0	1	Prodigal	002006
304	c_000000000013	262425	263724	f	0	1	Prodigal	002006
305	c_000000000013	263760	263973	f	0	1	Prodigal	002006
306	c_000000000013	264008	267149	r	0	1	Prodigal	002006
307	c_000000000013	267150	268410	r	0	1	Prodigal	002006
308	c_000000000013	268390	269098	r	0	1	Prodigal	002006
309	c_000000000013	269098	269710	r	0	1	Prodigal	002006
310	c_000000000013	269702	272963	r	0	1	Prodigal	002006
311	c_000000000013	273164	273731	r	0	1	Prodigal	002006
312	c_000000000013	273744	274659	r	0	1	Prodigal	002006
313	c_000000000013	274868	275051	r	0	1	Prodigal	002006
314	c_000000000013	275564	275666	r	0	1	Prodigal	002006
315	c_000000000013	275827	276280	r	0	1	Prodigal	002006
316	c_000000000013	276330	278541	r	0	1	Prodigal	002006
317	c_000000000013	278640	279312	r	0	1	Prodigal	002006
318	c_000000000013	279311	280280	r	0	1	Prodigal	002006
319	c_000000000013	280257	280809	r	0	1	Prodigal	002006
320	c_000000000013	280944	283818	r	0	1	Prodigal	002006
321	c_000000000013	284041	285094	r	0	1	Prodigal	002006
322	c_000000000013	285113	286286	r	0	1	Prodigal	002006
323	c_000000000013	286307	287273	r	0	1	Prodigal	002006
324	c_000000000013	287523	288618	f	0	1	Prodigal	002006
325	c_000000000013	288672	290052	r	0	1	Prodigal	002006
326	c_000000000013	290044	291193	r	0	1	Prodigal	002006
327	c_000000000013	291205	292126	r	0	1	Prodigal	002006
328	c_000000000013	292148	293204	r	0	1	Prodigal	002006
329	c_000000000013	293326	294343	f	0	1	Prodigal	002006
330	c_000000000013	294416	294758	r	0	1	Prodigal	002006
331	c_000000000013	295137	295983	r	0	1	Prodigal	002006
332	c_000000000013	296108	296948	r	0	1	Prodigal	002006
333	c_000000000013	297034	298810	r	0	1	Prodigal	002006
334	c_000000000013	298799	300563	r	0	1	Prodigal	002006
335	c_000000000013	300792	301227	r	0	1	Prodigal	002006
336	c_000000000013	301435	302830	r	0	1	Prodigal	002006
337	c_000000000013	303135	304062	r	0	1	Prodigal	002006
338	c_000000000013	304061	305453	r	0	1	Prodigal	002006
339	c_000000000013	305468	305927	r	0	1	Prodigal	002006
340	c_000000000013	306011	306623	r	0	1	Prodigal	002006
341	c_000000000013	306622	307456	r	0	1	Prodigal	002006
342	c_000000000013	307494	310155	r	0	1	Prodigal	002006
343	c_000000000013	310516	310699	r	0	1	Prodigal	002006
344	c_000000000013	310826	311426	r	0	1	Prodigal	002006
345	c_000000000013	311406	312891	r	0	1	Prodigal	002006
346	c_000000000013	312895	313594	r	0	1	Prodigal	002006
347	c_000000000013	313606	314332	r	0	1	Prodigal	002006
348	c_000000000013	314315	315224	r	0	1	Prodigal	002006
349	c_000000000013	315468	316179	r	0	1	Prodigal	002006
350	c_000000000013	316568	316739	r	0	1	Prodigal	002006
351	c_000000000013	316760	317504	r	0	1	Prodigal	002006
352	c_000000000013	318105	318516	r	0	1	Prodigal	002006
353	c_000000000013	318717	319071	f	0	1	Prodigal	002006
354	c_000000000013	319161	320616	r	0	1	Prodigal	002006
355	c_000000000013	320709	322392	r	0	1	Prodigal	002006
356	c_000000000013	322513	323497	f	0	1	Prodigal	002006
357	c_000000000013	323541	324807	f	0	1	Prodigal	002006
358	c_000000000013	325208	325676	f	0	1	Prodigal	002006
359	c_000000000013	325830	327636	f	0	1	Prodigal	002006
360	c_000000000013	327771	328737	f	0	1	Prodigal	002006
361	c_000000000017	238	922	r	0	1	Prodigal	002006
362	c_000000000017	1134	2301	f	0	1	Prodigal	002006
363	c_000000000017	2583	5241	f	0	1	Prodigal	002006
364	c_000000000017	5364	5625	f	0	1	Prodigal	002006
365	c_000000000017	5624	6044	f	0	1	Prodigal	002006
366	c_000000000017	6059	6362	f	0	1	Prodigal	002006
367	c_000000000017	6497	7589	f	0	1	Prodigal	002006
368	c_000000000017	7732	8359	f	0	1	Prodigal	002006
369	c_000000000017	8413	8893	f	0	1	Prodigal	002006
370	c_000000000017	9036	9723	f	0	1	Prodigal	002006
371	c_000000000017	9794	9971	f	0	1	Prodigal	002006
372	c_000000000017	10019	10838	r	0	1	Prodigal	002006
373	c_000000000017	10964	12305	r	0	1	Prodigal	002006
374	c_000000000017	12680	12887	f	0	1	Prodigal	002006
375	c_000000000017	13029	13989	f	0	1	Prodigal	002006
376	c_000000000017	13988	14519	f	0	1	Prodigal	002006
377	c_000000000017	14518	15202	f	0	1	Prodigal	002006
378	c_000000000017	15414	15723	f	0	1	Prodigal	002006
379	c_000000000017	15737	16070	f	0	1	Prodigal	002006
380	c_000000000017	16084	16369	f	0	1	Prodigal	002006
381	c_000000000017	16542	17553	f	0	1	Prodigal	002006
382	c_000000000017	17589	18780	f	0	1	Prodigal	002006
383	c_000000000017	18876	19038	r	0	1	Prodigal	002006
384	c_000000000017	19207	19465	r	0	1	Prodigal	002006
385	c_000000000017	19489	19759	r	0	1	Prodigal	002006
386	c_000000000017	19760	20339	r	0	1	Prodigal	002006
387	c_000000000017	20504	21257	f	0	1	Prodigal	002006
388	c_000000000017	21253	22198	f	0	1	Prodigal	002006
389	c_000000000017	22202	24173	f	0	1	Prodigal	002006
390	c_000000000017	24929	25268	f	0	1	Prodigal	002006
391	c_000000000017	25445	25715	f	0	1	Prodigal	002006
392	c_000000000017	25869	27984	f	0	1	Prodigal	002006
393	c_000000000017	28225	28732	f	0	1	Prodigal	002006
394	c_000000000017	28758	28959	f	0	1	Prodigal	002006
395	c_000000000017	28989	29352	f	0	1	Prodigal	002006
396	c_000000000017	30122	30278	f	0	1	Prodigal	002006
397	c_000000000017	30271	30409	f	0	1	Prodigal	002006
398	c_000000000017	30682	31702	f	0	1	Prodigal	002006
399	c_000000000017	31726	32119	f	0	1	Prodigal	002006
400	c_000000000017	32221	32866	f	0	1	Prodigal	002006
401	c_000000000017	32968	34081	f	0	1	Prodigal	002006
402	c_000000000017	34226	36041	f	0	1	Prodigal	002006
403	c_000000000017	36162	36789	r	0	1	Prodigal	002006
404	c_000000000017	36882	37470	r	0	1	Prodigal	002006
405	c_000000000017	37562	38192	f	0	1	Prodigal	002006
406	c_000000000017	38193	39006	f	0	1	Prodigal	002006
407	c_000000000017	38995	39895	f	0	1	Prodigal	002006
408	c_000000000017	39936	40389	r	0	1	Prodigal	002006
409	c_000000000017	40381	40846	r	0	1	Prodigal	002006
410	c_000000000017	41110	42694	f	0	1	Prodigal	002006
411	c_000000000017	42781	43588	f	0	1	Prodigal	002006
412	c_000000000017	43592	44177	r	0	1	Prodigal	002006
413	c_000000000017	44283	44916	f	0	1	Prodigal	002006
414	c_000000000017	45036	45237	r	0	1	Prodigal	002006
415	c_000000000017	45259	45475	r	0	1	Prodigal	002006
416	c_000000000017	45604	45754	r	0	1	Prodigal	002006
417	c_000000000017	46367	47084	f	0	1	Prodigal	002006
418	c_000000000017	47254	48565	f	0	1	Prodigal	002006
419	c_000000000017	48631	49174	r	0	1	Prodigal	002006
420	c_000000000017	49273	49870	r	0	1	Prodigal	002006
421	c_000000000017	50043	50511	f	0	1	Prodigal	002006
422	c_000000000017	50539	51307	f	0	1	Prodigal	002006
423	c_000000000017	51319	51952	f	0	1	Prodigal	002006
424	c_000000000017	52001	52517	r	0	1	Prodigal	002006
425	c_000000000017	52534	53521	r	0	1	Prodigal	002006
426	c_000000000017	53541	54033	r	0	1	Prodigal	002006
427	c_000000000017	54253	54910	f	0	1	Prodigal	002006
428	c_000000000017	55106	55544	f	0	1	Prodigal	002006
429	c_000000000017	55559	55847	f	0	1	Prodigal	002006
430	c_000000000017	55791	56154	f	0	1	Prodigal	002006
431	c_000000000017	56410	56581	f	0	1	Prodigal	002006
432	c_000000000017	57131	58406	f	0	1	Prodigal	002006
433	c_000000000017	58392	58485	f	0	1	Prodigal	002006
434	c_000000000017	58481	59075	r	0	1	Prodigal	002006
435	c_000000000017	59302	59560	r	0	1	Prodigal	002006
436	c_000000000017	59723	60227	f	0	1	Prodigal	002006
437	c_000000000017	60305	60950	f	0	1	Prodigal	002006
438	c_000000000017	60968	63203	f	0	1	Prodigal	002006
439	c_000000000017	63565	64531	f	0	1	Prodigal	002006
440	c_000000000017	64552	65488	f	0	1	Prodigal	002006
441	c_000000000017	65537	67190	f	0	1	Prodigal	002006
442	c_000000000017	67359	68658	f	0	1	Prodigal	002006
443	c_000000000017	68660	70064	f	0	1	Prodigal	002006
444	c_000000000017	70081	72772	f	0	1	Prodigal	002006
445	c_000000000017	72785	74993	f	0	1	Prodigal	002006
446	c_000000000017	75008	75962	f	0	1	Prodigal	002006
447	c_000000000017	75973	77395	f	0	1	Prodigal	002006
448	c_000000000017	77506	78100	f	0	1	Prodigal	002006
449	c_000000000017	78118	78985	f	0	1	Prodigal	002006
450	c_000000000017	79066	79939	r	0	1	Prodigal	002006
451	c_000000000017	80072	80453	f	0	1	Prodigal	002006
452	c_000000000017	80475	80859	f	0	1	Prodigal	002006
453	c_000000000017	80891	82244	f	0	1	Prodigal	002006
454	c_000000000017	82404	83151	f	0	1	Prodigal	002006
455	c_000000000018	891	1893	f	0	1	Prodigal	002006
456	c_000000000018	2136	2784	f	0	1	Prodigal	002006
457	c_000000000018	5025	8715	r	0	1	Prodigal	002006
458	c_000000000018	9200	11540	r	0	1	Prodigal	002006
459	c_000000000018	11870	12893	r	0	1	Prodigal	002006
460	c_000000000018	13119	15588	r	0	1	Prodigal	002006
461	c_000000000018	15774	16698	r	0	1	Prodigal	002006
462	c_000000000018	16873	17389	f	0	1	Prodigal	002006
463	c_000000000018	17392	17695	f	0	1	Prodigal	002006
464	c_000000000018	17824	18970	f	0	1	Prodigal	002006
465	c_000000000018	18970	19696	r	0	1	Prodigal	002006
