GC_00000001 KPL3264___224
GC_00000001 KPL3264___399
GC_00000001 KPL3264___1508
GC_00000001 KPL3264___1711
GC_00000001 KPL3264___1678
GC_00000001 KPL3264___165
GC_00000001 KPL3264___1143
GC_00000001 KPL3274___999
GC_00000001 KPL3911___789
GC_00000001 KPL3911___1001
GC_00000001 KPL3911___1118
GC_00000001 KPL3911___1190
GC_00000001 KPL3911___1660
GC_00000001 KPL3911___1421
GC_00000001 KPL3911___1735
GC_00000001 KPL3911___1351
GC_00000002 ATCC_51524___512
GC_00000002 ATCC_51524___641
GC_00000002 KPL1914___476
GC_00000002 KPL1914___439
GC_00000002 KPL1922_CDC39_95___1079
GC_00000002 KPL1922_CDC39_95___263
GC_00000002 KPL1930_CDC2949_98___923
GC_00000002 KPL1930_CDC2949_98___351
GC_00000002 KPL1930_CDC2949_98___390
GC_00000002 KPL1931_CDC4294_98___850
GC_00000002 KPL1931_CDC4294_98___1628
GC_00000002 KPL1931_CDC4294_98___237
GC_00000002 KPL1931_CDC4294_98___1439
GC_00000002 KPL1932_CDC4420_98___433
GC_00000002 KPL1932_CDC4420_98___1518
GC_00000002 KPL1933_CDC4545_98___1105
GC_00000002 KPL1934_CDC4709_98___1680
GC_00000002 KPL1934_CDC4709_98___1562
GC_00000002 KPL1934_CDC4709_98___398
GC_00000002 KPL1934_CDC4709_98___1131
GC_00000002 KPL1934_CDC4709_98___663
GC_00000002 KPL1934_CDC4709_98___499
GC_00000002 KPL1934_CDC4709_98___1222
GC_00000002 KPL1934_CDC4709_98___607
GC_00000002 KPL1934_CDC4709_98___1417
GC_00000002 KPL1937_CDC4199_99___341
GC_00000002 KPL1937_CDC4199_99___491
GC_00000002 KPL1937_CDC4199_99___883
GC_00000002 KPL1937_CDC4199_99___1052
GC_00000002 KPL1937_CDC4199_99___1139
GC_00000002 KPL1937_CDC4199_99___1668
GC_00000002 KPL1937_CDC4199_99___1263
GC_00000002 KPL1938_CDC4791_99___435
GC_00000002 KPL1938_CDC4791_99___1432
GC_00000002 KPL1938_CDC4791_99___1433
GC_00000002 KPL1938_CDC4791_99___1692
GC_00000002 KPL1938_CDC4791_99___1193
GC_00000002 KPL1938_CDC4791_99___1607
GC_00000002 KPL1938_CDC4791_99___61
GC_00000002 KPL1938_CDC4791_99___1295
GC_00000002 KPL1938_CDC4791_99___1664
GC_00000002 KPL1939_CDC4792_99___663
GC_00000002 KPL1939_CDC4792_99___1720
GC_00000002 KPL3033___1047
GC_00000002 KPL3033___1691
GC_00000002 KPL3043___120
GC_00000002 KPL3043___1018
GC_00000002 KPL3043___1614
GC_00000002 KPL3043___1207
GC_00000002 KPL3043___20
GC_00000002 KPL3043___1271
GC_00000002 KPL3043___1596
GC_00000002 KPL3050___1275
GC_00000002 KPL3050___246
GC_00000002 KPL3050___1162
GC_00000002 KPL3050___1117
GC_00000002 KPL3050___814
GC_00000002 KPL3050___255
GC_00000002 KPL3050___1716
GC_00000002 KPL3050___106
GC_00000002 KPL3050___1370
GC_00000002 KPL3052___1557
GC_00000002 KPL3052___1701
GC_00000002 KPL3065___1191
GC_00000002 KPL3065___20
GC_00000002 KPL3065___1251
GC_00000002 KPL3065___1576
GC_00000002 KPL3069___1459
GC_00000002 KPL3069___1754
GC_00000002 KPL3070___1699
GC_00000002 KPL3070___1300
GC_00000002 KPL3070___1362
GC_00000002 KPL3070___1478
GC_00000002 KPL3070___1625
GC_00000002 KPL3070___22
GC_00000002 KPL3077___944
GC_00000002 KPL3077___1049
GC_00000002 KPL3077___1306
GC_00000002 KPL3077___1087
GC_00000002 KPL3084___519
GC_00000002 KPL3084___1719
GC_00000002 KPL3084___1324
GC_00000002 KPL3084___1504
GC_00000002 KPL3084___1645
GC_00000002 KPL3084___1401
GC_00000002 KPL3084___22
GC_00000002 KPL3086___1203
GC_00000002 KPL3086___20
GC_00000002 KPL3086___1264
GC_00000002 KPL3086___1589
GC_00000002 KPL3090___1291
GC_00000002 KPL3090___405
GC_00000002 KPL3090___1047
GC_00000002 KPL3090___1140
GC_00000002 KPL3090___28
GC_00000002 KPL3090___246
GC_00000002 KPL3090___1565
GC_00000002 KPL3090___11
GC_00000002 KPL3090___1254
GC_00000002 KPL3090___689
GC_00000002 KPL3090___1777
GC_00000002 KPL3246___310
GC_00000002 KPL3246___1271
GC_00000002 KPL3246___1613
GC_00000002 KPL3250___724
GC_00000002 KPL3250___932
GC_00000002 KPL3250___1413
GC_00000002 KPL3250___1368
GC_00000002 KPL3250___1172
GC_00000002 KPL3250___217
GC_00000002 KPL3250___1670
GC_00000002 KPL3250___1591
GC_00000002 KPL3250___289
GC_00000002 KPL3256___903
GC_00000002 KPL3256___778
GC_00000002 KPL3256___1199
GC_00000002 KPL3256___1352
GC_00000002 KPL3264___1679
GC_00000002 KPL3264___1509
GC_00000002 KPL3264___166
GC_00000002 KPL3264___223
GC_00000002 KPL3264___1142
GC_00000002 KPL3274___1570
GC_00000002 KPL3911___1734
GC_00000002 KPL3911___1350
GC_00000002 KPL3911___1420
GC_00000002 KPL3911___1191
GC_00000002 KPL3911___1522
GC_00000002 KPL3911___1119
GC_00000002 KPL3911___1659
GC_00000002 KPL3911___23
GC_00000003 ATCC_51524___885
GC_00000003 ATCC_51524___1577
GC_00000003 ATCC_51524___344
GC_00000003 KPL1914___1024
GC_00000003 KPL1914___1032
GC_00000003 KPL1914___1541
GC_00000003 KPL1914___1023
GC_00000003 KPL1914___1542
GC_00000003 KPL1922_CDC39_95___126
GC_00000003 KPL1931_CDC4294_98___1194
GC_00000003 KPL1931_CDC4294_98___1315
GC_00000003 KPL1932_CDC4420_98___1421
GC_00000003 KPL1932_CDC4420_98___824
GC_00000003 KPL1934_CDC4709_98___1449
GC_00000003 KPL1934_CDC4709_98___1658
GC_00000003 KPL1934_CDC4709_98___1694
GC_00000003 KPL1934_CDC4709_98___1755
GC_00000003 KPL1934_CDC4709_98___353
GC_00000003 KPL1934_CDC4709_98___1432
GC_00000003 KPL1937_CDC4199_99___78
GC_00000003 KPL1937_CDC4199_99___1719
GC_00000003 KPL1937_CDC4199_99___405
GC_00000003 KPL1937_CDC4199_99___1720
GC_00000003 KPL1938_CDC4791_99___1065
GC_00000003 KPL1939_CDC4792_99___1445
GC_00000003 KPL1939_CDC4792_99___387
GC_00000003 KPL1939_CDC4792_99___938
GC_00000003 KPL3033___1554
GC_00000003 KPL3033___1001
GC_00000003 KPL3043___1027
GC_00000003 KPL3050___347
GC_00000003 KPL3050___428
GC_00000003 KPL3050___580
GC_00000003 KPL3050___1135
GC_00000003 KPL3052___1136
GC_00000003 KPL3065___1009
GC_00000003 KPL3069___1117
GC_00000003 KPL3070___1529
GC_00000003 KPL3070___501
GC_00000003 KPL3070___13
GC_00000003 KPL3070___1650
GC_00000003 KPL3070___1047
GC_00000003 KPL3077___285
GC_00000003 KPL3077___292
GC_00000003 KPL3077___317
GC_00000003 KPL3077___585
GC_00000003 KPL3077___1072
GC_00000003 KPL3077___1150
GC_00000003 KPL3077___1183
GC_00000003 KPL3077___1381
GC_00000003 KPL3077___1800
GC_00000003 KPL3077___514
GC_00000003 KPL3077___598
GC_00000003 KPL3077___506
GC_00000003 KPL3084___1546
GC_00000003 KPL3084___505
GC_00000003 KPL3084___782
GC_00000003 KPL3084___13
GC_00000003 KPL3084___584
GC_00000003 KPL3084___1671
GC_00000003 KPL3084___1066
GC_00000003 KPL3086___1022
GC_00000003 KPL3090___1872
GC_00000003 KPL3090___1224
GC_00000003 KPL3090___1685
GC_00000003 KPL3090___1720
GC_00000003 KPL3090___1150
GC_00000003 KPL3090___26
GC_00000003 KPL3090___10
GC_00000003 KPL3090___29
GC_00000003 KPL3090___9
GC_00000003 KPL3246___562
GC_00000003 KPL3246___1438
GC_00000003 KPL3246___1045
GC_00000003 KPL3250___1110
GC_00000003 KPL3250___1701
GC_00000003 KPL3256___636
GC_00000003 KPL3264___756
GC_00000003 KPL3264___954
GC_00000003 KPL3264___1358
GC_00000003 KPL3264___364
GC_00000003 KPL3264___198
GC_00000003 KPL3264___812
GC_00000003 KPL3264___206
GC_00000003 KPL3911___1564
GC_00000003 KPL3911___509
GC_00000003 KPL3911___804
GC_00000003 KPL3911___1257
GC_00000003 KPL3911___14
GC_00000003 KPL3911___592
GC_00000003 KPL3911___1686
GC_00000003 KPL3911___1091
GC_00000004 ATCC_51524___857
GC_00000004 ATCC_51524___856
GC_00000004 ATCC_51524___858
GC_00000004 KPL1914___966
GC_00000004 KPL1914___967
GC_00000004 KPL1914___965
GC_00000004 KPL1922_CDC39_95___487
GC_00000004 KPL1922_CDC39_95___486
GC_00000004 KPL1922_CDC39_95___488
GC_00000004 KPL1930_CDC2949_98___1155
GC_00000004 KPL1930_CDC2949_98___1154
GC_00000004 KPL1930_CDC2949_98___1156
GC_00000004 KPL1931_CDC4294_98___418
GC_00000004 KPL1931_CDC4294_98___417
GC_00000004 KPL1931_CDC4294_98___419
GC_00000004 KPL1932_CDC4420_98___524
GC_00000004 KPL1932_CDC4420_98___523
GC_00000004 KPL1932_CDC4420_98___522
GC_00000004 KPL1933_CDC4545_98___1524
GC_00000004 KPL1933_CDC4545_98___1523
GC_00000004 KPL1933_CDC4545_98___1522
GC_00000004 KPL1934_CDC4709_98___1461
GC_00000004 KPL1934_CDC4709_98___1460
GC_00000004 KPL1934_CDC4709_98___1462
GC_00000004 KPL1937_CDC4199_99___486
GC_00000004 KPL1937_CDC4199_99___487
GC_00000004 KPL1937_CDC4199_99___485
GC_00000004 KPL1938_CDC4791_99___702
GC_00000004 KPL1938_CDC4791_99___701
GC_00000004 KPL1938_CDC4791_99___700
GC_00000004 KPL1939_CDC4792_99___374
GC_00000004 KPL1939_CDC4792_99___373
GC_00000004 KPL3033___1043
GC_00000004 KPL3033___1042
GC_00000004 KPL3033___1041
GC_00000004 KPL3043___1065
GC_00000004 KPL3043___1066
GC_00000004 KPL3043___1064
GC_00000004 KPL3050___1165
GC_00000004 KPL3050___1166
GC_00000004 KPL3050___1164
GC_00000004 KPL3052___1165
GC_00000004 KPL3052___1166
GC_00000004 KPL3052___1164
GC_00000004 KPL3065___1042
GC_00000004 KPL3065___1041
GC_00000004 KPL3065___1043
GC_00000004 KPL3069___1152
GC_00000004 KPL3069___1151
GC_00000004 KPL3069___1150
GC_00000004 KPL3070___1079
GC_00000004 KPL3070___1078
GC_00000004 KPL3070___1077
GC_00000004 KPL3077___546
GC_00000004 KPL3077___545
GC_00000004 KPL3084___1101
GC_00000004 KPL3084___1102
GC_00000004 KPL3084___1100
GC_00000004 KPL3086___1056
GC_00000004 KPL3086___1055
GC_00000004 KPL3086___1057
GC_00000004 KPL3090___1178
GC_00000004 KPL3090___1179
GC_00000004 KPL3090___1177
GC_00000004 KPL3246___1073
GC_00000004 KPL3246___1072
GC_00000004 KPL3246___1074
GC_00000004 KPL3250___1059
GC_00000004 KPL3250___1058
GC_00000004 KPL3250___1060
GC_00000004 KPL3256___665
GC_00000004 KPL3256___666
GC_00000004 KPL3256___664
GC_00000004 KPL3264___163
GC_00000004 KPL3264___162
GC_00000004 KPL3264___164
GC_00000004 KPL3274___1035
GC_00000004 KPL3274___1034
GC_00000004 KPL3274___1033
GC_00000004 KPL3911___1122
GC_00000004 KPL3911___1121
GC_00000004 KPL3911___1120
GC_00000005 ATCC_51524___120
GC_00000005 ATCC_51524___119
GC_00000005 KPL1914___1664
GC_00000005 KPL1914___1663
GC_00000005 KPL1922_CDC39_95___1694
GC_00000005 KPL1922_CDC39_95___1695
GC_00000005 KPL1922_CDC39_95___1414
GC_00000005 KPL1930_CDC2949_98___692
GC_00000005 KPL1930_CDC2949_98___693
GC_00000005 KPL1930_CDC2949_98___1457
GC_00000005 KPL1931_CDC4294_98___1209
GC_00000005 KPL1931_CDC4294_98___1208
GC_00000005 KPL1931_CDC4294_98___636
GC_00000005 KPL1932_CDC4420_98___1762
GC_00000005 KPL1932_CDC4420_98___1763
GC_00000005 KPL1932_CDC4420_98___1422
GC_00000005 KPL1933_CDC4545_98___675
GC_00000005 KPL1933_CDC4545_98___674
GC_00000005 KPL1933_CDC4545_98___1258
GC_00000005 KPL1934_CDC4709_98___777
GC_00000005 KPL1934_CDC4709_98___778
GC_00000005 KPL1934_CDC4709_98___1082
GC_00000005 KPL1937_CDC4199_99___1532
GC_00000005 KPL1937_CDC4199_99___1531
GC_00000005 KPL1937_CDC4199_99___5
GC_00000005 KPL1938_CDC4791_99___1195
GC_00000005 KPL1938_CDC4791_99___1691
GC_00000005 KPL1939_CDC4792_99___589
GC_00000005 KPL1939_CDC4792_99___590
GC_00000005 KPL1939_CDC4792_99___1287
GC_00000005 KPL3033___406
GC_00000005 KPL3033___407
GC_00000005 KPL3033___670
GC_00000005 KPL3043___423
GC_00000005 KPL3043___424
GC_00000005 KPL3043___682
GC_00000005 KPL3050___427
GC_00000005 KPL3050___429
GC_00000005 KPL3050___774
GC_00000005 KPL3052___418
GC_00000005 KPL3052___419
GC_00000005 KPL3065___411
GC_00000005 KPL3065___412
GC_00000005 KPL3065___668
GC_00000005 KPL3069___433
GC_00000005 KPL3069___434
GC_00000005 KPL3069___775
GC_00000005 KPL3070___450
GC_00000005 KPL3070___451
GC_00000005 KPL3070___706
GC_00000005 KPL3077___1625
GC_00000005 KPL3077___1626
GC_00000005 KPL3084___455
GC_00000005 KPL3084___456
GC_00000005 KPL3084___716
GC_00000005 KPL3086___409
GC_00000005 KPL3086___410
GC_00000005 KPL3086___668
GC_00000005 KPL3090___519
GC_00000005 KPL3090___520
GC_00000005 KPL3090___790
GC_00000005 KPL3246___431
GC_00000005 KPL3246___432
GC_00000005 KPL3246___702
GC_00000005 KPL3250___405
GC_00000005 KPL3250___406
GC_00000005 KPL3250___672
GC_00000005 KPL3256___1768
GC_00000005 KPL3256___1769
GC_00000005 KPL3256___312
GC_00000005 KPL3264___828
GC_00000005 KPL3264___827
GC_00000005 KPL3264___560
GC_00000005 KPL3274___421
GC_00000005 KPL3274___422
GC_00000005 KPL3274___678
GC_00000005 KPL3911___457
GC_00000005 KPL3911___458
GC_00000005 KPL3911___735
GC_00000006 ATCC_51524___1361
GC_00000006 ATCC_51524___1461
GC_00000006 KPL1914___1510
GC_00000006 KPL1914___689
GC_00000006 KPL1922_CDC39_95___741
GC_00000006 KPL1922_CDC39_95___1538
GC_00000006 KPL1930_CDC2949_98___1562
GC_00000006 KPL1930_CDC2949_98___338
GC_00000006 KPL1931_CDC4294_98___1780
GC_00000006 KPL1931_CDC4294_98___703
GC_00000006 KPL1932_CDC4420_98___1295
GC_00000006 KPL1932_CDC4420_98___373
GC_00000006 KPL1933_CDC4545_98___1358
GC_00000006 KPL1933_CDC4545_98___174
GC_00000006 KPL1934_CDC4709_98___977
GC_00000006 KPL1934_CDC4709_98___6
GC_00000006 KPL1934_CDC4709_98___1744
GC_00000006 KPL1937_CDC4199_99___1635
GC_00000006 KPL1937_CDC4199_99___564
GC_00000006 KPL1938_CDC4791_99___995
GC_00000006 KPL1938_CDC4791_99___1594
GC_00000006 KPL1939_CDC4792_99___169
GC_00000006 KPL1939_CDC4792_99___1556
GC_00000006 KPL3033___552
GC_00000006 KPL3033___1444
GC_00000006 KPL3043___569
GC_00000006 KPL3043___1367
GC_00000006 KPL3050___662
GC_00000006 KPL3050___1455
GC_00000006 KPL3052___656
GC_00000006 KPL3052___1440
GC_00000006 KPL3065___555
GC_00000006 KPL3065___1347
GC_00000006 KPL3069___662
GC_00000006 KPL3069___1520
GC_00000006 KPL3069___1519
GC_00000006 KPL3070___596
GC_00000006 KPL3070___1358
GC_00000006 KPL3077___29
GC_00000006 KPL3077___833
GC_00000006 KPL3084___606
GC_00000006 KPL3084___1383
GC_00000006 KPL3086___554
GC_00000006 KPL3086___1360
GC_00000006 KPL3090___676
GC_00000006 KPL3090___1548
GC_00000006 KPL3246___584
GC_00000006 KPL3246___1356
GC_00000006 KPL3250___556
GC_00000006 KPL3250___1351
GC_00000006 KPL3256___211
GC_00000006 KPL3256___962
GC_00000006 KPL3264___672
GC_00000006 KPL3264___1621
GC_00000006 KPL3274___576
GC_00000006 KPL3274___1316
GC_00000006 KPL3911___614
GC_00000006 KPL3911___1407
GC_00000007 ATCC_51524___710
GC_00000007 ATCC_51524___194
GC_00000007 KPL1914___815
GC_00000007 KPL1914___1746
GC_00000007 KPL1922_CDC39_95___338
GC_00000007 KPL1922_CDC39_95___1617
GC_00000007 KPL1930_CDC2949_98___1007
GC_00000007 KPL1930_CDC2949_98___1645
GC_00000007 KPL1931_CDC4294_98___259
GC_00000007 KPL1931_CDC4294_98___1244
GC_00000007 KPL1932_CDC4420_98___678
GC_00000007 KPL1932_CDC4420_98___1680
GC_00000007 KPL1933_CDC4545_98___1674
GC_00000007 KPL1933_CDC4545_98___756
GC_00000007 KPL1934_CDC4709_98___694
GC_00000007 KPL1934_CDC4709_98___1616
GC_00000007 KPL1934_CDC4709_98___1617
GC_00000007 KPL1937_CDC4199_99___1370
GC_00000007 KPL1937_CDC4199_99___795
GC_00000007 KPL1938_CDC4791_99___856
GC_00000007 KPL1938_CDC4791_99___1277
GC_00000007 KPL1939_CDC4792_99___66
GC_00000007 KPL1939_CDC4792_99___507
GC_00000007 KPL3033___1313
GC_00000007 KPL3033___325
GC_00000007 KPL3043___1217
GC_00000007 KPL3043___342
GC_00000007 KPL3050___1327
GC_00000007 KPL3050___345
GC_00000007 KPL3052___1317
GC_00000007 KPL3052___329
GC_00000007 KPL3065___1201
GC_00000007 KPL3065___329
GC_00000007 KPL3069___1309
GC_00000007 KPL3069___337
GC_00000007 KPL3070___1229
GC_00000007 KPL3070___343
GC_00000007 KPL3077___702
GC_00000007 KPL3077___1544
GC_00000007 KPL3084___1253
GC_00000007 KPL3084___348
GC_00000007 KPL3086___1213
GC_00000007 KPL3086___327
GC_00000007 KPL3090___1339
GC_00000007 KPL3090___437
GC_00000007 KPL3246___1233
GC_00000007 KPL3246___343
GC_00000007 KPL3250___1222
GC_00000007 KPL3250___321
GC_00000007 KPL3256___830
GC_00000007 KPL3256___1675
GC_00000007 KPL3264___913
GC_00000007 KPL3264___1753
GC_00000007 KPL3264___1754
GC_00000007 KPL3274___1190
GC_00000007 KPL3274___334
GC_00000007 KPL3911___1279
GC_00000007 KPL3911___350
GC_00000008 ATCC_51524___700
GC_00000008 ATCC_51524___912
GC_00000008 KPL1914___663
GC_00000008 KPL1922_CDC39_95___1508
GC_00000008 KPL1930_CDC2949_98___678
GC_00000008 KPL1930_CDC2949_98___14
GC_00000008 KPL1931_CDC4294_98___1116
GC_00000008 KPL1933_CDC4545_98___576
GC_00000008 KPL1933_CDC4545_98___1087
GC_00000008 KPL1937_CDC4199_99___997
GC_00000008 KPL1937_CDC4199_99___594
GC_00000008 KPL1939_CDC4792_99___748
GC_00000008 KPL1939_CDC4792_99___1114
GC_00000008 KPL3043___159
GC_00000008 KPL3043___1397
GC_00000008 KPL3050___836
GC_00000008 KPL3050___567
GC_00000008 KPL3050___1681
GC_00000008 KPL3050___1485
GC_00000008 KPL3050___1682
GC_00000008 KPL3050___563
GC_00000008 KPL3052___563
GC_00000008 KPL3052___133
GC_00000008 KPL3052___1470
GC_00000008 KPL3065___144
GC_00000008 KPL3065___1377
GC_00000008 KPL3069___407
GC_00000008 KPL3069___565
GC_00000008 KPL3070___425
GC_00000008 KPL3070___424
GC_00000008 KPL3077___1774
GC_00000008 KPL3077___859
GC_00000008 KPL3084___430
GC_00000008 KPL3084___785
GC_00000008 KPL3084___429
GC_00000008 KPL3084___784
GC_00000008 KPL3086___143
GC_00000008 KPL3086___1390
GC_00000008 KPL3090___41
GC_00000008 KPL3090___1580
GC_00000008 KPL3246___1384
GC_00000008 KPL3250___849
GC_00000008 KPL3256___1743
GC_00000008 KPL3256___992
GC_00000008 KPL3256___1742
GC_00000008 KPL3264___1154
GC_00000008 KPL3274___142
GC_00000008 KPL3274___161
GC_00000008 KPL3274___501
GC_00000008 KPL3274___531
GC_00000008 KPL3274___754
GC_00000008 KPL3274___139
GC_00000008 KPL3274___1347
GC_00000008 KPL3911___431
GC_00000008 KPL3911___807
GC_00000008 KPL3911___430
GC_00000008 KPL3911___806
GC_00000009 ATCC_51524___104
GC_00000009 ATCC_51524___394
GC_00000009 KPL1914___1648
GC_00000009 KPL1914___202
GC_00000009 KPL1922_CDC39_95___543
GC_00000009 KPL1922_CDC39_95___94
GC_00000009 KPL1930_CDC2949_98___1203
GC_00000009 KPL1930_CDC2949_98___505
GC_00000009 KPL1931_CDC4294_98___1810
GC_00000009 KPL1931_CDC4294_98___212
GC_00000009 KPL1932_CDC4420_98___1158
GC_00000009 KPL1932_CDC4420_98___1638
GC_00000009 KPL1933_CDC4545_98___389
GC_00000009 KPL1933_CDC4545_98___982
GC_00000009 KPL1934_CDC4709_98___793
GC_00000009 KPL1934_CDC4709_98___488
GC_00000009 KPL1937_CDC4199_99___469
GC_00000009 KPL1937_CDC4199_99___1021
GC_00000009 KPL1938_CDC4791_99___59
GC_00000009 KPL1938_CDC4791_99___1324
GC_00000009 KPL1939_CDC4792_99___181
GC_00000009 KPL1939_CDC4792_99___783
GC_00000009 KPL3033___422
GC_00000009 KPL3033___129
GC_00000009 KPL3043___439
GC_00000009 KPL3043___142
GC_00000009 KPL3050___444
GC_00000009 KPL3050___134
GC_00000009 KPL3052___434
GC_00000009 KPL3052___115
GC_00000009 KPL3065___427
GC_00000009 KPL3065___127
GC_00000009 KPL3069___449
GC_00000009 KPL3069___129
GC_00000009 KPL3070___467
GC_00000009 KPL3070___122
GC_00000009 KPL3077___1641
GC_00000009 KPL3077___1332
GC_00000009 KPL3084___471
GC_00000009 KPL3084___123
GC_00000009 KPL3086___425
GC_00000009 KPL3086___127
GC_00000009 KPL3090___535
GC_00000009 KPL3090___222
GC_00000009 KPL3246___447
GC_00000009 KPL3246___130
GC_00000009 KPL3250___421
GC_00000009 KPL3250___111
GC_00000009 KPL3256___78
GC_00000009 KPL3256___1467
GC_00000009 KPL3264___810
GC_00000009 KPL3264___1117
GC_00000009 KPL3274___437
GC_00000009 KPL3274___136
GC_00000009 KPL3911___474
GC_00000009 KPL3911___124
GC_00000010 ATCC_51524___770
GC_00000010 ATCC_51524___769
GC_00000010 KPL1914___879
GC_00000010 KPL1914___878
GC_00000010 KPL1922_CDC39_95___400
GC_00000010 KPL1922_CDC39_95___399
GC_00000010 KPL1930_CDC2949_98___1067
GC_00000010 KPL1930_CDC2949_98___1066
GC_00000010 KPL1931_CDC4294_98___323
GC_00000010 KPL1931_CDC4294_98___322
GC_00000010 KPL1932_CDC4420_98___610
GC_00000010 KPL1932_CDC4420_98___611
GC_00000010 KPL1933_CDC4545_98___1610
GC_00000010 KPL1933_CDC4545_98___1611
GC_00000010 KPL1934_CDC4709_98___1548
GC_00000010 KPL1934_CDC4709_98___1549
GC_00000010 KPL1937_CDC4199_99___256
GC_00000010 KPL1937_CDC4199_99___257
GC_00000010 KPL1938_CDC4791_99___788
GC_00000010 KPL1938_CDC4791_99___789
GC_00000010 KPL1939_CDC4792_99___264
GC_00000010 KPL1939_CDC4792_99___263
GC_00000010 KPL3033___1198
GC_00000010 KPL3033___1199
